,Unnamed: 0,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
9,9,2017-12-01,Gunnison,TL,3225.857142857143,1.7142857142857142,4.571428571428571,-2.7142857142857144,-6.285714285714287,52.57142857142857,8.714285714285714,154.57142857142858,20.0,0.0,0.0,0.0,0.0,0.0,10.814285714285717,4.174285714285714
35,9,2017-12-02,Gunnison,TL,3225.857142857143,1.4285714285714286,3.2857142857142856,-1.5714285714285714,-6.285714285714287,54.28571428571429,5.428571428571429,170.71428571428572,16.428571428571427,0.0,0.028571428571428574,0.042857142857142864,0.0,0.0,9.3,4.3185714285714285
61,9,2017-12-03,Gunnison,TL,3225.857142857143,1.7142857142857142,4.714285714285714,-3.8571428571428568,-6.428571428571429,51.85714285714285,8.285714285714286,130.28571428571428,25.142857142857146,0.0,0.0,0.0,0.0,0.0,10.814285714285717,4.211428571428572
87,9,2017-12-04,Gunnison,TL,3225.857142857143,-10.714285714285714,3.1428571428571432,-14.285714285714285,-19.428571428571427,51.42857142857143,5.857142857142858,240.57142857142856,13.571428571428573,0.0,0.0,0.10857142857142857,0.0,0.2,12.085714285714285,4.391428571428572
113,9,2017-12-05,Gunnison,TL,3225.857142857143,-7.571428571428571,-6.7142857142857135,-16.714285714285715,-23.0,27.42857142857143,3.2857142857142856,113.71428571428572,10.0,0.0,0.017142857142857144,0.04,0.0,0.0,11.9,4.208571428571429
139,9,2017-12-06,Gunnison,TL,3225.857142857143,-8.0,-3.2857142857142856,-12.714285714285715,-18.714285714285715,41.42857142857143,6.7142857142857135,241.7142857142857,16.714285714285715,0.0,0.07428571428571429,0.01857142857142857,0.0,0.5099999999999999,13.471428571428573,4.317142857142857
165,9,2017-12-07,Gunnison,TL,3225.857142857143,-12.285714285714285,-6.7142857142857135,-18.571428571428573,-19.428571428571427,54.42857142857143,5.7142857142857135,151.28571428571428,16.714285714285715,0.0,0.0,0.0,0.0,0.0,15.071428571428573,4.065714285714286
191,9,2017-12-08,Gunnison,TL,3225.857142857143,-2.8571428571428568,-2.2857142857142856,-12.714285714285715,-15.714285714285715,37.714285714285715,7.857142857142858,213.42857142857144,20.428571428571427,0.0,0.0,0.10857142857142857,0.0,0.05,12.757142857142856,4.715714285714285
217,9,2017-12-09,Gunnison,TL,3225.857142857143,-0.8571428571428571,0.14285714285714285,-9.428571428571429,-22.285714285714285,16.571428571428573,3.7142857142857135,216.0,10.142857142857142,0.0,0.0,0.03571428571428571,0.0,0.0,12.8,4.644285714285714
243,9,2017-12-10,Gunnison,TL,3225.857142857143,-1.0,2.2857142857142856,-9.0,-26.0,12.142857142857142,3.8571428571428568,222.85714285714286,8.571428571428571,0.0,0.0,0.0,0.0,0.0,11.4,4.5371428571428565
269,9,2017-12-11,Gunnison,TL,3225.857142857143,1.8571428571428568,3.8571428571428568,-6.428571428571429,-21.714285714285715,15.0,4.142857142857143,161.71428571428572,13.857142857142858,0.0,0.0,0.0,0.0,0.0,12.114285714285714,4.57
295,9,2017-12-12,Gunnison,TL,3225.857142857143,2.2857142857142856,4.285714285714286,-5.285714285714286,-14.857142857142858,25.142857142857146,3.2857142857142856,214.42857142857144,7.142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,12.042857142857144,4.644285714285714
321,9,2017-12-13,Gunnison,TL,3225.857142857143,-0.42857142857142855,6.285714285714287,-4.714285714285714,-18.0,22.714285714285715,3.4285714285714284,175.71428571428572,9.428571428571429,0.0,0.0,0.03571428571428571,0.0,0.0,12.971428571428573,4.5371428571428565
347,9,2017-12-14,Gunnison,TL,3225.857142857143,-5.857142857142858,2.7142857142857144,-7.7142857142857135,-9.714285714285714,74.57142857142857,6.142857142857142,224.57142857142856,14.285714285714285,0.0,0.08857142857142856,0.07571428571428572,8.1,0.38,13.514285714285714,4.644285714285714
373,9,2017-12-15,Gunnison,TL,3225.857142857143,-2.4285714285714284,-2.142857142857143,-13.285714285714285,-22.142857142857146,20.428571428571427,5.0,216.57142857142856,11.714285714285715,0.0,0.028571428571428574,0.042857142857142864,0.0,0.0,12.985714285714286,4.830000000000001
399,9,2017-12-16,Gunnison,TL,3225.857142857143,-0.7142857142857143,1.5714285714285714,-6.428571428571429,-18.857142857142858,23.285714285714285,3.0,82.28571428571429,4.571428571428571,0.0,0.0,0.03571428571428571,0.0,0.13,14.614285714285714,4.79
425,9,2017-12-17,Gunnison,TL,3225.857142857143,-3.571428571428572,1.8571428571428568,-9.428571428571429,-18.428571428571427,31.42857142857143,4.0,146.42857142857142,11.0,0.0,0.0,0.03571428571428571,0.0,0.0,12.985714285714286,4.830000000000001
451,9,2017-12-18,Gunnison,TL,3225.857142857143,-2.7142857142857144,-1.0,-10.857142857142858,-17.571428571428573,29.57142857142857,3.7142857142857135,172.5714285714286,9.285714285714286,0.0,0.0,0.0,0.0,0.0,13.357142857142856,4.755714285714285
477,9,2017-12-19,Gunnison,TL,3225.857142857143,-0.7142857142857143,1.0,-6.571428571428571,-11.571428571428573,43.714285714285715,4.285714285714286,177.4285714285714,8.857142857142858,0.0,0.0,0.03571428571428571,0.0,0.0,12.671428571428569,4.8271428571428565
503,9,2017-12-20,Gunnison,TL,3225.857142857143,0.42857142857142855,2.7142857142857144,-6.7142857142857135,-15.857142857142858,27.285714285714285,7.0,168.0,19.285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,12.028571428571427,5.00857142857143
529,9,2017-12-21,Gunnison,TL,3225.857142857143,-5.857142857142858,1.4285714285714286,-8.0,-9.0,81.42857142857143,4.0,204.0,13.142857142857142,0.0,0.07428571428571429,0.054285714285714284,0.0,0.28,15.900000000000002,4.8271428571428565
555,9,2017-12-22,Gunnison,TL,3225.857142857143,-8.142857142857142,-5.857142857142858,-16.142857142857142,-13.714285714285715,65.28571428571429,6.0,237.28571428571428,16.571428571428573,0.0,0.13142857142857142,0.2857142857142857,6.299999999999999,0.38,18.98571428571429,4.97
581,9,2017-12-23,Gunnison,TL,3225.857142857143,-7.571428571428571,-5.7142857142857135,-11.142857142857142,-10.714285714285714,74.85714285714286,6.857142857142858,163.71428571428572,27.57142857142857,0.0,0.1457142857142857,0.1985714285714286,0.0,0.05,19.88571428571429,5.258571428571427
607,9,2017-12-24,Gunnison,TL,3225.857142857143,-9.285714285714286,-6.428571428571429,-14.714285714285715,-21.857142857142854,36.285714285714285,4.0,175.0,12.142857142857142,0.0,0.045714285714285714,0.2657142857142857,0.0,0.0,21.728571428571424,5.551428571428572
633,9,2017-12-25,Gunnison,TL,3225.857142857143,-5.142857142857143,-4.285714285714286,-9.714285714285714,-7.7142857142857135,81.14285714285714,8.571428571428571,151.14285714285714,26.857142857142854,0.0,0.05714285714285715,0.4514285714285714,0.0,0.13,14.028571428571427,6.6014285714285705
659,9,2017-12-26,Gunnison,TL,3225.857142857143,-3.1428571428571432,-2.4285714285714284,-7.428571428571429,-11.142857142857142,53.85714285714285,8.428571428571429,135.28571428571428,25.42857142857143,0.0,0.17142857142857146,0.18714285714285714,0.0,0.4300000000000001,30.042857142857148,6.787142857142857
685,9,2017-12-27,Gunnison,TL,3225.857142857143,-3.0,-1.2857142857142858,-10.285714285714286,-15.714285714285715,35.285714285714285,6.857142857142858,188.7142857142857,21.571428571428577,0.0,0.045714285714285714,0.011428571428571429,0.0,0.0,27.37142857142857,6.787142857142857
711,9,2017-12-28,Gunnison,TL,3225.857142857143,-0.8571428571428571,0.2857142857142857,-6.428571428571429,-18.0,25.142857142857146,6.571428571428571,153.28571428571428,22.0,0.0,0.16,0.11142857142857143,0.0,0.0,24.842857142857145,6.819999999999999
737,9,2017-12-29,Gunnison,TL,3225.857142857143,2.4285714285714284,3.0,-4.428571428571429,-19.428571428571427,17.571428571428573,9.285714285714286,219.28571428571428,38.0,0.0,0.08571428571428573,0.021428571428571432,0.0,0.0,24.728571428571428,6.968571428571429
763,9,2017-12-30,Gunnison,TL,3225.857142857143,3.4285714285714284,3.8571428571428568,-1.7142857142857142,-23.285714285714285,11.142857142857142,12.285714285714285,189.42857142857144,41.285714285714285,0.0,0.0,0.0,0.0,0.0,23.9,6.894285714285713
789,9,2017-12-31,Gunnison,TL,3225.857142857143,-1.4285714285714286,5.571428571428571,-2.2857142857142856,-15.857142857142858,35.0,11.285714285714285,220.14285714285717,39.142857142857146,0.0,0.0,0.0,0.0,0.0,23.042857142857148,6.712857142857143
815,9,2018-01-01,Gunnison,TL,3225.857142857143,-1.8571428571428568,0.14285714285714285,-9.285714285714286,-22.142857142857146,21.571428571428577,5.857142857142858,186.7142857142857,13.857142857142858,0.0,0.0,0.0,0.0,0.0,22.87142857142857,6.712857142857143
841,9,2018-01-02,Gunnison,TL,3225.857142857143,-6.428571428571429,0.5714285714285714,-11.428571428571427,-22.428571428571423,30.0,6.571428571428571,191.85714285714286,17.857142857142858,0.0,0.0,0.03571428571428571,0.0,0.0,22.82857142857143,6.529999999999999
867,9,2018-01-03,Gunnison,TL,3235.166666666666,-2.0,-1.1666666666666667,-9.5,-24.5,14.5,3.0,163.66666666666666,10.0,0.0,0.0,0.0,0.0,0.0,22.866666666666664,6.009999999999999
893,9,2018-01-04,Gunnison,TL,3235.166666666666,-1.3333333333333333,1.5,-7.5,-29.66666666666667,9.833333333333334,4.166666666666667,206.0,8.5,0.0,0.0,0.0,0.0,0.0,21.166666666666668,6.009999999999999
919,9,2018-01-05,Gunnison,TL,3235.166666666666,0.5,2.6666666666666665,-5.333333333333333,-14.333333333333336,31.33333333333333,6.166666666666668,192.5,16.0,0.0,0.0,0.0,0.0,0.0,21.166666666666668,6.096666666666668
945,9,2018-01-06,Gunnison,TL,3235.166666666666,-0.16666666666666666,3.333333333333333,-5.0,-7.833333333333332,51.0,4.5,216.16666666666663,15.0,0.0,0.0,0.08333333333333333,0.0,0.0,23.73333333333333,6.2666666666666675
971,9,2018-01-07,Gunnison,TL,3235.166666666666,-4.833333333333333,1.1666666666666667,-7.5,-9.166666666666666,68.5,6.5,258.6666666666667,20.0,0.0,0.0,0.3800000000000001,0.0,1.22,29.63333333333333,7.030000000000001
997,9,2018-01-08,Gunnison,TL,3225.857142857143,0.42857142857142855,1.4285714285714286,-9.285714285714286,-12.571428571428573,37.857142857142854,3.4285714285714284,190.42857142857144,10.285714285714286,0.0,0.2457142857142857,0.13285714285714284,0.0,0.0,33.3,7.475714285714287
1023,9,2018-01-09,Gunnison,TL,3225.857142857143,2.142857142857143,5.142857142857143,-3.571428571428572,-3.0,65.85714285714286,5.428571428571429,151.28571428571428,23.857142857142854,0.0,0.045714285714285714,0.24,0.0,0.08,35.42857142857143,8.092857142857143
1049,9,2018-01-10,Gunnison,TL,3225.857142857143,-1.0,3.1428571428571432,-3.1428571428571432,-3.8571428571428568,77.85714285714286,8.857142857142858,155.28571428571428,33.57142857142857,0.0,0.05714285714285715,0.12142857142857146,0.0,0.0,35.22857142857144,8.09
1075,9,2018-01-11,Gunnison,TL,3225.857142857143,-10.0,-0.7142857142857143,-13.428571428571427,-16.714285714285715,60.714285714285715,8.0,248.57142857142856,27.142857142857146,0.0,0.028571428571428574,0.29714285714285715,0.0,0.0,42.81428571428571,8.27142857142857
1101,9,2018-01-12,Gunnison,TL,3225.857142857143,-6.857142857142858,-6.0,-12.142857142857142,-9.285714285714286,81.85714285714286,9.142857142857142,207.85714285714286,24.0,0.0,0.0,0.1442857142857143,0.0,0.0,54.67142857142858,8.781428571428572
1127,9,2018-01-13,Gunnison,TL,3225.857142857143,-4.857142857142857,-3.571428571428572,-11.857142857142858,-10.714285714285714,63.714285714285715,6.0,150.85714285714286,17.428571428571427,0.0,0.18857142857142856,0.12,0.0,0.13,42.04285714285713,8.928571428571429
1153,9,2018-01-14,Gunnison,TL,3225.857142857143,0.0,0.0,-12.0,-16.142857142857142,29.142857142857146,6.285714285714287,206.28571428571428,16.142857142857142,0.0,0.05714285714285715,0.014285714285714287,0.0,0.0,40.57142857142857,8.854285714285714
1179,9,2018-01-15,Gunnison,TL,3225.857142857143,-1.4285714285714286,1.4285714285714286,-10.571428571428571,-10.714285714285714,54.14285714285714,13.285714285714285,280.85714285714283,36.0,0.0,0.0,0.0,0.0,0.0,39.385714285714286,8.782857142857143
