,Unnamed: 0,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
789,9,2018-01-31,Gunnison,>TL,3658.0,-40.0,-18.0,-40.0,-84.0,0.0,35.0,250.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03
