,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-01-03,Aspen,<TL,2360.6666666666665,-2.0,1.5555555555555556,-14.166666666666666,-16.77777777777778,32.72222222222222,6.111111111111111,218.22222222222223,9.166666666666666,0.0,0.0,3.2872222222222223,0.0,0.0,16.883333333333333,6.3183333333333325
1,2018-01-03,Aspen,>TL,3641.0,-2.75,-2.75,-10.75,-27.0,14.25,12.75,292.0,23.25,0.0,0.0,0.0,0.0,0.0,20.0,0.51
2,2018-01-03,Aspen,TL,3242.5,-1.4,-1.0,-11.7,-22.3,19.1,8.6,258.4,12.0,0.0,0.0,0.1,0.0,0.0,51.290000000000006,10.745000000000001
3,2018-01-03,Front Range,<TL,2612.913043478261,2.9565217391304346,4.391304347826087,-8.5,-18.543478260869566,20.130434782608695,6.369565217391305,168.32608695652175,13.565217391304348,0.313913043478261,0.25826086956521743,0.07065217391304347,0.0,0.0,20.54565217391304,6.913260869565218
4,2018-01-03,Front Range,>TL,3682.0,-6.666666666666667,-6.666666666666667,-15.666666666666666,-19.0,39.333333333333336,31.666666666666668,306.3333333333333,48.0,,,,,,,
5,2018-01-03,Front Range,TL,3223.235294117647,0.5294117647058824,1.0,-10.235294117647058,-18.529411764705884,24.352941176470587,17.470588235294116,215.05882352941177,30.823529411764707,0.29555555555555557,1.54,0.4611764705882353,,,58.86470588235293,14.07529411764706
6,2018-01-03,Grand Mesa,<TL,2284.0,2.3333333333333335,4.0,-8.0,-16.666666666666668,23.0,10.666666666666666,150.0,24.0,0.0,0.0,0.34,0.0,0.0,5.1,1.27
7,2018-01-03,Grand Mesa,TL,3100.8,1.0,1.0,-10.0,-26.0,13.0,4.0,191.0,10.0,0.0,0.0,0.152,0.0,0.0,14.98,2.4899999999999998
8,2018-01-03,Gunnison,<TL,2603.176470588235,-7.823529411764706,1.0,-20.58823529411765,-20.529411764705884,34.529411764705884,1.3529411764705883,144.2941176470588,4.235294117647059,0.0,0.0,0.0,0.0,0.0,38.39411764705883,8.770000000000001
9,2018-01-03,Gunnison,TL,3235.1666666666665,-2.0,-1.1666666666666667,-9.5,-24.5,14.5,3.0,163.66666666666666,10.0,0.0,0.0,0.0,0.0,0.0,22.866666666666664,6.009999999999999
10,2018-01-03,North San Juan,<TL,2689.277777777778,-0.6111111111111112,4.722222222222222,-13.555555555555555,-20.72222222222222,23.38888888888889,3.2777777777777777,163.88888888888889,7.722222222222222,0.0,0.0,0.09833333333333333,0.016666666666666666,0.0,4.522222222222222,1.3133333333333335
11,2018-01-03,North San Juan,>TL,3720.7,-0.4,-0.4,-8.6,-28.4,11.5,8.4,210.4,16.0,0.0,0.0,0.025,0.12,0.0,10.059999999999999,4.189
12,2018-01-03,North San Juan,TL,3231.769230769231,1.7692307692307692,3.0,-9.615384615384615,-27.846153846153847,11.307692307692308,6.153846153846154,220.84615384615384,11.615384615384615,0.0,0.0,0.057692307692307696,0.29999999999999993,0.0,12.515384615384617,4.434615384615385
13,2018-01-03,Sangre,<TL,2487.3,2.6,6.7,-11.7,-23.3,12.7,5.1,162.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
14,2018-01-03,Sangre,TL,3279.5,0.5,2.0,-8.5,-21.0,13.0,2.0,112.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,4.19
15,2018-01-03,Sawatch,<TL,2678.3846153846152,2.8461538461538463,4.923076923076923,-9.615384615384615,-22.076923076923077,14.76923076923077,4.6923076923076925,167.30769230769232,9.76923076923077,0.0,0.0,0.019230769230769232,0.0,0.0,8.215384615384615,3.5600000000000005
16,2018-01-03,Sawatch,>TL,3603.0,-3.0,-2.6,-11.0,-26.4,15.8,17.2,263.4,27.0,0.0,0.0,0.05,0.0,0.0,25.599999999999998,1.8799999999999997
17,2018-01-03,Sawatch,TL,3192.733333333333,1.0,1.0666666666666667,-10.933333333333334,-23.266666666666666,15.533333333333333,7.733333333333333,244.93333333333334,23.133333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,25.740000000000002,6.132
18,2018-01-03,South San Juan,<TL,2304.68,3.48,7.96,-10.16,-17.12,21.72,4.84,149.16,10.84,0.0,0.0,0.02,0.0,0.0,0.2,1.7292
19,2018-01-03,South San Juan,>TL,3590.5,0.0,0.0,-5.5,-29.0,9.5,9.0,208.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
20,2018-01-03,South San Juan,TL,3230.2,4.066666666666666,5.066666666666666,-5.733333333333333,-23.4,13.533333333333333,8.133333333333333,218.06666666666666,17.933333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,12.193333333333333,4.402
21,2018-01-03,Steamboat,<TL,2540.8333333333335,-3.1333333333333333,0.43333333333333335,-15.066666666666666,-17.8,47.4,3.6666666666666665,120.5,7.666666666666667,0.0,0.0,0.14333333333333334,0.0,0.0,40.89999999999999,12.860000000000001
22,2018-01-03,Steamboat,TL,3219.75,-2.0,-2.0,-11.0,-20.25,31.0,16.5,147.75,21.75,0.0,0.0,0.445,0.0,0.0,66.025,20.13
23,2018-01-03,Vail/Summit,<TL,2637.1052631578946,-2.1578947368421053,0.7894736842105263,-14.263157894736842,-17.894736842105264,34.473684210526315,2.3684210526315788,194.05263157894737,7.0,0.0,0.027894736842105264,0.039473684210526314,0.0,0.0,14.252631578947366,5.506842105263158
24,2018-01-03,Vail/Summit,>TL,3736.75,-6.75,-6.75,-14.75,-23.5,26.0,20.25,250.25,33.0,0.0,0.0,0.0,0.0,0.0,20.874999999999996,6.6
25,2018-01-03,Vail/Summit,TL,3296.266666666667,-0.8,-0.7333333333333333,-11.466666666666667,-20.333333333333332,23.666666666666668,6.0,192.53333333333333,12.866666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,52.059999999999995,13.680666666666667
