,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-01-13,Aspen,<TL,2360.6666666666665,0.2222222222222222,1.7222222222222223,-10.61111111111111,-8.833333333333334,56.27777777777778,3.3333333333333335,199.66666666666666,8.88888888888889,0.0,0.026666666666666665,0.1988888888888889,0.5444444444444445,0.03333333333333334,32.727777777777774,9.357222222222223
1,2018-01-13,Aspen,>TL,3641.0,-8.5,-8.0,-13.0,-14.75,64.25,13.25,177.5,23.5,0.0,0.0225,0.05,0.22499999999999998,0.0,32.075,1.02
2,2018-01-13,Aspen,TL,3263.2727272727275,-5.545454545454546,-5.0,-12.818181818181818,-9.454545454545455,89.36363636363636,7.363636363636363,130.0,11.909090909090908,0.0,0.0,0.15181818181818182,0.0,0.0,133.90909090909088,12.887272727272729
3,2018-01-13,Front Range,<TL,2625.6,-0.7111111111111111,0.8888888888888888,-5.5777777777777775,-10.311111111111112,50.62222222222222,10.222222222222221,192.24444444444444,25.488888888888887,0.0,0.06400000000000002,0.20511111111111108,0.06190476190476191,0.02428571428571429,36.20444444444444,6.6275555555555545
4,2018-01-13,Front Range,>TL,3682.0,-11.333333333333334,-10.333333333333334,-13.0,-14.666666666666666,77.66666666666667,39.0,293.6666666666667,58.333333333333336,,,,,,,
5,2018-01-13,Front Range,TL,3227.6875,-4.0625,-2.875,-7.25,-1.625,92.875,24.125,207.75,34.0,0.0,0.2,0.45875000000000005,,,80.5125,16.939999999999998
6,2018-01-13,Grand Mesa,<TL,2284.0,1.0,4.0,-6.333333333333333,-4.666666666666667,65.0,6.0,256.0,17.333333333333332,0.0,0.0,0.0,0.0,0.64,12.699999999999998,3.56
7,2018-01-13,Grand Mesa,TL,3100.8,-3.2,-2.8,-12.8,-9.0,69.0,3.0,284.0,10.0,0.0,0.0,0.05,0.0,0.64,120.5,4.828
8,2018-01-13,Gunnison,<TL,2619.0625,-8.6875,0.125,-18.8125,-12.6875,69.875,1.75,89.25,10.0,0.0,0.06562499999999999,0.076875,1.71875,0.11875000000000001,73.7,10.73375
9,2018-01-13,Gunnison,TL,3225.8571428571427,-4.857142857142857,-3.5714285714285716,-11.857142857142858,-10.714285714285714,63.714285714285715,6.0,150.85714285714286,17.428571428571427,0.0,0.18857142857142858,0.12000000000000001,0.0,0.13,42.042857142857144,8.92857142857143
10,2018-01-13,North San Juan,<TL,2689.277777777778,-3.4444444444444446,0.5,-15.5,-11.666666666666666,56.388888888888886,2.388888888888889,174.33333333333334,5.111111111111111,0.0,0.023333333333333334,0.2711111111111111,0.1,0.0,23.65,2.7133333333333334
