,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-02-22,Aspen,<TL,2360.6666666666665,-3.7222222222222223,-1.8333333333333333,-11.11111111111111,-9.333333333333334,68.94444444444444,5.277777777777778,250.77777777777777,10.166666666666666,0.0,0.13999999999999999,0.535,0.47777777777777775,5.96,44.522222222222226,16.483333333333334
1,2018-02-22,Aspen,>TL,3641.0,-13.25,-12.0,-15.75,-16.5,75.25,12.5,223.75,31.75,0.0,0.045,0.0,3.0749999999999997,8.89,52.17499999999999,8.13
2,2018-02-22,Aspen,TL,3263.2727272727275,-9.090909090909092,-7.0,-12.909090909090908,-12.727272727272727,82.81818181818181,6.7272727272727275,266.3636363636364,14.090909090909092,0.0,0.030000000000000006,0.4390909090909091,0.0,8.89,113.43636363636364,23.229999999999997
3,2018-02-22,Front Range,<TL,2624.6521739130435,-4.326086956521739,-3.239130434782609,-16.347826086956523,-14.804347826086957,50.369565217391305,6.195652173913044,182.82608695652175,14.543478260869565,0.0,0.02608695652173913,0.2460869565217391,0.2720930232558139,0.004166666666666667,43.428260869565214,14.58673913043479
4,2018-02-22,Front Range,>TL,3729.25,-14.0,-12.5,-17.0,-17.0,75.25,14.5,215.75,20.5,,,,,,,
5,2018-02-22,Front Range,TL,3223.235294117647,-5.764705882352941,-4.882352941176471,-15.117647058823529,-10.352941176470589,77.17647058823529,12.941176470588236,198.8235294117647,19.176470588235293,0.0,0.0,0.20823529411764707,,,100.58235294117648,25.593529411764706
6,2018-02-22,Grand Mesa,<TL,2105.4,-4.8,-1.6,-8.8,-7.4,85.4,14.0,157.2,34.2,0.0,0.45200000000000007,2.232,7.58,0.2,48.3,9.91
7,2018-02-22,Grand Mesa,TL,3100.8,-9.6,-8.6,-12.8,-14.0,90.0,8.0,211.0,18.0,0.0,0.734,0.9040000000000001,12.559999999999999,0.2,85.02,13.258000000000001
8,2018-02-22,Gunnison,<TL,2619.0625,-7.125,-1.8125,-14.0625,-10.4375,77.125,6.8125,117.875,19.875,0.0,0.08750000000000001,0.056875,2.28125,0.178125,69.2875,16.19125
9,2018-02-22,Gunnison,>TL,3658.0,-15.0,-12.0,-16.0,-17.0,85.0,34.0,234.0,63.0,0.0,0.64,0.51,8.9,0.66,3.8,3.3
10,2018-02-22,Gunnison,TL,3245.5,-9.75,-7.625,-14.125,-14.0,76.5,6.5,229.0,23.75,0.0,0.47,0.25375000000000003,8.9,0.66,79.075,13.9075
11,2018-02-22,North San Juan,<TL,2680.1052631578946,-5.157894736842105,-2.0,-8.68421052631579,-11.947368421052632,67.0,9.578947368421053,214.8421052631579,19.157894736842106,0.02421052631578947,0.15210526315789474,0.17,1.294736842105263,8.422105263157894,33.647368421052626,10.709999999999999
12,2018-02-22,North San Juan,>TL,3720.7,-14.1,-11.0,-15.3,-17.5,82.8,27.4,216.1,51.0,0.0,0.0,0.442,0.72,0.0,42.790000000000006,11.149000000000001
13,2018-02-22,North San Juan,TL,3231.769230769231,-8.076923076923077,-5.230769230769231,-10.615384615384615,-15.153846153846153,70.0,17.615384615384617,231.46153846153845,35.61538461538461,0.07692307692307693,0.013846153846153845,0.5769230769230769,0.5538461538461539,0.0,82.81538461538463,15.943846153846152
