,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-02-01,Aspen,<TL,2386.0588235294117,3.176470588235294,7.823529411764706,-1.1764705882352942,-6.117647058823529,55.294117647058826,11.882352941176471,163.23529411764707,21.823529411764707,0.0,0.0,0.014705882352941176,0.0,0.3247058823529412,30.941176470588236,10.789411764705882
1,2018-02-01,Aspen,>TL,3641.0,-6.25,-1.75,-7.5,-10.25,74.75,17.0,288.0,45.75,0.0,0.0,0.0,0.0,0.46,27.175,3.81
2,2018-02-01,Aspen,TL,3263.2727272727275,-3.5454545454545454,1.4545454545454546,-5.2727272727272725,-8.181818181818182,77.36363636363636,13.181818181818182,202.1818181818182,29.454545454545453,0.0,0.0,0.022727272727272728,0.0,0.46,78.30909090909091,15.633636363636366
3,2018-02-01,Front Range,<TL,2627.1632653061224,-1.9591836734693877,5.612244897959184,-6.836734693877551,-9.081632653061224,62.69387755102041,13.061224489795919,254.42857142857142,32.6530612244898,0.025714285714285714,0.1379591836734694,0.24265306122448982,3.0434782608695654,0.23052631578947372,66.4734693877551,8.635918367346939
4,2018-02-01,Front Range,>TL,3729.25,-9.5,-5.25,-10.25,-10.75,82.5,39.75,287.75,79.0,,,,,,,
5,2018-02-01,Front Range,TL,3223.235294117647,-4.764705882352941,1.7058823529411764,-5.529411764705882,-9.705882352941176,93.94117647058823,30.823529411764707,208.1764705882353,50.23529411764706,0.030000000000000002,0.8522222222222221,0.6723529411764706,,,112.11764705882354,19.72176470588235
6,2018-02-01,Grand Mesa,<TL,2138.25,6.75,10.25,-0.75,-6.25,38.5,5.75,211.75,14.5,0.0,0.0,0.0,0.0,0.0,22.9,5.08
7,2018-02-01,Grand Mesa,TL,3083.5,0.5,4.25,-2.25,-9.0,58.0,3.0,310.0,15.0,0.0,0.0,0.0,0.0,0.0,39.0,7.24
8,2018-02-01,Gunnison,<TL,2614.5,0.4375,7.3125,-4.625,-8.1875,46.625,17.5,223.125,28.375,0.0,0.0,0.075,0.0,0.0,41.681250000000006,12.00375
9,2018-02-01,Gunnison,>TL,3658.0,-8.0,-5.0,-40.0,-11.0,77.0,35.0,245.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
10,2018-02-01,Gunnison,TL,3225.8571428571427,-2.0,2.2857142857142856,-3.857142857142857,-10.142857142857142,60.285714285714285,9.142857142857142,200.14285714285714,37.42857142857143,0.0,0.0,0.0,0.0,0.0,39.471428571428575,9.978571428571428
11,2018-02-01,North San Juan,<TL,2680.1052631578946,6.105263157894737,9.736842105263158,-3.6842105263157894,-8.105263157894736,38.526315789473685,12.578947368421053,234.52631578947367,28.0,0.0,0.0,0.028947368421052635,0.02631578947368421,0.46000000000000013,13.015789473684208,5.427368421052631
12,2018-02-01,North San Juan,>TL,3720.7,-2.4,0.5,-5.7,-9.8,61.7,19.9,299.7,37.2,0.0,0.5600000000000002,0.05,7.74,0.4600000000000001,29.669999999999998,6.68
13,2018-02-01,North San Juan,TL,3231.769230769231,3.923076923076923,6.6923076923076925,-3.3846153846153846,-9.23076923076923,43.38461538461539,15.692307692307692,225.6153846153846,34.92307692307692,0.0,0.3015384615384616,0.06076923076923077,0.4384615384615384,0.46,39.09230769230769,9.553076923076922
14,2018-02-01,Sangre,<TL,2487.3,4.9,12.7,-1.9,-8.9,38.7,11.7,175.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,1.52
15,2018-02-01,Sangre,TL,3279.5,2.5,5.0,-2.0,-9.0,31.0,23.0,241.0,45.0,0.0,0.0,0.25,0.0,0.0,20.299999999999997,5.59
