,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2017-12-18,Aspen,<TL,2360.6666666666665,-0.3333333333333333,3.5,-11.0,-12.61111111111111,41.388888888888886,5.5,172.05555555555554,10.722222222222221,0.0,0.0,0.07055555555555555,0.0,0.0,4.5055555555555555,1.9061111111111109
1,2017-12-18,Aspen,>TL,3564.0,-2.6666666666666665,-2.6666666666666665,-11.333333333333334,-11.0,52.666666666666664,9.333333333333334,320.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,22.166666666666668,0.7600000000000001
2,2017-12-18,Aspen,TL,3236.1111111111113,-1.3333333333333333,-1.2222222222222223,-11.88888888888889,-10.444444444444445,59.111111111111114,1.6666666666666667,105.66666666666667,13.0,0.0,0.0,0.05555555555555555,0.0,0.0,36.21111111111111,8.91888888888889
3,2017-12-18,Front Range,<TL,2618.375,2.5208333333333335,3.8958333333333335,-5.666666666666667,-9.270833333333334,42.916666666666664,13.5,201.27083333333334,29.729166666666668,0.08333333333333333,0.06,0.09895833333333333,0.0,0.0,8.510416666666666,2.798958333333333
4,2017-12-18,Front Range,>TL,3682.0,-8.666666666666666,-7.333333333333333,-12.666666666666666,-13.333333333333334,72.0,31.0,216.0,45.0,,,,,,,
5,2017-12-18,Front Range,TL,3223.235294117647,0.058823529411764705,0.6470588235294118,-8.764705882352942,-6.882352941176471,67.23529411764706,18.41176470588235,187.8235294117647,27.176470588235293,0.07777777777777778,0.28,0.029411764705882353,,,40.76470588235295,10.398823529411764
6,2017-12-18,Grand Mesa,<TL,2199.0,2.0,5.0,-5.5,-11.0,39.0,12.0,217.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017-12-18,Grand Mesa,TL,3100.8,-0.4,0.0,-11.8,-13.0,43.0,2.0,97.0,6.0,0.0,0.0,0.0,0.0,0.0,7.08,1.828
8,2017-12-18,Gunnison,<TL,2603.176470588235,-5.0,2.4705882352941178,-16.647058823529413,-15.352941176470589,43.1764705882353,3.0588235294117645,142.35294117647058,11.647058823529411,0.0,0.0,0.0,0.0,0.0,25.105882352941173,5.950588235294117
9,2017-12-18,Gunnison,TL,3225.8571428571427,-2.7142857142857144,-1.0,-10.857142857142858,-17.571428571428573,29.571428571428573,3.7142857142857144,172.57142857142858,9.285714285714286,0.0,0.0,0.0,0.0,0.0,13.357142857142856,4.755714285714285
10,2017-12-18,North San Juan,<TL,2689.277777777778,-0.6666666666666666,4.222222222222222,-12.88888888888889,-17.22222222222222,29.666666666666668,3.5555555555555554,214.88888888888889,4.888888888888889,0.0,0.0,0.12722222222222224,0.0,0.0,1.3833333333333333,1.0994444444444447
11,2017-12-18,North San Juan,>TL,3719.8571428571427,-1.4285714285714286,-0.5714285714285714,-9.714285714285714,-21.571428571428573,24.714285714285715,8.428571428571429,113.85714285714286,16.428571428571427,0.0,0.0,0.03571428571428571,0.0,0.0,2.9,1.8142857142857143
12,2017-12-18,North San Juan,TL,3222.9166666666665,0.6666666666666666,1.9166666666666667,-11.833333333333334,-21.333333333333332,22.583333333333332,8.333333333333334,179.41666666666666,11.666666666666666,0.0,0.0,0.0,0.0,0.0,8.558333333333332,3.705
13,2017-12-18,Sangre,<TL,2498.4444444444443,4.222222222222222,6.0,-8.222222222222221,-15.444444444444445,23.0,9.11111111111111,203.44444444444446,18.77777777777778,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.76
14,2017-12-18,Sangre,TL,3279.5,-3.5,-1.0,-5.0,-15.0,22.0,14.0,111.0,19.0,0.0,0.0,0.0,0.0,0.0,11.399999999999999,3.9400000000000004
15,2017-12-18,Sawatch,<TL,2675.5,2.357142857142857,4.5,-9.428571428571429,-14.071428571428571,28.071428571428573,9.642857142857142,162.5,13.785714285714286,0.0,0.0,0.03571428571428571,0.0,0.0,6.171428571428572,2.5399999999999996
16,2017-12-18,Sawatch,>TL,3603.0,-5.4,-4.4,-11.2,-14.8,48.4,18.4,156.4,28.8,0.0,0.0,0.0,0.0,0.0,23.56,0.6599999999999999
17,2017-12-18,Sawatch,TL,3202.5384615384614,0.9230769230769231,1.1538461538461537,-10.0,-12.538461538461538,41.15384615384615,11.0,313.6923076923077,22.846153846153847,0.0,0.0,0.35,0.0,0.0,20.315384615384616,4.962307692307693
18,2017-12-18,South San Juan,<TL,2306.3076923076924,4.269230769230769,7.153846153846154,-10.192307692307692,-12.653846153846153,27.692307692307693,3.8461538461538463,158.5,9.076923076923077,0.0,0.0,0.019230769230769232,0.0,0.0,27.899999999999995,0.7111538461538462
19,2017-12-18,South San Juan,>TL,3590.5,-3.0,-3.0,-9.5,-19.0,28.0,11.0,214.0,19.0,0.0,0.0,0.0,0.0,0.0,7.6,2.79
20,2017-12-18,South San Juan,TL,3230.2,1.3333333333333333,1.8,-8.8,-17.4,26.4,8.2,225.0,16.4,0.0,0.0,2.9126666666666665,0.0,0.0,12.85333333333333,3.184
21,2017-12-18,Steamboat,<TL,2540.8333333333335,-3.1,0.16666666666666666,-11.066666666666666,-8.466666666666667,74.8,2.033333333333333,201.03333333333333,6.0,0.0,0.0,0.025,0.0,0.0,25.83333333333333,9.084
22,2017-12-18,Steamboat,TL,3219.75,-5.25,-5.25,-10.0,-9.5,87.5,2.25,178.5,4.75,0.0,0.0,0.1875,0.0,0.0,38.125,15.43
23,2017-12-18,Vail/Summit,<TL,2629.625,-2.3125,2.4375,-11.3125,-11.8125,55.25,4.0,159.1875,11.25,0.0,0.0,0.03125,0.0,0.0,11.943749999999998,3.459375
24,2017-12-18,Vail/Summit,>TL,3714.8,-6.8,-6.2,-12.8,-12.4,64.4,33.8,287.6,51.2,0.0,0.0,0.0,0.0,0.0,9.1,0.0
25,2017-12-18,Vail/Summit,TL,3296.266666666667,-1.6,-1.4666666666666666,-11.333333333333334,-12.6,49.2,6.133333333333334,127.86666666666666,12.866666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,37.32,9.178
