,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-03-25,Aspen,<TL,2347.3333333333335,9.6,11.733333333333333,-1.1333333333333333,-9.0,28.066666666666666,10.666666666666666,147.33333333333334,23.133333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,25.740000000000002,11.648666666666667
1,2018-03-25,Aspen,>TL,3641.0,-4.25,-0.25,-6.5,-15.0,42.5,38.5,207.5,55.75,0.0,0.0,0.03,0.0,0.0,45.275,7.37
2,2018-03-25,Aspen,TL,3263.2727272727275,1.7272727272727273,4.181818181818182,-5.7272727272727275,-10.727272727272727,45.18181818181818,14.090909090909092,187.1818181818182,36.45454545454545,0.0,0.0,0.14454545454545456,0.0,0.0,125.19999999999999,27.61909090909091
3,2018-03-25,Front Range,<TL,2623.5675675675675,7.45945945945946,10.64864864864865,0.6486486486486487,-11.08108108108108,28.43243243243243,8.837837837837839,230.1891891891892,21.324324324324323,0.0,0.23459459459459459,0.05405405405405406,0.0,0.0,28.07567567567568,9.444324324324322
4,2018-03-25,Front Range,>TL,3729.25,-3.0,0.0,-7.5,-11.75,43.0,19.75,228.5,47.333333333333336,,,,,,,
5,2018-03-25,Front Range,TL,3207.5,5.0,7.875,-2.0,-10.375,33.5,14.0625,198.8125,28.1875,0.1288888888888889,1.24,0.094375,,,118.33125000000001,31.17875
6,2018-03-25,Grand Mesa,<TL,2508.0,2.0,5.0,1.0,-7.0,51.0,56.0,180.0,69.0,0.0,0.0,0.25,0.0,0.0,50.8,14.99
7,2018-03-25,Grand Mesa,TL,3100.8,0.6,2.8,-3.0,-12.0,46.0,15.0,195.0,36.0,0.0,0.0,0.05,0.0,0.0,87.46000000000001,14.732
8,2018-03-25,Gunnison,<TL,2682.8333333333335,3.5,9.083333333333334,-7.25,-8.0,52.583333333333336,5.083333333333333,144.0,12.0,0.0,0.0,0.0,0.0,0.0,60.80833333333334,19.051666666666666
9,2018-03-25,Gunnison,>TL,3658.0,-4.0,-2.0,-8.0,-11.0,57.0,15.0,195.0,27.0,0.0,0.0,0.25,0.0,0.0,2.5,0.76
10,2018-03-25,Gunnison,TL,3267.4,1.4,2.8,-6.4,-9.4,52.6,8.0,134.6,16.8,0.0,0.0,0.146,0.0,0.0,81.44000000000001,15.644000000000002
11,2018-03-25,North San Juan,<TL,2801.785714285714,4.928571428571429,8.857142857142858,-2.142857142857143,-12.5,30.428571428571427,11.142857142857142,168.85714285714286,25.142857142857142,0.0,0.0,0.02642857142857143,0.02142857142857143,0.0,13.65,12.92
12,2018-03-25,North San Juan,>TL,3720.7,-4.7,-0.3,-8.3,-15.5,47.9,23.3,148.5,46.8,0.0,0.0,0.0,0.12,0.0,37.44,5.483
13,2018-03-25,North San Juan,TL,3232.6,2.1,6.4,-4.9,-13.6,41.0,15.4,185.0,33.6,0.0,0.0,0.075,0.29999999999999993,0.0,68.67,17.221
14,2018-03-25,Sangre,<TL,2508.75,7.0,12.25,2.125,-16.375,17.375,14.0,208.5,32.0,0.0,0.0,0.25,0.0,0.0,2.5,0.76
15,2018-03-25,Sangre,TL,3279.5,3.0,7.0,-2.5,-12.0,20.0,13.0,195.0,26.0,0.0,0.0,0.255,0.0,0.0,33.05,11.935
16,2018-03-25,Sawatch,<TL,2683.3333333333335,8.333333333333334,11.666666666666666,1.0,-14.0,18.666666666666668,11.666666666666666,258.3333333333333,21.333333333333332,0.0,0.0,0.0,0.0,0.0,7.633333333333333,6.3500000000000005
17,2018-03-25,Sawatch,>TL,3604.5,-1.75,3.0,-6.0,-14.25,41.0,33.0,217.25,39.0,0.0,0.0,0.1875,0.0,0.0,53.349999999999994,15.56
18,2018-03-25,Sawatch,TL,3192.785714285714,4.0,6.714285714285714,-3.0,-15.285714285714286,26.0,9.214285714285714,211.85714285714286,37.57142857142857,0.0,0.0,0.03571428571428571,0.0,0.0,45.91428571428571,12.572857142857146
19,2018-03-25,South San Juan,<TL,2278.3333333333335,7.722222222222222,12.666666666666666,-3.5,-10.222222222222221,31.38888888888889,11.444444444444445,169.77777777777777,26.555555555555557,0.0,0.0,0.028333333333333335,0.0,0.0,14.677777777777777,4.258333333333333
20,2018-03-25,South San Juan,>TL,3590.5,-5.5,-0.5,-9.0,-13.0,56.5,36.0,212.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34
21,2018-03-25,South San Juan,TL,3251.6923076923076,1.4615384615384615,5.153846153846154,-4.769230769230769,-12.23076923076923,49.69230769230769,27.307692307692307,208.46153846153845,44.84615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,86.23846153846154,24.931538461538455
22,2018-03-25,Steamboat,<TL,2524.3846153846152,6.538461538461538,8.807692307692308,0.4230769230769231,-8.692307692307692,47.03846153846154,3.4615384615384617,174.26923076923077,5.846153846153846,0.0,0.0,0.26615384615384613,0.35000000000000003,0.0,78.93076923076924,36.59769230769231
23,2018-03-25,Steamboat,TL,3220.6,-0.2,2.0,-3.6,-8.8,53.8,6.2,145.2,10.8,0.0,0.0,1.574,0.0,0.0,176.78,56.184000000000005
24,2018-03-25,Vail/Summit,<TL,2641.4117647058824,7.9411764705882355,10.588235294117647,-1.8823529411764706,-9.588235294117647,34.11764705882353,5.294117647058823,229.0,16.352941176470587,0.0,0.3388235294117647,0.014705882352941176,0.0,0.0,40.405882352941184,21.951176470588237
25,2018-03-25,Vail/Summit,>TL,3743.1666666666665,-3.6666666666666665,-0.3333333333333333,-7.5,-15.833333333333334,42.333333333333336,37.666666666666664,243.83333333333334,55.833333333333336,0.0,0.0,0.0,0.0,0.0,21.383333333333336,0.0
26,2018-03-25,Vail/Summit,TL,3296.6666666666665,2.2,3.933333333333333,-4.533333333333333,-12.866666666666667,35.93333333333333,7.666666666666667,208.53333333333333,20.333333333333332,0.013333333333333334,0.36533333333333334,0.13466666666666666,0.0,0.0,110.93999999999998,34.38999999999999
