,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2017-12-17,Aspen,<TL,2360.6666666666665,-0.6666666666666666,2.111111111111111,-10.833333333333334,-14.38888888888889,36.333333333333336,6.555555555555555,183.55555555555554,11.222222222222221,0.0,0.0016666666666666666,0.18333333333333332,0.0,0.0,4.5055555555555555,2.045
1,2017-12-17,Aspen,>TL,3564.0,-7.0,0.3333333333333333,-9.333333333333334,-18.666666666666668,39.0,9.0,258.6666666666667,19.0,0.0,0.0,0.0,0.0,0.0,22.53333333333333,1.02
2,2017-12-17,Aspen,TL,3236.1111111111113,-4.0,2.6666666666666665,-10.777777777777779,-19.11111111111111,32.22222222222222,10.666666666666666,208.33333333333334,24.0,0.0,0.0,0.0,0.0,0.0,37.21111111111111,8.918888888888889
3,2017-12-17,Front Range,<TL,2612.4375,-1.1875,3.4375,-11.958333333333334,-13.6875,40.541666666666664,6.291666666666667,148.95833333333334,12.5625,0.0,0.06708333333333334,0.010416666666666666,0.0,0.0,7.991666666666667,3.8956250000000003
4,2017-12-17,Front Range,>TL,3682.0,-9.333333333333334,-3.0,-10.666666666666666,-18.666666666666668,48.333333333333336,30.333333333333332,277.6666666666667,42.666666666666664,,,,,,,
5,2017-12-17,Front Range,TL,3223.235294117647,-2.764705882352941,2.8823529411764706,-10.411764705882353,-15.352941176470589,40.705882352941174,14.882352941176471,212.47058823529412,23.88235294117647,0.0,0.3577777777777778,0.029411764705882353,,,41.15882352941177,10.264705882352942
6,2017-12-17,Grand Mesa,<TL,2199.0,1.0,5.0,-5.5,-11.0,41.0,6.0,165.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017-12-17,Grand Mesa,TL,3100.8,-2.2,1.2,-10.8,-21.0,29.0,6.0,196.0,15.0,0.0,0.0,0.0,0.0,0.0,7.38,1.8279999999999998
8,2017-12-17,Gunnison,<TL,2603.176470588235,-4.470588235294118,-0.5294117647058824,-14.352941176470589,-16.647058823529413,38.05882352941177,2.411764705882353,145.52941176470588,9.294117647058824,0.0,0.0,0.058823529411764705,0.0,0.0,25.105882352941173,5.950588235294117
9,2017-12-17,Gunnison,TL,3225.8571428571427,-3.5714285714285716,1.8571428571428572,-9.428571428571429,-18.428571428571427,31.428571428571427,4.0,146.42857142857142,11.0,0.0,0.0,0.03571428571428571,0.0,0.0,12.985714285714284,4.830000000000001
