,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-03-11,Aspen,<TL,2358.8125,1.6875,6.9375,-7.4375,-11.3125,40.5,3.8125,225.25,9.5625,0.0,0.025,0.015625,0.0,0.01875,30.887499999999996,16.32
1,2018-03-11,Aspen,>TL,3641.0,-2.75,-2.5,-11.0,-27.25,14.5,6.25,112.0,12.25,0.0,0.02,0.0,0.0,0.03,39.875,7.87
2,2018-03-11,Aspen,TL,3263.2727272727275,0.18181818181818182,0.7272727272727273,-10.727272727272727,-20.90909090909091,23.181818181818183,3.0,221.9090909090909,7.7272727272727275,0.0,0.07999999999999999,0.0,0.0,0.030000000000000006,109.85454545454546,24.49727272727273
3,2018-03-11,Front Range,<TL,2608.720930232558,1.8837209302325582,2.953488372093023,-12.534883720930232,-19.023255813953487,22.069767441860463,3.744186046511628,147.67441860465115,12.744186046511627,0.29302325581395344,0.09534883720930232,0.19302325581395346,0.10285714285714284,0.012000000000000002,27.43720930232558,10.091162790697675
4,2018-03-11,Front Range,>TL,3729.25,-5.5,-5.5,-14.25,-19.25,32.5,13.5,151.25,20.333333333333332,,,,,,,
5,2018-03-11,Front Range,TL,3223.235294117647,0.5882352941176471,0.8823529411764706,-14.411764705882353,-12.294117647058824,40.705882352941174,5.294117647058823,119.29411764705883,9.294117647058824,0.42666666666666664,0.43,0.22235294117647056,,,108.86470588235294,27.25235294117647
6,2018-03-11,Grand Mesa,<TL,2199.0,3.5,9.0,-1.5,-11.0,32.0,13.0,56.5,19.5,0.0,0.0,0.0,0.0,0.0,35.6,9.91
7,2018-03-11,Grand Mesa,TL,3100.8,0.6,2.2,-11.0,-27.0,13.0,4.0,132.0,13.0,0.0,0.0,0.0,0.0,0.0,71.1,13.514
8,2018-03-11,Gunnison,<TL,2657.153846153846,1.1538461538461537,5.6923076923076925,-9.923076923076923,-17.46153846153846,25.692307692307693,3.3846153846153846,158.92307692307693,7.076923076923077,0.0,0.0,0.0,0.0,0.0,63.03846153846154,16.689230769230768
9,2018-03-11,Gunnison,>TL,3658.0,-5.0,-5.0,-8.0,-24.0,20.0,6.0,212.0,13.0,0.0,0.0,0.0,0.0,0.0,22.9,0.51
10,2018-03-11,Gunnison,TL,3267.1428571428573,-0.2857142857142857,1.5714285714285714,-10.142857142857142,-19.857142857142858,23.0,3.4285714285714284,176.71428571428572,10.714285714285714,0.0,0.012857142857142857,0.07857142857142858,0.0,0.0,72.82857142857142,12.411428571428575
11,2018-03-11,North San Juan,<TL,2801.785714285714,3.357142857142857,6.571428571428571,-4.642857142857143,-10.142857142857142,38.214285714285715,4.428571428571429,220.78571428571428,7.642857142857143,0.0,0.0,0.0064285714285714285,0.05714285714285715,0.03000000000000001,16.207142857142856,11.862857142857143
12,2018-03-11,North San Juan,>TL,3720.7,-1.9,-1.8,-7.7,-13.0,44.4,4.1,215.2,13.0,0.0,0.0,0.2,0.12,0.030000000000000006,33.519999999999996,8.385
13,2018-03-11,North San Juan,TL,3227.7272727272725,2.272727272727273,4.0,-6.454545454545454,-11.909090909090908,35.81818181818182,4.545454545454546,215.8181818181818,10.363636363636363,0.0,0.0,0.022727272727272728,0.6636363636363636,0.030000000000000006,65.71818181818182,15.77181818181818
14,2018-03-11,Sangre,<TL,2487.3,2.4,10.9,-8.0,-9.5,41.6,6.2,156.6,14.0,0.0,0.0,0.0,0.0,0.0,22.9,0.51
15,2018-03-11,Sangre,TL,3279.5,-1.0,4.0,-10.0,-9.0,48.0,8.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0,40.65,12.575000000000001
16,2018-03-11,Sawatch,<TL,2680.8571428571427,1.7857142857142858,7.571428571428571,-7.428571428571429,-10.714285714285714,39.642857142857146,6.428571428571429,168.42857142857142,11.214285714285714,0.0,0.021428571428571432,0.0,0.0,0.0,33.0,6.349999999999999
17,2018-03-11,Sawatch,>TL,3604.5,-4.25,-0.75,-9.5,-19.0,32.5,13.0,129.75,15.5,0.0,0.0,0.0,0.0,0.0,41.949999999999996,11.432500000000001
18,2018-03-11,Sawatch,TL,3189.214285714286,0.0,1.5714285714285714,-13.071428571428571,-18.214285714285715,29.142857142857142,7.428571428571429,67.35714285714286,11.857142857142858,0.0,0.0071428571428571435,0.18142857142857144,1.0714285714285714,0.0,49.51428571428572,11.575714285714287
19,2018-03-11,South San Juan,<TL,2320.217391304348,6.391304347826087,12.08695652173913,-0.7391304347826086,-5.521739130434782,44.26086956521739,5.217391304347826,163.7826086956522,10.652173913043478,0.0,0.0,0.010869565217391304,0.09130434782608696,0.0,27.578260869565216,9.366521739130436
