,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
0,2018-01-04,Aspen,<TL,2360.6666666666665,0.2222222222222222,3.8333333333333335,-11.0,-18.333333333333332,25.22222222222222,5.388888888888889,237.83333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,16.95,6.346666666666666
1,2018-01-04,Aspen,>TL,3641.0,-3.5,-1.0,-6.25,-36.5,6.25,8.0,291.75,13.5,0.0,0.0,0.0,0.0,0.0,20.0,0.51
2,2018-01-04,Aspen,TL,3242.5,-1.5,2.0,-8.2,-27.5,12.9,6.8,262.8,13.0,0.0,0.0,0.05,0.0,0.0,50.58,10.795000000000002
3,2018-01-04,Front Range,<TL,2609.6222222222223,3.2444444444444445,6.5777777777777775,-7.511111111111111,-18.044444444444444,22.044444444444444,5.333333333333333,188.35555555555555,12.355555555555556,0.3371111111111111,0.5048888888888888,0.016666666666666666,0.0,0.0,13.435555555555556,5.448444444444444
4,2018-01-04,Front Range,>TL,3682.0,-5.666666666666667,-3.6666666666666665,-8.333333333333334,-24.0,29.0,20.0,194.33333333333334,33.666666666666664,,,,,,,
5,2018-01-04,Front Range,TL,3223.235294117647,1.0588235294117647,3.1176470588235294,-8.117647058823529,-25.235294117647058,14.117647058823529,15.294117647058824,181.35294117647058,20.705882352941178,0.3188888888888889,2.2088888888888887,0.04411764705882353,,,57.94117647058823,14.105294117647059
6,2018-01-04,Grand Mesa,<TL,2284.0,-1.3333333333333333,5.333333333333333,-7.0,-17.666666666666668,29.0,6.0,229.66666666666666,18.666666666666668,0.0,0.0,0.0,0.0,0.0,2.5,1.27
7,2018-01-04,Grand Mesa,TL,3100.8,1.0,4.6,-9.6,-35.0,6.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,13.559999999999999,1.8780000000000001
8,2018-01-04,Gunnison,<TL,2603.176470588235,-6.529411764705882,0.47058823529411764,-17.764705882352942,-21.705882352941178,30.294117647058822,1.3529411764705883,148.52941176470588,5.0588235294117645,0.0,0.0,0.0,0.0,0.0,38.39411764705883,8.770000000000001
9,2018-01-04,Gunnison,TL,3235.1666666666665,-1.3333333333333333,1.5,-7.5,-29.666666666666668,9.833333333333334,4.166666666666667,206.0,8.5,0.0,0.0,0.0,0.0,0.0,21.166666666666668,6.009999999999999
