CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-03-30,Steamboat,Range South,<TL,1928,11,11,-4,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-03-30,Steamboat,Steamboat Springs 1,<TL,2042,4,5,-7,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-03-30,Steamboat,Steamboat Sprngs,<TL,2096,1,4,-6,-7,56,5,210,?,?,?,?,?,?,?,?,METAR
2018-03-30,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,33.0,?,CoCoRaHS
2018-03-30,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-30,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,?,CoCoRaHS
2018-03-30,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.03,?,?,?,58.4,?,CoCoRaHS
2018-03-30,Steamboat,Gypsum,<TL,2237,9,9,-4,-8,29,18,226,35,?,0.00,?,?,?,?,?,RAWS
2018-03-30,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-03-30,Steamboat,Hangman,<TL,2388,6,6,-5,-7,41,6,177,19,?,0.00,?,?,?,?,?,RAWS
2018-03-30,Steamboat,Yampa Ranger Statio,<TL,2402,6,6,-8,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-30,Steamboat,Trapper North,<TL,2426,7,7,-7,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-03-30,Steamboat,Dry Lake,<TL,2560,4,4,-7,-9,39,3,224,8,?,?,0.00,?,?,124.5,45.21,SNOTEL
2018-03-30,Steamboat,Dry Lake,<TL,2565,4,4,-7,-8,39,10,253,16,?,0.61,?,?,?,?,?,RAWS
2018-03-30,Steamboat,Elk River,<TL,2652,2,2,-6,?,?,?,?,?,?,?,0.76,?,?,109.2,38.86,SNOTEL
2018-03-30,Steamboat,Elkhead Divide,<TL,2676,3,3,-6,?,?,?,?,?,?,?,0.25,?,?,121.9,37.59,SNOTEL
2018-03-30,Steamboat,Lynx Pass,<TL,2707,4,4,-12,?,?,?,?,?,?,?,0.25,?,?,58.4,23.11,SNOTEL
2018-03-30,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,2.5,?,?,?,CoCoRaHS
2018-03-30,Steamboat,Porcupine Cr,<TL,2725,3,3,-16,-8,43,11,269,26,?,0.36,?,?,?,?,?,RAWS
2018-03-30,Steamboat,Bear River,<TL,2768,3,3,-10,?,?,?,?,?,?,?,0.00,?,?,88.9,25.15,SNOTEL
2018-03-30,Steamboat,Crosho,<TL,2774,4,4,-8,?,?,?,?,?,?,?,0.51,?,?,71.1,24.38,SNOTEL
2018-03-30,Steamboat,Columbine,<TL,2792,2,2,-10,?,?,?,?,?,?,?,0.51,?,?,132.1,55.63,SNOTEL
2018-03-30,Steamboat,Buffalo Park,<TL,2817,3,3,-12,?,?,?,?,?,?,?,0.25,?,?,?,39.37,SNOTEL
2018-03-30,Steamboat,Zirkel,<TL,2847,2,2,-4,?,?,?,?,?,?,?,0.25,?,?,167.6,67.82,SNOTEL
2018-03-30,Steamboat,Rabbit Ears,<TL,2865,0,0,-7,?,?,?,?,?,?,?,0.51,?,?,149.9,43.43,SNOTEL
2018-03-30,Steamboat,Burro Mountain,<TL,2865,7,7,-7,?,?,?,?,?,?,?,0.00,?,?,78.7,26.67,SNOTEL
2018-03-30,Steamboat,Steamboat Lake Stat,<TL,2871,0,1,-11,-8,53,2,99,6,?,?,?,?,?,61.7,?,CAIC
2018-03-30,Steamboat,Willow Creek Pass,<TL,2908,1,1,-12,?,?,?,?,?,?,?,0.00,?,?,127.0,33.02,SNOTEL
2018-03-30,Steamboat,Trapper Lake,<TL,2957,1,1,-7,?,?,?,?,?,?,?,0.25,?,?,25.4,10.67,SNOTEL
2018-03-30,Steamboat,Ripple Creek,TL,3152,0,0,-8,?,?,?,?,?,?,?,0.00,?,?,182.9,55.12,SNOTEL
2018-03-30,Steamboat,Tower,TL,3201,-3,-3,-9,?,?,?,?,?,?,?,0.00,?,?,259.1,87.63,SNOTEL
2018-03-30,Steamboat,Storm Peak Observat,TL,3210,-7,-7,-10,-7,100,26,282,36,?,?,?,?,?,?,?,DRI
2018-03-30,Steamboat,Walton Peak,TL,3224,-4,-4,-9,-5,93,17,270,41,?,?,?,?,?,?,?,METAR
2018-03-30,Steamboat,Bison Lake,TL,3316,0,0,-9,?,?,?,?,?,?,?,0.76,?,?,149.9,48.26,SNOTEL
2018-03-30,Gunnison,Gunnison Arpt,<TL,2339,4,8,-9,-8,39,13,250,?,?,?,?,?,?,?,?,METAR
