CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-18,Steamboat,Range South,<TL,1928,-4,6,-13,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-18,Steamboat,Steamboat Springs 1,<TL,2042,-6,1,-16,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-18,Steamboat,U40-Steamboat (040W,<TL,2066,-10,-1,-21,-12,86,3,210,3,0.00,0.00,?,?,?,?,?,CODOT
2018-01-18,Steamboat,Steamboat Sprngs,<TL,2096,-9,-2,-13,-11,89,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-18,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,33.0,?,CoCoRaHS
2018-01-18,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,1.3,?,CoCoRaHS
2018-01-18,Steamboat,Gypsum,<TL,2237,-3,4,-11,-13,48,5,353,11,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Steamboat,Hangman,<TL,2388,-6,3,-11,-13,55,6,212,10,?,0.00,?,?,?,?,?,RAWS
2018-01-18,Steamboat,Yampa Ranger Statio,<TL,2402,-3,4,-12,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-18,Steamboat,Trapper North,<TL,2426,-3,4,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-18,Steamboat,Dry Lake,<TL,2560,2,3,-8,-4,68,0,43,4,?,?,0.25,?,?,?,19.30,SNOTEL
2018-01-18,Steamboat,Dry Lake,<TL,2565,4,6,-6,-8,42,0,220,3,?,0.10,0.10,?,?,?,?,RAWS
2018-01-18,Steamboat,Elk River,<TL,2652,0,3,-6,?,?,?,?,?,?,?,0.00,?,?,71.1,18.80,SNOTEL
2018-01-18,Steamboat,Elkhead Divide,<TL,2676,1,2,-5,?,?,?,?,?,?,?,0.00,?,?,73.7,17.78,SNOTEL
2018-01-18,Steamboat,Lynx Pass,<TL,2707,0,1,-16,?,?,?,?,?,?,?,0.00,?,?,45.7,11.94,SNOTEL
2018-01-18,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Steamboat,Porcupine Cr,<TL,2725,-2,3,-18,-7,65,5,109,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Steamboat,Bear River,<TL,2768,0,0,-10,?,?,?,?,?,?,?,0.00,?,?,50.8,13.97,SNOTEL
2018-01-18,Steamboat,Crosho,<TL,2774,2,3,-10,?,?,?,?,?,?,?,0.00,?,?,38.1,9.65,SNOTEL
2018-01-18,Steamboat,Columbine,<TL,2792,-2,0,-10,?,?,?,?,?,?,?,2.03,?,?,91.4,13.46,SNOTEL
2018-01-18,Steamboat,Buffalo Park,<TL,2817,-4,-3,-19,?,?,?,?,?,?,?,0.25,?,?,86.4,20.83,SNOTEL
2018-01-18,Steamboat,Lost Dog,<TL,2841,1,3,-3,?,?,?,?,?,?,?,0.00,?,?,88.9,22.35,SNOTEL
2018-01-18,Steamboat,Zirkel,<TL,2847,0,2,-7,?,?,?,?,?,?,?,0.00,?,?,99.1,27.69,SNOTEL
2018-01-18,Steamboat,Rabbit Ears,<TL,2865,0,2,-10,?,?,?,?,?,?,?,0.25,?,?,88.9,21.08,SNOTEL
2018-01-18,Steamboat,Burro Mountain,<TL,2865,4,4,-8,?,?,?,?,?,?,?,0.25,?,?,38.1,9.40,SNOTEL
2018-01-18,Steamboat,Steamboat Lake Stat,<TL,2871,-10,5,-16,-12,89,0,62,2,?,?,?,?,?,41.4,?,CAIC
2018-01-18,Steamboat,Willow Creek Pass,<TL,2908,-2,1,-16,?,?,?,?,?,?,?,0.25,?,?,78.7,18.29,SNOTEL
2018-01-18,Steamboat,Trapper Lake,<TL,2957,3,6,-8,?,?,?,?,?,?,?,0.00,?,?,30.5,10.41,SNOTEL
2018-01-18,Steamboat,Ripple Creek,TL,3152,0,1,-8,?,?,?,?,?,?,?,0.25,?,?,111.8,28.96,SNOTEL
2018-01-18,Steamboat,Tower,TL,3201,-4,-4,-8,?,?,?,?,?,?,?,0.51,?,?,144.8,41.40,SNOTEL
2018-01-18,Steamboat,Storm Peak Observat,TL,3210,-5,-5,-8,-10,68,3,256,3,?,?,?,?,?,?,?,DRI
2018-01-18,Steamboat,Bison Lake,TL,3316,2,2,-7,?,?,?,?,?,?,?,0.00,?,?,63.5,18.80,SNOTEL
2018-01-18,Gunnison,Paonia Reservoir nr,<TL,1975,-1,7,-11,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-6,0,-12,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Gunnison Arpt,<TL,2339,-11,-11,-19,-15,73,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-18,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Gunnison,CW1428 Gunnison,<TL,2352,-10,0,-18,-17,56,0,197,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-18,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Gunnison,Almont,<TL,2440,-8,3,-19,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Gunnison,Crested Butte,<TL,2701,-8,-1,-24,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Crested Butte (RWIS,<TL,2721,-9,-4,-17,-14,63,2,200,6,0.00,0.00,?,?,?,?,?,CODOT
2018-01-18,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Taylor Park,<TL,2795,-17,1,-25,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Gunnison,Kettle Ponds,<TL,2841,-8,?,?,-15,55,2,53,?,?,?,?,?,?,?,?,RMBL
2018-01-18,Gunnison,Billy Barr House,<TL,2905,-7,?,?,-15,55,0,333,?,?,?,?,?,?,?,?,RMBL
2018-01-18,Gunnison,Park Cone,<TL,2926,-11,2,-20,?,?,?,?,?,?,?,0.00,?,?,45.7,10.92,SNOTEL
2018-01-18,Gunnison,Judd Falls,<TL,2974,-4,?,?,-16,39,0,243,?,?,?,?,?,?,?,?,RMBL
2018-01-18,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,66.0,?,CoCoRaHS
2018-01-18,Gunnison,Mexican Cut,TL,3094,-2,?,?,-26,15,5,303,?,?,?,?,?,?,?,?,RMBL
2018-01-18,Gunnison,Butte,TL,3097,0,0,-7,?,?,?,?,?,?,?,0.00,?,?,50.8,11.18,SNOTEL
2018-01-18,Gunnison,Irwin Guides StudyP,TL,3170,1,1,-15,-16,27,5,113,11,0.00,?,0.00,?,?,98.3,?,IrwinGuide
2018-01-18,Gunnison,Taylor Park,TL,3201,-2,5,-13,-13,41,3,359,6,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Gunnison,Upper Taylor,TL,3243,4,4,-11,?,?,?,?,?,?,?,0.00,?,?,48.3,12.45,SNOTEL
2018-01-18,Gunnison,Snodgrass Mt,TL,3332,-2,?,?,-19,25,0,188,?,?,?,?,?,?,?,?,RMBL
2018-01-18,Gunnison,Crested Butte Mtn R,TL,3444,-1,-1,-6,?,?,8,280,15,?,?,?,?,?,?,?,CBMR
2018-01-18,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sangre,Cotopaxi 4.8 SSE CO,<TL,2256,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sangre,Copper Gulch,<TL,2266,8,11,-13,-15,18,5,64,11,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Sangre,Great Sand Dunes 7.,<TL,2349,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sangre,San Luis 8.8 SW CO,<TL,2387,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sangre,Crestone 1.2 SSE CO,<TL,2430,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,CoCoRaHS
2018-01-18,Sangre,Sand Dunes,<TL,2537,4,8,-7,-12,29,6,276,13,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Sangre,CW7195 Westcliffe,<TL,2640,7,7,-8,-17,16,2,35,5,?,0.00,?,?,?,?,?,APRSWXNET
2018-01-18,Sangre,La Veta Pass (160W2,<TL,2882,1,6,-7,-13,36,19,105,31,?,?,?,?,?,?,?,CODOT
2018-01-18,Sangre,Medano Pass,<TL,2932,3,6,-10,?,?,?,?,?,?,?,0.25,?,?,0.0,0.76,SNOTEL
2018-01-18,Sangre,Hayden Pass,TL,3267,-1,2,-5,?,?,?,?,?,?,?,0.00,?,?,7.6,3.81,MesoWest
2018-01-18,Sangre,South Colony,TL,3292,1,1,-11,?,?,?,?,?,?,?,0.25,?,?,20.3,5.59,SNOTEL
2018-01-18,Sawatch,Nathrop 3.3 WSW CO,<TL,2427,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,CoCoRaHS
2018-01-18,Sawatch,Buena Vista 1.5 WNW,<TL,2458,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,Salida 9.1 NW CO,<TL,2537,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,CW3993 Poncha Sprin,<TL,2563,7,9,-8,-15,20,2,95,10,?,0.00,?,?,?,?,?,APRSWXNET
2018-01-18,Sawatch,Sargents,<TL,2582,-3,1,-23,?,?,?,?,?,?,?,0.00,?,?,?,?,MesoWest
2018-01-18,Sawatch,Sargents 0.3 NE CO,<TL,2627,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,Buena Vista 8.9 NNW,<TL,2631,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,Maysville 2.2 NE CO,<TL,2657,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,0.0,?,CoCoRaHS
2018-01-18,Sawatch,Red Deer,<TL,2660,6,9,-7,-14,23,5,160,13,?,0.00,?,?,?,?,?,RAWS
2018-01-18,Sawatch,Buena Vista 4.0 WNW,<TL,2668,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,Arkansas River at G,<TL,2717,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-18,Sawatch,Needle Creek,<TL,2741,-5,2,-13,-13,52,5,270,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Sawatch,Jones Hill,<TL,2912,4,8,-6,-18,17,3,124,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Sawatch,Lodge Pole Flats,<TL,2939,2,4,-12,-20,17,5,343,13,?,0.00,0.00,?,?,?,?,RAWS
2018-01-18,Sawatch,Cottonwood Pass,<TL,2995,6,7,1,-16,19,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-18,Sawatch,Leadville,TL,3026,-1,0,-13,-18,27,11,360,?,?,?,?,?,?,?,?,METAR
2018-01-18,Sawatch,Leadville 1.4 WNW C,TL,3027,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,Leadville 6.3 S CO,TL,3030,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-18,Sawatch,CMC Leadville,TL,3056,2,3,-13,-22,15,2,117,3,0.00,0.00,?,?,?,?,?,ColoMtnCol
2018-01-18,Sawatch,Fairplay 2.7 SW CO,TL,3145,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
