CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-28,Steamboat,Range South,<TL,1928,1,4,-9,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-28,Steamboat,Steamboat Springs 1,<TL,2042,-1,-1,-7,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-28,Steamboat,U40-Steamboat (040W,<TL,2066,-2,1,-8,-9,54,11,5,14,0.00,0.00,?,?,?,?,?,CODOT
2018-01-28,Steamboat,Steamboat Sprngs,<TL,2096,-3,-3,-9,-9,62,5,260,?,?,?,?,?,?,?,?,METAR
2018-01-28,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,39.4,?,CoCoRaHS
2018-01-28,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-28,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,3.8,?,CoCoRaHS
2018-01-28,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,61.0,?,CoCoRaHS
2018-01-28,Steamboat,Gypsum,<TL,2237,2,2,-8,-12,33,6,166,16,?,0.00,0.00,?,?,?,?,RAWS
2018-01-28,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-28,Steamboat,Hangman,<TL,2388,-2,1,-11,-9,60,8,310,18,?,0.00,?,?,?,?,?,RAWS
2018-01-28,Steamboat,Yampa Ranger Statio,<TL,2402,1,1,-8,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-28,Steamboat,Trapper North,<TL,2426,0,1,-8,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-28,Steamboat,Dry Lake,<TL,2560,-1,-1,-6,-8,59,2,227,6,?,?,0.51,?,?,?,23.11,SNOTEL
2018-01-28,Steamboat,Dry Lake,<TL,2565,-2,-2,-7,-9,60,10,313,16,?,0.08,0.08,?,?,?,?,RAWS
2018-01-28,Steamboat,Elk River,<TL,2652,-3,-3,-6,?,?,?,?,?,?,?,0.25,?,?,81.3,21.08,SNOTEL
2018-01-28,Steamboat,Elkhead Divide,<TL,2676,-3,-3,-6,?,?,?,?,?,?,?,0.00,?,?,?,19.81,SNOTEL
2018-01-28,Steamboat,Lynx Pass,<TL,2707,-3,-2,-7,?,?,?,?,?,?,?,0.00,?,?,53.3,13.97,SNOTEL
2018-01-28,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,2.5,?,?,?,CoCoRaHS
2018-01-28,Steamboat,Porcupine Cr,<TL,2725,-4,-3,-8,-9,66,10,233,23,?,0.00,0.00,?,?,?,?,RAWS
2018-01-28,Steamboat,Bear River,<TL,2768,0,0,-11,?,?,?,?,?,?,?,0.25,?,?,55.9,15.24,SNOTEL
2018-01-28,Steamboat,Crosho,<TL,2774,1,1,-5,?,?,?,?,?,?,?,0.25,?,?,40.6,10.41,SNOTEL
2018-01-28,Steamboat,Columbine,<TL,2792,-3,-3,-8,?,?,?,?,?,?,?,2.03,?,?,99.1,13.21,SNOTEL
2018-01-28,Steamboat,Buffalo Park,<TL,2817,-2,-2,-7,?,?,?,?,?,?,?,0.51,?,?,?,23.88,SNOTEL
2018-01-28,Steamboat,Lost Dog,<TL,2841,-4,-4,-7,?,?,?,?,?,?,?,0.25,?,?,99.1,25.40,SNOTEL
2018-01-28,Steamboat,Zirkel,<TL,2847,-4,-4,-8,?,?,?,?,?,?,?,0.51,?,?,109.2,31.24,SNOTEL
2018-01-28,Steamboat,Burro Mountain,<TL,2865,1,1,-11,?,?,?,?,?,?,?,0.00,?,?,53.3,12.45,SNOTEL
2018-01-28,Steamboat,Rabbit Ears,<TL,2865,-3,-3,-8,?,?,?,?,?,?,?,1.27,?,?,99.1,23.37,SNOTEL
2018-01-28,Steamboat,Steamboat Lake Stat,<TL,2871,-5,-5,-12,-9,73,8,32,14,?,?,?,?,?,46.7,?,CAIC
2018-01-28,Steamboat,Willow Creek Pass,<TL,2908,-1,-1,-9,?,?,?,?,?,?,?,0.25,?,?,?,20.57,SNOTEL
2018-01-28,Steamboat,Trapper Lake,<TL,2957,-2,-2,-9,?,?,?,?,?,?,?,0.25,?,?,17.8,6.86,SNOTEL
2018-01-28,Steamboat,Ripple Creek,TL,3152,-4,-4,-10,?,?,?,?,?,?,?,0.00,?,?,121.9,31.75,SNOTEL
2018-01-28,Steamboat,Tower,TL,3201,-7,-7,-11,?,?,?,?,?,?,?,0.51,?,?,165.1,45.97,SNOTEL
2018-01-28,Steamboat,Storm Peak Observat,TL,3210,-10,-9,-13,-10,100,32,302,43,?,?,?,?,?,?,?,DRI
2018-01-28,Steamboat,Bison Lake,TL,3316,-5,-5,-11,?,?,?,?,?,?,?,0.51,?,?,81.3,23.11,SNOTEL
2018-01-28,Gunnison,Paonia Reservoir nr,<TL,1975,-1,6,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-28,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-5,-3,-14,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-28,Gunnison,Gunnison Arpt,<TL,2339,-8,-7,-21,-16,51,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-28,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-28,Gunnison,CW1428 Gunnison,<TL,2352,-8,-3,-19,-18,44,0,3,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-28,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-28,Gunnison,Almont,<TL,2440,-4,0,-20,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-28,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
