CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2017-12-09,Steamboat,Range South,<TL,1928,-4,3,-16,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2017-12-09,Steamboat,Steamboat Springs 1,<TL,2042,-5,-3,-16,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2017-12-09,Steamboat,U40-Steamboat (040W,<TL,2066,-7,3,-18,-8,96,2,245,3,0.00,0.00,?,?,?,?,?,CODOT
2017-12-09,Steamboat,Steamboat Sprngs,<TL,2096,-6,0,-15,-10,77,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-09,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,2.5,?,CoCoRaHS
2017-12-09,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,0.0,?,CoCoRaHS
2017-12-09,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,?,?,0.0,?,8.9,?,CoCoRaHS
2017-12-09,Steamboat,Gypsum,<TL,2237,-2,3,-13,-8,63,3,158,10,?,0.03,0.23,?,?,?,?,RAWS
2017-12-09,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Steamboat,Hangman,<TL,2388,-5,0,-14,-11,63,8,169,13,?,0.00,?,?,?,?,?,RAWS
2017-12-09,Steamboat,Yampa Ranger Statio,<TL,2402,-1,1,-13,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-09,Steamboat,Trapper North,<TL,2426,-2,1,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2017-12-09,Steamboat,Dry Lake,<TL,2560,1,1,-9,-4,72,2,60,4,?,?,0.00,?,?,?,7.62,SNOTEL
2017-12-09,Steamboat,Dry Lake,<TL,2565,4,4,-9,-11,32,3,147,5,?,0.05,0.05,?,?,?,?,RAWS
2017-12-09,Steamboat,Elk River,<TL,2652,0,2,-8,?,?,?,?,?,?,?,0.00,?,?,22.9,8.89,SNOTEL
2017-12-09,Steamboat,Elkhead Divide,<TL,2676,0,0,-7,?,?,?,?,?,?,?,0.00,?,?,?,6.86,SNOTEL
2017-12-09,Steamboat,Lynx Pass,<TL,2707,-2,-1,-19,?,?,?,?,?,?,?,0.00,?,?,20.3,6.10,SNOTEL
2017-12-09,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Steamboat,Porcupine Cr,<TL,2725,-1,2,-20,-11,49,5,60,11,?,0.18,0.18,?,?,?,?,RAWS
2017-12-09,Steamboat,Bear River,<TL,2768,-4,0,-12,?,?,?,?,?,?,?,0.00,?,?,33.0,9.40,SNOTEL
2017-12-09,Steamboat,Crosho,<TL,2774,2,3,-11,?,?,?,?,?,?,?,0.00,?,?,17.8,5.08,SNOTEL
2017-12-09,Steamboat,Columbine,<TL,2792,-5,0,-12,?,?,?,?,?,?,?,0.51,?,?,43.2,8.13,SNOTEL
2017-12-09,Steamboat,Buffalo Park,<TL,2817,-3,-1,-20,?,?,?,?,?,?,?,0.00,?,?,43.2,10.41,SNOTEL
2017-12-09,Steamboat,Lost Dog,<TL,2841,1,1,-5,?,?,?,?,?,?,?,0.00,?,?,40.6,11.18,SNOTEL
2017-12-09,Steamboat,Zirkel,<TL,2847,2,2,-10,?,?,?,?,?,?,?,0.00,?,?,48.3,12.45,SNOTEL
2017-12-09,Steamboat,Burro Mountain,<TL,2865,3,3,-9,?,?,?,?,?,?,?,0.00,?,?,12.7,4.06,SNOTEL
2017-12-09,Steamboat,Rabbit Ears,<TL,2865,-3,0,-9,?,?,?,?,?,?,?,0.00,?,?,40.6,9.91,SNOTEL
2017-12-09,Steamboat,Steamboat Lake Stat,<TL,2871,-10,1,-18,-12,91,1,149,4,?,?,?,?,?,12.2,?,CAIC
2017-12-09,Steamboat,Willow Creek Pass,<TL,2908,-5,-2,-18,?,?,?,?,?,?,?,0.00,?,?,55.9,13.21,SNOTEL
2017-12-09,Steamboat,Trapper Lake,<TL,2957,5,5,-10,?,?,?,?,?,?,?,?,?,?,7.6,5.33,SNOTEL
2017-12-09,Steamboat,Ripple Creek,TL,3152,-2,0,-9,?,?,?,?,?,?,?,0.00,?,?,66.0,17.27,SNOTEL
2017-12-09,Steamboat,Tower,TL,3201,-5,-3,-9,?,?,?,?,?,?,?,?,?,?,83.8,22.86,SNOTEL
2017-12-09,Steamboat,Storm Peak Observat,TL,3210,-7,-6,-11,-16,50,5,241,23,?,?,?,?,?,?,?,DRI
2017-12-09,Steamboat,Bison Lake,TL,3316,-1,-1,-8,?,?,?,?,?,?,?,0.25,?,?,27.9,10.41,SNOTEL
2017-12-09,Gunnison,Paonia Reservoir nr,<TL,1975,-1,6,-13,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-09,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-4,6,-11,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-09,Gunnison,Gunnison Arpt,<TL,2339,-4,-4,-18,-15,43,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-09,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Gunnison,CW1428 Gunnison,<TL,2352,-6,7,-16,-17,39,0,193,?,?,?,?,?,?,?,?,APRSWXNET
2017-12-09,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Gunnison,Almont,<TL,2440,0,10,-17,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-09,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2017-12-09,Gunnison,Crested Butte,<TL,2701,-1,4,-17,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-09,Gunnison,Crested Butte (RWIS,<TL,2721,-4,5,-15,-17,35,6,215,8,0.00,0.00,?,?,?,?,?,CODOT
2017-12-09,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-09,Gunnison,Taylor Park,<TL,2795,-10,3,-25,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-09,Gunnison,Kettle Ponds,<TL,2841,-5,?,?,-17,36,3,124,?,?,?,?,?,?,?,?,RMBL
2017-12-09,Gunnison,Billy Barr House,<TL,2905,-5,?,?,-18,34,2,149,?,?,?,?,?,?,?,?,RMBL
2017-12-09,Gunnison,Park Cone,<TL,2926,-6,2,-17,?,?,?,?,?,?,?,?,?,?,20.3,5.59,SNOTEL
2017-12-09,Gunnison,Judd Falls,<TL,2974,-3,?,?,-18,31,1,184,?,?,?,?,?,?,?,?,RMBL
2017-12-09,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,24.1,?,CoCoRaHS
2017-12-09,Gunnison,Mexican Cut,TL,3094,-2,?,?,-27,13,5,313,?,?,?,?,?,?,?,?,RMBL
2017-12-09,Gunnison,Butte,TL,3097,0,2,-7,?,?,?,?,?,?,?,0.00,?,?,17.8,4.57,SNOTEL
2017-12-09,Gunnison,Irwin Guides StudyP,TL,3170,1,1,-14,-21,19,5,115,14,0.00,?,0.00,?,?,8.4,?,IrwinGuide
2017-12-09,Gunnison,Taylor Park,TL,3201,1,2,-13,-18,23,5,66,8,?,0.00,0.00,?,?,?,?,RAWS
2017-12-09,Gunnison,Upper Taylor,TL,3243,-1,0,-11,?,?,?,?,?,?,?,0.25,?,?,20.3,7.11,SNOTEL
2017-12-09,Gunnison,Snodgrass Mt,TL,3332,-2,?,?,-25,15,1,332,?,?,?,?,?,?,?,?,RMBL
2017-12-09,Gunnison,Crested Butte Mtn R,TL,3444,-3,-3,-7,?,?,4,239,7,?,?,?,?,?,?,?,CBMR
2017-12-09,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
