CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2017-12-19,Steamboat,Range South,<TL,1928,-3,4,-14,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2017-12-19,Steamboat,Steamboat Springs 1,<TL,2042,1,4,-13,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-19,Steamboat,U40-Steamboat (040W,<TL,2066,-2,4,-13,-6,71,5,220,6,0.00,0.00,?,?,?,?,?,CODOT
2017-12-19,Steamboat,Steamboat Sprngs,<TL,2096,-2,2,-11,-8,66,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-19,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,1.3,?,CoCoRaHS
2017-12-19,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-19,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,?,CoCoRaHS
2017-12-19,Steamboat,Gypsum,<TL,2237,-1,2,-12,-10,49,2,343,8,?,0.00,0.00,?,?,?,?,RAWS
2017-12-19,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-19,Steamboat,Hangman,<TL,2388,-2,1,-10,-11,53,6,189,13,?,0.00,?,?,?,?,?,RAWS
2017-12-19,Steamboat,Yampa Ranger Statio,<TL,2402,2,2,-9,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-19,Steamboat,Trapper North,<TL,2426,1,2,-9,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2017-12-19,Steamboat,Dry Lake,<TL,2560,2,2,-6,-5,60,1,108,4,?,?,?,?,?,38.1,8.38,SNOTEL
2017-12-19,Steamboat,Dry Lake,<TL,2565,3,3,-5,-7,49,6,238,13,?,0.00,0.00,?,?,?,?,RAWS
2017-12-19,Steamboat,Elk River,<TL,2652,1,3,-6,?,?,?,?,?,?,?,0.00,?,?,27.9,9.14,SNOTEL
2017-12-19,Steamboat,Elkhead Divide,<TL,2676,1,1,-5,?,?,?,?,?,?,?,0.00,?,?,?,6.35,SNOTEL
2017-12-19,Steamboat,Lynx Pass,<TL,2707,1,1,-13,?,?,?,?,?,?,?,0.51,?,?,20.3,6.35,SNOTEL
2017-12-19,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-19,Steamboat,Porcupine Cr,<TL,2725,1,1,-16,-9,50,10,106,13,?,0.00,0.00,?,?,?,?,RAWS
2017-12-19,Steamboat,Bear River,<TL,2768,-3,1,-9,?,?,?,?,?,?,?,0.00,?,?,33.0,9.65,SNOTEL
2017-12-19,Steamboat,Crosho,<TL,2774,3,3,-8,?,?,?,?,?,?,?,0.00,?,?,17.8,5.33,SNOTEL
2017-12-19,Steamboat,Columbine,<TL,2792,-1,-1,-9,?,?,?,?,?,?,?,0.25,?,?,43.2,8.89,SNOTEL
2017-12-19,Steamboat,Buffalo Park,<TL,2817,-2,1,-14,?,?,?,?,?,?,?,0.00,?,?,43.2,11.43,SNOTEL
2017-12-19,Steamboat,Lost Dog,<TL,2841,1,1,-3,?,?,?,?,?,?,?,0.25,?,?,38.1,11.18,SNOTEL
2017-12-19,Steamboat,Zirkel,<TL,2847,2,2,-7,?,?,?,?,?,?,?,0.00,?,?,45.7,12.70,SNOTEL
