CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-20,Steamboat,Range South,<TL,1928,-4,6,-10,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-20,Steamboat,Steamboat Springs 1,<TL,2042,-6,-1,-19,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-20,Steamboat,U40-Steamboat (040W,<TL,2066,-11,4,-19,-17,57,6,220,10,0.00,0.13,?,?,?,?,?,CODOT
2018-02-20,Steamboat,Steamboat Sprngs,<TL,2096,-14,-1,-19,-18,69,0,0,?,?,?,?,?,?,?,?,METAR
2018-02-20,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.81,?,8.6,0.81,54.6,?,CoCoRaHS
2018-02-20,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,11.7,0.81,?,?,CoCoRaHS
2018-02-20,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.48,?,4.8,0.48,5.1,?,CoCoRaHS
2018-02-20,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.89,?,12.4,?,82.5,?,CoCoRaHS
2018-02-20,Steamboat,Gypsum,<TL,2237,-6,4,-14,-15,48,5,203,14,?,0.18,?,?,?,?,?,RAWS
2018-02-20,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-02-20,Steamboat,Hangman,<TL,2388,-7,1,-18,-17,44,6,156,14,?,0.00,?,?,?,?,?,RAWS
2018-02-20,Steamboat,Yampa Ranger Statio,<TL,2402,-10,1,-23,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-20,Steamboat,Trapper North,<TL,2426,-8,1,-22,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-20,Steamboat,Dry Lake,<TL,2560,-12,0,-19,-14,80,2,235,5,?,?,0.76,?,?,116.8,32.26,SNOTEL
2018-02-20,Steamboat,Dry Lake,<TL,2565,-12,-2,-20,-17,62,6,271,10,?,0.08,?,?,?,?,?,RAWS
2018-02-20,Steamboat,Elk River,<TL,2652,-13,-3,-20,?,?,?,?,?,?,?,0.25,?,?,114.3,29.72,SNOTEL
2018-02-20,Steamboat,Elkhead Divide,<TL,2676,-12,-5,-19,?,?,?,?,?,?,?,1.27,?,?,119.4,27.43,SNOTEL
2018-02-20,Steamboat,Lynx Pass,<TL,2707,-10,-1,-19,?,?,?,?,?,?,?,0.25,?,?,76.2,19.81,SNOTEL
2018-02-20,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,5.1,?,?,?,CoCoRaHS
2018-02-20,Steamboat,Porcupine Cr,<TL,2725,-12,-1,-22,-19,56,13,8,24,?,0.03,?,?,?,?,?,RAWS
2018-02-20,Steamboat,Bear River,<TL,2768,?,?,?,?,?,?,?,?,?,?,?,?,?,91.4,20.57,SNOTEL
2018-02-20,Steamboat,Crosho,<TL,2774,-11,-1,-20,?,?,?,?,?,?,?,0.00,?,?,78.7,18.29,SNOTEL
2018-02-20,Steamboat,Columbine,<TL,2792,-11,0,-20,?,?,?,?,?,?,?,0.25,?,?,134.6,43.69,SNOTEL
2018-02-20,Steamboat,Buffalo Park,<TL,2817,-12,-1,-20,?,?,?,?,?,?,?,0.00,?,?,119.4,30.48,SNOTEL
2018-02-20,Steamboat,Lost Dog,<TL,2841,?,?,?,?,?,?,?,?,?,?,?,?,?,134.6,35.56,SNOTEL
2018-02-20,Steamboat,Zirkel,<TL,2847,-14,-3,-21,?,?,?,?,?,?,?,0.76,?,?,175.3,51.82,SNOTEL
2018-02-20,Steamboat,Burro Mountain,<TL,2865,-10,-1,-18,?,?,?,?,?,?,?,0.51,?,?,86.4,18.54,SNOTEL
2018-02-20,Steamboat,Rabbit Ears,<TL,2865,-13,-2,-20,?,?,?,?,?,?,?,0.00,?,?,127.0,31.50,SNOTEL
2018-02-20,Steamboat,Steamboat Lake Stat,<TL,2871,-15,-2,-21,-18,74,2,114,5,?,?,?,?,?,53.8,?,CAIC
2018-02-20,Steamboat,Willow Creek Pass,<TL,2908,-12,-1,-22,?,?,?,?,?,?,?,?,?,?,111.8,25.91,SNOTEL
2018-02-20,Steamboat,Trapper Lake,<TL,2957,-12,-2,-19,?,?,?,?,?,?,?,0.51,?,?,15.2,6.10,SNOTEL
2018-02-20,Steamboat,Ripple Creek,TL,3152,-13,-5,-21,?,?,?,?,?,?,?,1.27,?,?,167.6,41.40,SNOTEL
2018-02-20,Steamboat,Tower,TL,3201,-17,-5,-24,?,?,?,?,?,?,?,?,?,?,218.4,64.77,SNOTEL
2018-02-20,Steamboat,Storm Peak Observat,TL,3210,-20,-7,-24,-22,86,3,230,3,?,?,?,?,?,?,?,DRI
2018-02-20,Steamboat,Walton Peak,TL,3224,-17,-4,-22,-20,77,13,270,28,?,?,?,?,?,?,?,METAR
2018-02-20,Steamboat,Bison Lake,TL,3316,-15,-6,-21,?,?,?,?,?,?,?,0.00,?,?,137.2,34.54,SNOTEL
2018-02-20,Gunnison,Paonia Reservoir nr,<TL,1975,-3,6,-9,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-02-20,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-7,5,-9,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-20,Gunnison,Gunnison Arpt,<TL,2339,-7,-7,-18,-18,41,22,240,35,?,?,?,?,?,?,?,METAR
2018-02-20,Gunnison,CW1428 Gunnison,<TL,2352,-7,6,-14,-21,30,11,239,?,?,?,?,?,?,?,?,APRSWXNET
2018-02-20,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.18,?,1.5,0.18,?,?,CoCoRaHS
2018-02-20,Gunnison,Almont,<TL,2440,-7,6,-19,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
