CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-16,Steamboat,Range South,<TL,1928,-4,4,-16,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-16,Steamboat,Steamboat Springs 1,<TL,2042,-13,-1,-24,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-16,Steamboat,U40-Steamboat (040W,<TL,2066,-16,1,-27,-17,88,3,265,5,0.00,0.00,?,?,?,?,?,CODOT
2018-01-16,Steamboat,Steamboat Sprngs,<TL,2096,-17,-3,-22,-19,80,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-16,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,33.0,?,CoCoRaHS
2018-01-16,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-16,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-16,Steamboat,Gypsum,<TL,2237,-4,4,-15,-16,41,3,340,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-16,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-16,Steamboat,Hangman,<TL,2388,-8,1,-17,-18,42,8,161,21,?,0.00,?,?,?,?,?,RAWS
2018-01-16,Steamboat,Yampa Ranger Statio,<TL,2402,-7,-3,-18,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-16,Steamboat,Trapper North,<TL,2426,-8,-4,-19,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-16,Steamboat,Dry Lake,<TL,2560,-3,-2,-15,-9,63,1,77,3,?,?,0.00,?,?,86.4,18.80,SNOTEL
2018-01-16,Steamboat,Dry Lake,<TL,2565,1,1,-14,-16,27,0,186,5,?,0.03,0.03,?,?,?,?,RAWS
2018-01-16,Steamboat,Elk River,<TL,2652,-4,-2,-14,?,?,?,?,?,?,?,0.00,?,?,71.1,19.05,SNOTEL
2018-01-16,Steamboat,Elkhead Divide,<TL,2676,-4,-3,-16,?,?,?,?,?,?,?,0.00,?,?,73.7,17.53,SNOTEL
2018-01-16,Steamboat,Lynx Pass,<TL,2707,-5,-4,-23,?,?,?,?,?,?,?,0.25,?,?,45.7,12.19,SNOTEL
2018-01-16,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-16,Steamboat,Porcupine Cr,<TL,2725,-7,-2,-26,-18,44,5,44,6,?,0.03,0.03,?,?,?,?,RAWS
2018-01-16,Steamboat,Bear River,<TL,2768,-8,-4,-19,?,?,?,?,?,?,?,0.00,?,?,53.3,13.72,SNOTEL
2018-01-16,Steamboat,Crosho,<TL,2774,-3,-2,-19,?,?,?,?,?,?,?,0.00,?,?,35.6,9.65,SNOTEL
2018-01-16,Steamboat,Columbine,<TL,2792,-6,-4,-21,?,?,?,?,?,?,?,0.51,?,?,99.1,13.46,SNOTEL
2018-01-16,Steamboat,Buffalo Park,<TL,2817,-11,-5,-30,?,?,?,?,?,?,?,?,?,?,91.4,19.81,SNOTEL
2018-01-16,Steamboat,Lost Dog,<TL,2841,-2,-2,-10,?,?,?,?,?,?,?,0.00,?,?,91.4,22.10,SNOTEL
2018-01-16,Steamboat,Zirkel,<TL,2847,-6,-1,-20,?,?,?,?,?,?,?,?,?,?,104.1,27.18,SNOTEL
2018-01-16,Steamboat,Rabbit Ears,<TL,2865,-8,-4,-19,?,?,?,?,?,?,?,0.00,?,?,?,20.57,SNOTEL
