CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-03,Steamboat,Range South,<TL,1928,11,12,3,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-03,Steamboat,Steamboat Springs 1,<TL,2042,5,5,0,?,?,?,?,?,?,?,0.05,?,?,?,?,HADS
2018-02-03,Steamboat,U40-Steamboat (040W,<TL,2066,4,6,0,-4,58,6,25,11,0.00,0.03,?,?,?,?,?,CODOT
2018-02-03,Steamboat,Steamboat Sprngs,<TL,2096,4,4,-1,-3,63,9,260,?,?,?,?,?,?,?,?,METAR
2018-02-03,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.36,?,4.1,0.36,35.6,?,CoCoRaHS
2018-02-03,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,3.3,0.33,?,?,CoCoRaHS
2018-02-03,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,0.0,?,CoCoRaHS
2018-02-03,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.33,?,3.3,?,59.7,?,CoCoRaHS
2018-02-03,Steamboat,Gypsum,<TL,2237,8,10,1,-4,42,13,214,31,?,0.00,?,?,?,?,?,RAWS
2018-02-03,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-02-03,Steamboat,Hangman,<TL,2388,6,7,1,-7,38,14,273,29,?,0.00,?,?,?,?,?,RAWS
2018-02-03,Steamboat,Yampa Ranger Statio,<TL,2402,4,5,-1,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-03,Steamboat,Trapper North,<TL,2426,3,7,-2,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-03,Steamboat,Dry Lake,<TL,2560,2,3,-1,-2,78,3,230,9,?,?,0.25,?,?,?,24.38,SNOTEL
2018-02-03,Steamboat,Dry Lake,<TL,2565,0,2,-2,-3,82,13,250,29,?,0.05,?,?,?,?,?,RAWS
2018-02-03,Steamboat,Elk River,<TL,2652,1,2,0,?,?,?,?,?,?,?,0.51,?,?,81.3,22.35,SNOTEL
