CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2017-12-05,Steamboat,Range South,<TL,1928,-3,2,-14,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2017-12-05,Steamboat,Steamboat Springs 1,<TL,2042,-11,-5,-16,?,?,?,?,?,?,?,0.13,?,?,?,?,HADS
2017-12-05,Steamboat,U40-Steamboat (040W,<TL,2066,-7,-2,-13,-11,74,8,205,10,0.00,0.00,?,?,?,?,?,CODOT
2017-12-05,Steamboat,Steamboat Sprngs,<TL,2096,-8,-5,-13,-12,75,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-05,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,6.1,0.15,5.1,?,CoCoRaHS
2017-12-05,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,2.5,0.08,?,?,CoCoRaHS
2017-12-05,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,CoCoRaHS
2017-12-05,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,?,?,10.2,?,15.2,?,CoCoRaHS
2017-12-05,Steamboat,Gypsum,<TL,2237,-3,2,-14,-13,48,2,32,11,?,0.00,0.03,?,?,?,?,RAWS
2017-12-05,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-05,Steamboat,Hangman,<TL,2388,-7,-3,-14,-15,56,3,134,14,?,0.00,?,?,?,?,?,RAWS
2017-12-05,Steamboat,Yampa Ranger Statio,<TL,2402,-12,-4,-18,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-05,Steamboat,Trapper North,<TL,2426,-8,-7,-17,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2017-12-05,Steamboat,Dry Lake,<TL,2560,-5,-5,-14,-7,88,1,94,4,?,?,0.51,?,?,30.5,7.87,SNOTEL
2017-12-05,Steamboat,Dry Lake,<TL,2565,-4,-4,-14,-6,87,5,218,10,?,0.00,0.03,?,?,?,?,RAWS
