CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-03-10,Steamboat,Range South,<TL,1928,8,13,1,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-03-10,Steamboat,Steamboat Springs 1,<TL,2042,3,9,0,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-10,Steamboat,U40-Steamboat (040W,<TL,2066,4,9,0,-4,54,10,340,24,0.00,0.00,?,?,?,?,?,CODOT
2018-03-10,Steamboat,Steamboat Sprngs,<TL,2096,2,7,0,-5,60,15,300,?,?,?,?,?,?,?,?,METAR
2018-03-10,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,41.9,?,CoCoRaHS
2018-03-10,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,0.0,?,CoCoRaHS
2018-03-10,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,66.0,?,CoCoRaHS
2018-03-10,Steamboat,Gypsum,<TL,2237,8,12,0,-9,30,13,309,31,?,0.00,?,?,?,?,?,RAWS
2018-03-10,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Steamboat,Hangman,<TL,2388,4,9,-2,-7,43,24,325,48,?,0.00,?,?,?,?,?,RAWS
2018-03-10,Steamboat,Yampa Ranger Statio,<TL,2402,1,7,-2,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-10,Steamboat,Trapper North,<TL,2426,-3,7,-4,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-03-10,Steamboat,Dry Lake,<TL,2560,0,6,-2,-3,78,3,216,13,?,?,0.25,?,?,?,35.56,SNOTEL
2018-03-10,Steamboat,Dry Lake,<TL,2565,-2,6,-4,-5,80,11,229,23,?,0.00,?,?,?,?,?,RAWS
2018-03-10,Steamboat,Elk River,<TL,2652,0,5,-3,?,?,?,?,?,?,?,0.25,?,?,?,32.77,SNOTEL
2018-03-10,Steamboat,Elkhead Divide,<TL,2676,-1,5,-3,?,?,?,?,?,?,?,0.00,?,?,99.1,29.97,SNOTEL
2018-03-10,Steamboat,Lynx Pass,<TL,2707,-2,6,-3,?,?,?,?,?,?,?,0.00,?,?,68.6,21.08,SNOTEL
2018-03-10,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,5.8,?,?,?,CoCoRaHS
2018-03-10,Steamboat,Porcupine Cr,<TL,2725,-3,4,-5,-5,82,10,302,23,?,0.00,?,?,?,?,?,RAWS
2018-03-10,Steamboat,Bear River,<TL,2768,-2,5,-3,?,?,?,?,?,?,?,0.00,?,?,71.1,22.10,SNOTEL
2018-03-10,Steamboat,Crosho,<TL,2774,-1,6,-2,?,?,?,?,?,?,?,0.00,?,?,66.0,19.81,SNOTEL
2018-03-10,Steamboat,Columbine,<TL,2792,2,5,-4,?,?,?,?,?,?,?,0.25,?,?,?,49.53,SNOTEL
2018-03-10,Steamboat,Buffalo Park,<TL,2817,-1,6,-4,?,?,?,?,?,?,?,0.25,?,?,?,33.78,SNOTEL
2018-03-10,Steamboat,Lost Dog,<TL,2841,-2,4,-4,?,?,?,?,?,?,?,0.51,?,?,132.1,39.88,SNOTEL
2018-03-10,Steamboat,Zirkel,<TL,2847,0,3,-4,?,?,?,?,?,?,?,0.76,?,?,165.1,59.18,SNOTEL
2018-03-10,Steamboat,Burro Mountain,<TL,2865,1,6,-2,?,?,?,?,?,?,?,0.00,?,?,73.7,21.84,SNOTEL
2018-03-10,Steamboat,Rabbit Ears,<TL,2865,-3,5,-4,?,?,?,?,?,?,?,0.00,?,?,?,34.54,SNOTEL
2018-03-10,Steamboat,Steamboat Lake Stat,<TL,2871,-3,5,-3,-5,81,9,286,28,?,?,?,?,?,58.9,?,CAIC
2018-03-10,Steamboat,Willow Creek Pass,<TL,2908,0,4,-4,?,?,?,?,?,?,?,0.00,?,?,106.7,27.18,SNOTEL
2018-03-10,Steamboat,Trapper Lake,<TL,2957,-2,3,-4,?,?,?,?,?,?,?,0.00,?,?,15.2,6.86,SNOTEL
2018-03-10,Steamboat,Ripple Creek,TL,3152,-2,2,-5,?,?,?,?,?,?,?,0.25,?,?,154.9,45.97,SNOTEL
2018-03-10,Steamboat,Tower,TL,3201,-6,1,-7,?,?,?,?,?,?,?,0.00,?,?,215.9,72.64,SNOTEL
2018-03-10,Steamboat,Storm Peak Observat,TL,3210,-8,-3,-9,-8,100,25,263,32,?,?,?,?,?,?,?,DRI
2018-03-10,Steamboat,Walton Peak,TL,3224,-6,0,-7,-7,93,20,270,39,?,?,?,?,?,?,?,METAR
2018-03-10,Steamboat,Bison Lake,TL,3316,-3,0,-6,?,?,?,?,?,?,?,0.00,?,?,124.5,39.12,SNOTEL
2018-03-10,Gunnison,Gunnison Arpt,<TL,2339,7,7,-3,-11,26,26,240,37,?,?,?,?,?,?,?,METAR
2018-03-10,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Gunnison,CW1428 Gunnison,<TL,2352,8,12,-2,-13,22,18,281,?,?,?,?,?,?,?,?,APRSWXNET
2018-03-10,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Gunnison,Almont,<TL,2440,7,12,-2,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-10,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Gunnison,Crested Butte (RWIS,<TL,2721,3,6,-1,-12,33,18,25,31,0.00,0.00,?,?,?,?,?,CODOT
2018-03-10,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-03-10,Gunnison,Kettle Ponds,<TL,2841,0,5,-2,-13,37,22,352,?,?,?,?,?,?,?,?,RMBL
2018-03-10,Gunnison,Billy Barr House,<TL,2905,0,6,-3,-13,39,8,337,?,?,?,?,?,?,?,?,RMBL
2018-03-10,Gunnison,Park Cone,<TL,2926,2,6,-2,?,?,?,?,?,?,?,0.00,?,?,61.0,16.51,SNOTEL
2018-03-10,Gunnison,Judd Falls,<TL,2974,0,5,-2,-14,34,11,340,?,?,?,?,?,?,59.2,?,RMBL
2018-03-10,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,91.4,?,CoCoRaHS
2018-03-10,Gunnison,Mexican Cut,TL,3094,-4,2,-6,-15,43,6,171,?,?,?,?,?,?,?,?,RMBL
2018-03-10,Gunnison,Butte,TL,3097,3,6,-1,?,?,?,?,?,?,?,0.00,?,?,68.6,19.05,SNOTEL
2018-03-10,Gunnison,Irwin Guides StudyP,TL,3170,-1,3,-4,-13,39,7,98,27,0.00,?,0.05,?,?,116.3,?,IrwinGuide
2018-03-10,Gunnison,Taylor Park,TL,3201,1,7,-5,-7,56,11,355,23,?,0.03,?,?,?,?,?,RAWS
2018-03-10,Gunnison,Upper Taylor,TL,3243,1,5,-4,?,?,?,?,?,?,?,0.25,?,?,78.7,22.61,SNOTEL
2018-03-10,Gunnison,Snodgrass Mt,TL,3332,-3,3,-6,-13,44,3,285,?,?,?,?,?,?,?,?,RMBL
2018-03-10,Gunnison,Elkton,TL,3383,-4,0,-6,-14,45,11,292,32,?,?,?,?,?,75.9,?,DanK
2018-03-10,Gunnison,Crested Butte Mtn R,TL,3444,-5,0,-8,?,?,22,267,45,?,?,?,?,?,?,?,CBMR
2018-03-10,Gunnison,Irwin Guides RidgeT,>TL,3658,-8,-4,-9,-15,58,29,236,59,?,?,?,?,?,?,?,IrwinGuide
2018-03-10,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Sangre,Cotopaxi 4.8 SSE CO,<TL,2256,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Sangre,Copper Gulch,<TL,2266,11,14,-1,-11,21,18,297,34,?,0.00,?,?,?,?,?,RAWS
2018-03-10,Sangre,Great Sand Dunes 7.,<TL,2349,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Sangre,San Luis 8.8 SW CO,<TL,2387,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Sangre,Crestone 1.2 SSE CO,<TL,2430,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-10,Sangre,Sand Dunes,<TL,2537,9,12,-2,-13,19,13,295,24,?,0.00,?,?,?,?,?,RAWS
