CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-03-31,Steamboat,Range South,<TL,1928,14,14,-2,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-03-31,Steamboat,Steamboat Springs 1,<TL,2042,9,13,0,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-31,Steamboat,Steamboat Sprngs,<TL,2096,6,9,0,-3,51,0,0,?,?,?,?,?,?,?,?,METAR
2018-03-31,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,25.4,?,CoCoRaHS
2018-03-31,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-31,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-03-31,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,?,?,0.0,?,53.3,?,CoCoRaHS
2018-03-31,Steamboat,Gypsum,<TL,2237,13,13,1,-7,24,13,214,31,?,0.00,?,?,?,?,?,RAWS
2018-03-31,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-31,Steamboat,Hangman,<TL,2388,8,11,-1,-8,31,11,117,21,?,0.00,?,?,?,?,?,RAWS
2018-03-31,Steamboat,Yampa Ranger Statio,<TL,2402,7,9,-1,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-31,Steamboat,Trapper North,<TL,2426,6,8,-2,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-03-31,Steamboat,Dry Lake,<TL,2560,6,8,0,-7,40,4,234,9,?,?,0.25,?,?,?,45.21,SNOTEL
2018-03-31,Steamboat,Dry Lake,<TL,2565,6,6,1,-7,40,13,248,24,?,0.05,?,?,?,?,?,RAWS
