CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-03-22,Steamboat,Range South,<TL,1928,12,14,-1,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-03-22,Steamboat,Steamboat Springs 1,<TL,2042,1,7,-3,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-22,Steamboat,U40-Steamboat (040W,<TL,2066,6,9,-4,-3,51,0,140,6,0.00,0.00,?,?,?,?,?,CODOT
2018-03-22,Steamboat,Steamboat Sprngs,<TL,2096,4,7,-2,-2,65,0,0,?,?,?,?,?,?,?,?,METAR
2018-03-22,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,30.5,?,CoCoRaHS
2018-03-22,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-22,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,?,CoCoRaHS
2018-03-22,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,?,?,0.0,?,55.9,?,CoCoRaHS
2018-03-22,Steamboat,Gypsum,<TL,2237,11,13,0,-3,40,3,177,10,?,0.00,?,?,?,?,?,RAWS
2018-03-22,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,1.3,?,?,?,CoCoRaHS
2018-03-22,Steamboat,Hangman,<TL,2388,9,11,-1,-4,38,14,177,21,?,0.00,?,?,?,?,?,RAWS
2018-03-22,Steamboat,Yampa Ranger Statio,<TL,2402,8,8,0,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-22,Steamboat,Trapper North,<TL,2426,8,8,1,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-03-22,Steamboat,Dry Lake,<TL,2560,9,9,-1,-1,48,2,357,6,?,?,0.00,?,?,?,40.13,SNOTEL
2018-03-22,Steamboat,Dry Lake,<TL,2565,11,11,-1,-2,39,3,318,11,?,0.05,?,?,?,?,?,RAWS
2018-03-22,Steamboat,Elk River,<TL,2652,6,6,0,?,?,?,?,?,?,?,0.25,?,?,101.6,34.29,SNOTEL
2018-03-22,Steamboat,Elkhead Divide,<TL,2676,6,6,0,?,?,?,?,?,?,?,0.25,?,?,109.2,32.26,SNOTEL
2018-03-22,Steamboat,Lynx Pass,<TL,2707,7,7,-1,?,?,?,?,?,?,?,0.25,?,?,68.6,22.61,SNOTEL
2018-03-22,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-03-22,Steamboat,Porcupine Cr,<TL,2725,7,7,-3,-4,44,14,209,29,?,0.03,?,?,?,?,?,RAWS
2018-03-22,Steamboat,Bear River,<TL,2768,8,8,-2,?,?,?,?,?,?,?,0.00,?,?,78.7,22.86,SNOTEL
2018-03-22,Steamboat,Crosho,<TL,2774,6,7,0,?,?,?,?,?,?,?,0.25,?,?,71.1,22.61,SNOTEL
2018-03-22,Steamboat,Columbine,<TL,2792,6,6,-4,?,?,?,?,?,?,?,0.51,?,?,121.9,13.21,SNOTEL
2018-03-22,Steamboat,Buffalo Park,<TL,2817,8,8,-3,?,?,?,?,?,?,?,?,?,?,114.3,35.31,SNOTEL
2018-03-22,Steamboat,Lost Dog,<TL,2841,6,6,-1,?,?,?,?,?,?,?,0.00,?,?,132.1,42.93,SNOTEL
2018-03-22,Steamboat,Zirkel,<TL,2847,7,7,1,?,?,?,?,?,?,?,0.25,?,?,157.5,63.50,SNOTEL
2018-03-22,Steamboat,Burro Mountain,<TL,2865,8,8,0,?,?,?,?,?,?,?,0.25,?,?,81.3,24.13,SNOTEL
2018-03-22,Steamboat,Rabbit Ears,<TL,2865,6,6,-2,?,?,?,?,?,?,?,2.29,?,?,137.2,39.12,SNOTEL
2018-03-22,Steamboat,Willow Creek Pass,<TL,2908,7,7,-4,?,?,?,?,?,?,?,0.25,?,?,121.9,30.23,SNOTEL
2018-03-22,Steamboat,Trapper Lake,<TL,2957,6,6,0,?,?,?,?,?,?,?,0.00,?,?,17.8,8.13,SNOTEL
2018-03-22,Steamboat,Ripple Creek,TL,3152,4,4,-3,?,?,?,?,?,?,?,0.51,?,?,167.6,50.04,SNOTEL
2018-03-22,Steamboat,Tower,TL,3201,4,4,-3,?,?,?,?,?,?,?,0.25,?,?,238.8,77.98,SNOTEL
2018-03-22,Steamboat,Storm Peak Observat,TL,3210,1,1,-7,-4,71,3,197,3,?,?,?,?,?,?,?,DRI
2018-03-22,Steamboat,Walton Peak,TL,3224,2,2,-5,-1,80,11,210,?,?,?,?,?,?,?,?,METAR
2018-03-22,Steamboat,Bison Lake,TL,3316,5,5,-3,?,?,?,?,?,?,?,0.00,?,?,132.1,42.42,SNOTEL
2018-03-22,Gunnison,Gunnison Arpt,<TL,2339,4,5,-8,-5,52,0,0,?,?,?,?,?,?,?,?,METAR
2018-03-22,Gunnison,CW1428 Gunnison,<TL,2352,3,6,-8,-5,53,3,47,?,?,?,?,?,?,?,?,APRSWXNET
2018-03-22,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-03-22,Gunnison,Almont,<TL,2440,7,7,-8,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-03-22,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,0.03,?,?,?,?,?,CoCoRaHS
