CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-03-05,Steamboat,Range South,<TL,1928,-1,11,-7,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-03-05,Steamboat,Steamboat Springs 1,<TL,2042,-5,6,-25,?,?,?,?,?,?,?,0.48,?,?,?,?,HADS
2018-03-05,Steamboat,U40-Steamboat (040W,<TL,2066,-6,7,-8,-14,49,14,320,29,0.00,0.05,?,?,?,?,?,CODOT
2018-03-05,Steamboat,Steamboat Sprngs,<TL,2096,-6,5,-10,-14,56,28,250,47,?,?,?,?,?,?,?,METAR
2018-03-05,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.43,?,5.8,0.43,45.7,?,CoCoRaHS
2018-03-05,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,6.6,0.41,?,?,CoCoRaHS
2018-03-05,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.08,?,1.5,0.08,2.5,?,CoCoRaHS
2018-03-05,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.53,?,11.7,?,76.2,?,CoCoRaHS
2018-03-05,Steamboat,Gypsum,<TL,2237,-3,7,-10,-14,43,16,217,43,?,0.05,?,?,?,?,?,RAWS
2018-03-05,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,8.9,?,?,?,CoCoRaHS
2018-03-05,Steamboat,Hangman,<TL,2388,-4,6,-11,-20,29,19,274,42,?,0.05,?,?,?,?,?,RAWS
2018-03-05,Steamboat,Yampa Ranger Statio,<TL,2402,-7,5,-12,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-03-05,Steamboat,Trapper North,<TL,2426,-8,3,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-03-05,Steamboat,Dry Lake,<TL,2560,-8,4,-11,-10,86,5,218,12,?,?,0.76,?,?,119.4,35.81,SNOTEL
