CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-21,Steamboat,Range South,<TL,1928,-2,9,-3,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-21,Steamboat,Steamboat Springs 1,<TL,2042,-6,5,-7,?,?,?,?,?,?,?,0.13,?,?,?,?,HADS
2018-01-21,Steamboat,U40-Steamboat (040W,<TL,2066,-5,6,-7,-6,92,8,350,11,0.00,0.03,?,?,?,?,?,CODOT
2018-01-21,Steamboat,Steamboat Sprngs,<TL,2096,-7,2,-8,-9,90,8,270,?,?,?,?,?,?,?,?,METAR
2018-01-21,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.66,?,7.4,0.66,35.6,?,CoCoRaHS
2018-01-21,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,10.2,0.71,?,?,CoCoRaHS
2018-01-21,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.36,?,3.8,0.36,3.8,?,CoCoRaHS
2018-01-21,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.64,?,6.9,?,58.4,?,CoCoRaHS
2018-01-21,Steamboat,Gypsum,<TL,2237,-6,8,-7,-9,82,6,211,26,?,0.00,0.00,?,?,?,?,RAWS
2018-01-21,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,5.1,?,?,?,CoCoRaHS
2018-01-21,Steamboat,Hangman,<TL,2388,-7,6,-7,-10,75,16,9,29,?,0.05,?,?,?,?,?,RAWS
2018-01-21,Steamboat,Yampa Ranger Statio,<TL,2402,-8,6,-8,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-21,Steamboat,Trapper North,<TL,2426,-8,4,-9,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-21,Steamboat,Dry Lake,<TL,2560,-7,4,-8,-9,88,1,228,3,?,?,0.51,?,?,91.4,21.34,SNOTEL
2018-01-21,Steamboat,Dry Lake,<TL,2565,-9,4,-10,-11,85,3,234,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-21,Steamboat,Elk River,<TL,2652,-8,2,-8,?,?,?,?,?,?,?,0.25,?,?,78.7,19.81,SNOTEL
2018-01-21,Steamboat,Elkhead Divide,<TL,2676,-7,1,-8,?,?,?,?,?,?,?,1.27,?,?,88.9,19.30,SNOTEL
2018-01-21,Steamboat,Lynx Pass,<TL,2707,-8,4,-8,?,?,?,?,?,?,?,0.00,?,?,58.4,12.95,SNOTEL
2018-01-21,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,8.4,?,?,?,CoCoRaHS
2018-01-21,Steamboat,Porcupine Cr,<TL,2725,-9,5,-10,-12,79,10,255,26,?,0.00,0.00,?,?,?,?,RAWS
2018-01-21,Steamboat,Bear River,<TL,2768,-8,4,-9,?,?,?,?,?,?,?,0.51,?,?,61.0,14.48,SNOTEL
2018-01-21,Steamboat,Crosho,<TL,2774,-7,5,-8,?,?,?,?,?,?,?,0.00,?,?,45.7,10.16,SNOTEL
2018-01-21,Steamboat,Columbine,<TL,2792,-9,5,-9,?,?,?,?,?,?,?,0.00,?,?,101.6,13.46,SNOTEL
2018-01-21,Steamboat,Buffalo Park,<TL,2817,-9,6,-9,?,?,?,?,?,?,?,0.51,?,?,94.0,22.61,SNOTEL
2018-01-21,Steamboat,Lost Dog,<TL,2841,-8,2,-8,?,?,?,?,?,?,?,1.02,?,?,101.6,23.88,SNOTEL
2018-01-21,Steamboat,Zirkel,<TL,2847,-10,3,-10,?,?,?,?,?,?,?,0.51,?,?,111.8,28.70,SNOTEL
2018-01-21,Steamboat,Burro Mountain,<TL,2865,-8,1,-10,?,?,?,?,?,?,?,0.51,?,?,?,11.43,SNOTEL
2018-01-21,Steamboat,Rabbit Ears,<TL,2865,-10,3,-10,?,?,?,?,?,?,?,0.25,?,?,99.1,22.10,SNOTEL
2018-01-21,Steamboat,Steamboat Lake Stat,<TL,2871,-8,1,-8,-10,82,6,329,25,?,?,?,?,?,52.6,?,CAIC
2018-01-21,Steamboat,Willow Creek Pass,<TL,2908,-8,6,-8,?,?,?,?,?,?,?,1.52,?,?,?,19.81,SNOTEL
2018-01-21,Steamboat,Trapper Lake,<TL,2957,-10,1,-11,?,?,?,?,?,?,?,0.25,?,?,27.9,6.60,SNOTEL
2018-01-21,Steamboat,Ripple Creek,TL,3152,-12,-1,-13,?,?,?,?,?,?,?,0.00,?,?,124.5,30.23,SNOTEL
2018-01-21,Steamboat,Tower,TL,3201,-12,-1,-12,?,?,?,?,?,?,?,0.25,?,?,154.9,42.93,SNOTEL
2018-01-21,Steamboat,Storm Peak Observat,TL,3210,-14,-2,-15,-15,94,5,16,26,?,?,?,?,?,?,?,DRI
2018-01-21,Steamboat,Bison Lake,TL,3316,-14,-3,-14,?,?,?,?,?,?,?,2.03,?,?,96.5,22.10,SNOTEL
2018-01-21,Gunnison,Paonia Reservoir nr,<TL,1975,-4,7,-200,?,?,?,?,?,?,?,0.30,?,?,?,?,HADS
2018-01-21,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-6,6,-6,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-21,Gunnison,Gunnison Arpt,<TL,2339,-5,-4,-6,-11,62,24,230,37,?,?,?,?,?,?,?,METAR
2018-01-21,Gunnison,CW1428 Gunnison,<TL,2352,-4,7,-6,-12,55,24,231,?,?,?,?,?,?,?,?,APRSWXNET
