CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-27,Steamboat,Range South,<TL,1928,2,9,-10,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-27,Steamboat,Steamboat Springs 1,<TL,2042,1,6,-17,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-27,Steamboat,U40-Steamboat (040W,<TL,2066,-4,4,-19,-12,54,3,200,6,0.00,0.00,?,?,?,?,?,CODOT
2018-02-27,Steamboat,Steamboat Sprngs,<TL,2096,-5,2,-14,-13,53,0,0,?,?,?,?,?,?,?,?,METAR
2018-02-27,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,55.9,?,CoCoRaHS
2018-02-27,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-02-27,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,?,?,0.0,?,5.1,?,CoCoRaHS
2018-02-27,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,88.9,?,CoCoRaHS
2018-02-27,Steamboat,Gypsum,<TL,2237,7,8,-8,-14,21,10,216,23,?,0.00,?,?,?,?,?,RAWS
2018-02-27,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-02-27,Steamboat,Hangman,<TL,2388,3,4,-13,-12,33,8,122,11,?,0.00,?,?,?,?,?,RAWS
2018-02-27,Steamboat,Yampa Ranger Statio,<TL,2402,3,6,-9,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-27,Steamboat,Trapper North,<TL,2426,2,4,-11,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-27,Steamboat,Dry Lake,<TL,2560,3,3,-8,-15,26,5,232,11,?,?,0.00,?,?,121.9,34.80,SNOTEL
2018-02-27,Steamboat,Dry Lake,<TL,2565,2,3,-7,-16,25,13,255,23,?,0.38,?,?,?,?,?,RAWS
2018-02-27,Steamboat,Elk River,<TL,2652,1,2,-7,?,?,?,?,?,?,?,0.25,?,?,109.2,31.24,SNOTEL
2018-02-27,Steamboat,Elkhead Divide,<TL,2676,2,2,-8,?,?,?,?,?,?,?,0.00,?,?,114.3,29.46,SNOTEL
2018-02-27,Steamboat,Lynx Pass,<TL,2707,2,2,-15,?,?,?,?,?,?,?,0.00,?,?,73.7,20.83,SNOTEL
2018-02-27,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-02-27,Steamboat,Porcupine Cr,<TL,2725,2,2,-18,-16,24,13,239,29,?,0.00,?,?,?,?,?,RAWS
2018-02-27,Steamboat,Bear River,<TL,2768,1,2,-11,?,?,?,?,?,?,?,0.25,?,?,81.3,21.59,SNOTEL
2018-02-27,Steamboat,Crosho,<TL,2774,3,4,-5,?,?,?,?,?,?,?,0.25,?,?,71.1,19.30,SNOTEL
2018-02-27,Steamboat,Columbine,<TL,2792,2,2,-8,?,?,?,?,?,?,?,1.78,?,?,129.5,46.48,SNOTEL
