CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-19,Steamboat,Range South,<TL,1928,0,6,-12,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-19,Steamboat,Steamboat Springs 1,<TL,2042,0,5,-13,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-19,Steamboat,U40-Steamboat (040W,<TL,2066,-2,1,-16,-7,68,3,25,6,0.00,0.00,?,?,?,?,?,CODOT
2018-01-19,Steamboat,Steamboat Sprngs,<TL,2096,-5,0,-11,-10,68,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-19,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,31.8,?,CoCoRaHS
2018-01-19,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-19,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,1.3,?,CoCoRaHS
2018-01-19,Steamboat,Gypsum,<TL,2237,6,6,-8,-8,36,3,192,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-19,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-19,Steamboat,Hangman,<TL,2388,6,6,-8,-11,30,8,193,18,?,0.00,?,?,?,?,?,RAWS
2018-01-19,Steamboat,Yampa Ranger Statio,<TL,2402,7,7,-3,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-19,Steamboat,Trapper North,<TL,2426,6,6,-4,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-19,Steamboat,Dry Lake,<TL,2560,6,6,-3,-7,39,2,305,9,?,?,0.25,?,?,78.7,19.81,SNOTEL
2018-01-19,Steamboat,Dry Lake,<TL,2565,8,9,-2,-9,28,10,253,14,?,0.00,0.00,?,?,?,?,RAWS
2018-01-19,Steamboat,Elk River,<TL,2652,5,5,-1,?,?,?,?,?,?,?,0.25,?,?,68.6,18.80,SNOTEL
2018-01-19,Steamboat,Elkhead Divide,<TL,2676,5,5,0,?,?,?,?,?,?,?,0.00,?,?,71.1,17.78,SNOTEL
2018-01-19,Steamboat,Lynx Pass,<TL,2707,8,8,-7,?,?,?,?,?,?,?,0.51,?,?,43.2,12.45,SNOTEL
2018-01-19,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-19,Steamboat,Porcupine Cr,<TL,2725,7,7,-11,-9,30,23,228,37,?,0.00,0.00,?,?,?,?,RAWS
2018-01-19,Steamboat,Bear River,<TL,2768,7,7,-3,?,?,?,?,?,?,?,0.00,?,?,50.8,13.97,SNOTEL
2018-01-19,Steamboat,Crosho,<TL,2774,9,9,-3,?,?,?,?,?,?,?,0.76,?,?,38.1,9.91,SNOTEL
2018-01-19,Steamboat,Columbine,<TL,2792,8,8,-6,?,?,?,?,?,?,?,0.76,?,?,88.9,13.97,SNOTEL
2018-01-19,Steamboat,Buffalo Park,<TL,2817,4,4,-7,?,?,?,?,?,?,?,0.51,?,?,83.8,21.84,SNOTEL
2018-01-19,Steamboat,Lost Dog,<TL,2841,5,5,1,?,?,?,?,?,?,?,0.00,?,?,86.4,22.35,SNOTEL
2018-01-19,Steamboat,Zirkel,<TL,2847,4,6,0,?,?,?,?,?,?,?,0.00,?,?,96.5,27.69,SNOTEL
2018-01-19,Steamboat,Burro Mountain,<TL,2865,6,6,1,?,?,?,?,?,?,?,0.51,?,?,33.0,9.65,SNOTEL
2018-01-19,Steamboat,Rabbit Ears,<TL,2865,4,5,-4,?,?,?,?,?,?,?,0.25,?,?,88.9,21.34,SNOTEL
2018-01-19,Steamboat,Steamboat Lake Stat,<TL,2871,2,6,-10,-10,44,3,48,8,?,?,?,?,?,42.2,?,CAIC
