CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-23,Steamboat,Range South,<TL,1928,0,2,-7,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-23,Steamboat,Steamboat Springs 1,<TL,2042,-2,?,?,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-02-23,Steamboat,U40-Steamboat (040W,<TL,2066,-2,-2,-15,-7,64,2,100,5,0.00,0.05,?,?,?,?,?,CODOT
2018-02-23,Steamboat,Steamboat Sprngs,<TL,2096,-5,?,?,-10,70,0,0,?,?,?,?,?,?,?,?,METAR
2018-02-23,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.46,?,6.3,0.46,55.9,?,CoCoRaHS
2018-02-23,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,5.3,0.33,?,?,CoCoRaHS
2018-02-23,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,?,?,1.0,0.08,6.3,?,CoCoRaHS
2018-02-23,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.53,?,6.3,?,83.8,?,CoCoRaHS
2018-02-23,Steamboat,Gypsum,<TL,2237,1,0,-10,-7,57,6,328,18,?,0.18,?,?,?,?,?,RAWS
2018-02-23,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-02-23,Steamboat,Hangman,<TL,2388,-2,1,-9,-9,59,5,230,14,?,0.33,?,?,?,?,?,RAWS
2018-02-23,Steamboat,Yampa Ranger Statio,<TL,2402,-6,-1,-13,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-23,Steamboat,Trapper North,<TL,2426,-4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-23,Steamboat,Dry Lake,<TL,2560,-1,-12,-12,-10,50,3,227,9,?,?,?,?,?,121.9,32.77,SNOTEL
2018-02-23,Steamboat,Dry Lake,<TL,2565,-3,-4,-12,-14,43,11,228,19,?,0.03,?,?,?,?,?,RAWS
2018-02-23,Steamboat,Elk River,<TL,2652,-5,-3,-11,?,?,?,?,?,?,?,0.25,?,?,111.8,30.73,SNOTEL
2018-02-23,Steamboat,Elkhead Divide,<TL,2676,-5,-5,-10,?,?,?,?,?,?,?,0.76,?,?,119.4,28.45,SNOTEL
2018-02-23,Steamboat,Lynx Pass,<TL,2707,-4,-3,-11,?,?,?,?,?,?,?,0.25,?,?,73.7,20.32,SNOTEL
2018-02-23,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,1.3,?,?,?,CoCoRaHS
2018-02-23,Steamboat,Porcupine Cr,<TL,2725,-4,-6,-16,-14,45,11,227,29,?,0.15,?,?,?,?,?,RAWS
2018-02-23,Steamboat,Bear River,<TL,2768,-6,-5,-15,?,?,?,?,?,?,?,0.00,?,?,83.8,21.34,SNOTEL
2018-02-23,Steamboat,Crosho,<TL,2774,-4,?,?,?,?,?,?,?,?,?,0.51,?,?,78.7,19.05,SNOTEL
2018-02-23,Steamboat,Columbine,<TL,2792,-7,-6,-12,?,?,?,?,?,?,?,2.79,?,?,129.5,44.70,SNOTEL
2018-02-23,Steamboat,Buffalo Park,<TL,2817,-5,-4,-17,?,?,?,?,?,?,?,0.76,?,?,116.8,31.24,SNOTEL
2018-02-23,Steamboat,Lost Dog,<TL,2841,-6,-6,-11,?,?,?,?,?,?,?,0.51,?,?,129.5,36.83,SNOTEL
2018-02-23,Steamboat,Zirkel,<TL,2847,-4,-3,-13,?,?,?,?,?,?,?,0.76,?,?,167.6,52.58,SNOTEL
2018-02-23,Steamboat,Rabbit Ears,<TL,2865,-7,-7,-14,?,?,?,?,?,?,?,0.00,?,?,127.0,32.26,SNOTEL
2018-02-23,Steamboat,Burro Mountain,<TL,2865,-8,?,?,?,?,?,?,?,?,?,0.25,?,?,88.9,19.56,SNOTEL
2018-02-23,Steamboat,Steamboat Lake Stat,<TL,2871,-7,-5,-12,-11,73,6,86,14,?,?,?,?,?,67.8,?,CAIC
2018-02-23,Steamboat,Willow Creek Pass,<TL,2908,-7,-4,-11,?,?,?,?,?,?,?,0.51,?,?,?,26.92,SNOTEL
2018-02-23,Steamboat,Trapper Lake,<TL,2957,-8,-6,-11,?,?,?,?,?,?,?,0.25,?,?,17.8,6.60,SNOTEL
2018-02-23,Steamboat,Ripple Creek,TL,3152,-6,?,?,?,?,?,?,?,?,?,0.76,?,?,165.1,42.67,SNOTEL
2018-02-23,Steamboat,Tower,TL,3201,-9,-9,-14,?,?,?,?,?,?,?,0.25,?,?,210.8,66.04,SNOTEL
2018-02-23,Steamboat,Storm Peak Observat,TL,3210,-12,-11,-17,-13,95,3,221,6,?,?,?,?,?,?,?,DRI
2018-02-23,Steamboat,Walton Peak,TL,3224,-11,-10,-15,-12,92,13,190,33,?,?,?,?,?,?,?,METAR
2018-02-23,Steamboat,Bison Lake,TL,3316,-8,-7,-14,?,?,?,?,?,?,?,1.02,?,?,137.2,36.32,SNOTEL
2018-02-23,Gunnison,Paonia Reservoir nr,<TL,1975,1,1,-6,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-23,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-5,-2,-13,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-23,Gunnison,Gunnison Arpt,<TL,2339,-4,-4,-18,-13,50,8,40,?,?,?,?,?,?,?,?,METAR
2018-02-23,Gunnison,CW1428 Gunnison,<TL,2352,-4,-1,-16,-15,43,3,74,?,?,?,?,?,?,?,?,APRSWXNET
2018-02-23,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,?,?,CoCoRaHS
2018-02-23,Gunnison,Almont,<TL,2440,-1,0,-17,?,?,?,?,?,?,?,0.05,?,?,?,?,HADS
2018-02-23,Gunnison,Crested Butte,<TL,2701,-7,-5,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-23,Gunnison,Crested Butte (RWIS,<TL,2721,-8,-6,-14,-16,52,14,165,26,0.00,0.03,?,?,?,?,?,CODOT
2018-02-23,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-02-23,Gunnison,Taylor Park,<TL,2795,-22,-6,-23,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-02-23,Gunnison,Kettle Ponds,<TL,2841,-8,-6,-14,-14,64,13,158,?,?,?,?,?,?,?,?,RMBL
2018-02-23,Gunnison,Billy Barr House,<TL,2905,-11,-5,-14,-13,84,5,158,?,?,?,?,?,?,?,?,RMBL
2018-02-23,Gunnison,Park Cone,<TL,2926,-4,?,?,?,?,?,?,?,?,?,0.00,?,?,?,16.26,SNOTEL
2018-02-23,Gunnison,Judd Falls,<TL,2974,-10,-5,-14,-14,73,10,177,?,?,?,?,?,?,430.5,?,RMBL
2018-02-23,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.43,?,5.1,0.43,101.6,?,CoCoRaHS
2018-02-23,Gunnison,Mexican Cut,TL,3094,-14,-11,-16,-16,84,5,126,?,?,?,?,?,?,?,?,RMBL
2018-02-23,Gunnison,Butte,TL,3097,-8,-6,-12,?,?,?,?,?,?,?,0.00,?,?,73.7,17.78,SNOTEL
2018-02-23,Gunnison,Irwin Guides StudyP,TL,3170,-9,-9,-15,-16,56,6,118,14,0.00,?,0.13,?,?,125.5,?,IrwinGuide
2018-02-23,Gunnison,Taylor Park,TL,3201,-6,-3,-16,-15,48,11,149,23,?,0.23,?,?,?,?,?,RAWS
2018-02-23,Gunnison,Upper Taylor,TL,3243,-7,?,?,?,?,?,?,?,?,?,0.25,?,?,91.4,22.35,SNOTEL
2018-02-23,Gunnison,Snodgrass Mt,TL,3332,-12,-9,-17,-14,85,7,13,?,?,?,?,?,?,?,?,RMBL
2018-02-23,Gunnison,Elkton,TL,3383,-13,-12,-16,-16,84,8,172,23,?,?,?,?,?,89.4,?,DanK
