CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-04,Steamboat,Range South,<TL,1928,-4,2,-15,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-04,Steamboat,Steamboat Springs 1,<TL,2042,-5,0,-17,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-04,Steamboat,U40-Steamboat (040W,<TL,2066,-8,-2,-21,-13,67,2,155,3,0.00,0.00,?,?,?,?,?,CODOT
2018-01-04,Steamboat,Steamboat Sprngs,<TL,2096,-8,-2,-15,-16,52,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-04,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,19.1,?,CoCoRaHS
2018-01-04,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-04,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,0.0,?,CoCoRaHS
2018-01-04,Steamboat,Gypsum,<TL,2237,0,2,-12,-15,31,2,74,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-04,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-04,Steamboat,Hangman,<TL,2388,-2,0,-13,-16,34,5,225,10,?,0.00,?,?,?,?,?,RAWS
2018-01-04,Steamboat,Yampa Ranger Statio,<TL,2402,0,2,-10,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-04,Steamboat,Trapper North,<TL,2426,-2,1,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-04,Steamboat,Dry Lake,<TL,2560,2,5,-8,-15,27,1,96,4,?,?,0.25,?,?,58.4,13.46,SNOTEL
2018-01-04,Steamboat,Dry Lake,<TL,2565,3,7,-7,-20,17,5,203,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-04,Steamboat,Elk River,<TL,2652,2,5,-5,?,?,?,?,?,?,?,0.25,?,?,50.8,13.21,SNOTEL
