CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-17,Steamboat,Range South,<TL,1928,-6,3,-16,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-17,Steamboat,Steamboat Springs 1,<TL,2042,-9,-3,-21,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Steamboat,U40-Steamboat (040W,<TL,2066,-12,-4,-24,-14,86,3,185,6,0.00,0.00,?,?,?,?,?,CODOT
2018-01-17,Steamboat,Steamboat Sprngs,<TL,2096,-12,-8,-19,-17,67,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-17,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,33.0,?,CoCoRaHS
2018-01-17,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,1.3,?,CoCoRaHS
2018-01-17,Steamboat,Gypsum,<TL,2237,-3,1,-14,-15,39,5,153,11,?,0.00,0.00,?,?,?,?,RAWS
2018-01-17,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Steamboat,Hangman,<TL,2388,-6,-1,-14,-17,40,5,176,11,?,0.00,?,?,?,?,?,RAWS
2018-01-17,Steamboat,Yampa Ranger Statio,<TL,2402,-3,-2,-13,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-17,Steamboat,Trapper North,<TL,2426,-4,-2,-14,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-17,Steamboat,Dry Lake,<TL,2560,1,1,-11,-5,66,2,70,4,?,?,0.25,?,?,?,19.05,SNOTEL
2018-01-17,Steamboat,Dry Lake,<TL,2565,6,6,-11,-14,23,0,245,3,?,0.05,0.03,?,?,?,?,RAWS
2018-01-17,Steamboat,Elk River,<TL,2652,0,0,-9,?,?,?,?,?,?,?,0.25,?,?,71.1,19.05,SNOTEL
2018-01-17,Steamboat,Elkhead Divide,<TL,2676,0,0,-9,?,?,?,?,?,?,?,0.00,?,?,73.7,17.78,SNOTEL
2018-01-17,Steamboat,Lynx Pass,<TL,2707,-1,-1,-20,?,?,?,?,?,?,?,0.00,?,?,43.2,12.19,SNOTEL
2018-01-17,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Steamboat,Porcupine Cr,<TL,2725,-3,1,-23,-15,40,5,37,8,?,0.00,0.00,?,?,?,?,RAWS
2018-01-17,Steamboat,Bear River,<TL,2768,-5,-4,-13,?,?,?,?,?,?,?,0.25,?,?,53.3,13.72,SNOTEL
2018-01-17,Steamboat,Crosho,<TL,2774,2,2,-13,?,?,?,?,?,?,?,0.25,?,?,35.6,9.91,SNOTEL
2018-01-17,Steamboat,Columbine,<TL,2792,-3,-3,-14,?,?,?,?,?,?,?,2.29,?,?,96.5,13.46,SNOTEL
2018-01-17,Steamboat,Buffalo Park,<TL,2817,-7,-5,-24,?,?,?,?,?,?,?,0.25,?,?,88.9,20.07,SNOTEL
2018-01-17,Steamboat,Lost Dog,<TL,2841,0,1,-5,?,?,?,?,?,?,?,0.00,?,?,86.4,22.10,SNOTEL
2018-01-17,Steamboat,Zirkel,<TL,2847,0,0,-12,?,?,?,?,?,?,?,0.25,?,?,101.6,27.43,SNOTEL
2018-01-17,Steamboat,Rabbit Ears,<TL,2865,-3,1,-13,?,?,?,?,?,?,?,0.51,?,?,88.9,20.83,SNOTEL
2018-01-17,Steamboat,Burro Mountain,<TL,2865,2,2,-12,?,?,?,?,?,?,?,0.00,?,?,35.6,9.40,SNOTEL
2018-01-17,Steamboat,Steamboat Lake Stat,<TL,2871,-12,2,-20,-15,77,1,92,6,?,?,?,?,?,41.4,?,CAIC
2018-01-17,Steamboat,Willow Creek Pass,<TL,2908,-3,-2,-20,?,?,?,?,?,?,?,0.25,?,?,78.7,18.03,SNOTEL
2018-01-17,Steamboat,Trapper Lake,<TL,2957,0,2,-11,?,?,?,?,?,?,?,0.25,?,?,33.0,10.67,SNOTEL
2018-01-17,Steamboat,Ripple Creek,TL,3152,-1,-1,-11,?,?,?,?,?,?,?,0.25,?,?,111.8,28.96,SNOTEL
2018-01-17,Steamboat,Tower,TL,3201,-6,-5,-11,?,?,?,?,?,?,?,0.51,?,?,144.8,41.40,SNOTEL
2018-01-17,Steamboat,Storm Peak Observat,TL,3210,-7,-6,-12,-7,96,3,278,3,?,?,?,?,?,?,?,DRI
2018-01-17,Steamboat,Bison Lake,TL,3316,-4,-3,-8,?,?,?,?,?,?,?,0.00,?,?,66.0,18.80,SNOTEL
2018-01-17,Gunnison,Paonia Reservoir nr,<TL,1975,-4,6,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-7,-1,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Gunnison Arpt,<TL,2339,-11,-9,-22,-16,67,0,0,?,0.00,?,?,?,?,?,?,METAR
2018-01-17,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Gunnison,CW1428 Gunnison,<TL,2352,-11,-1,-19,-19,49,0,197,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-17,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Gunnison,Almont,<TL,2440,-7,4,-22,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-17,Gunnison,Crested Butte,<TL,2701,-8,-2,-27,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Crested Butte (RWIS,<TL,2721,-9,-1,-21,-19,44,2,150,3,0.00,0.00,?,?,?,?,?,CODOT
2018-01-17,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Taylor Park,<TL,2795,-20,-3,-29,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-17,Gunnison,Kettle Ponds,<TL,2841,-9,?,?,-24,30,1,342,?,?,?,?,?,?,?,?,RMBL
2018-01-17,Gunnison,Billy Barr House,<TL,2905,-7,?,?,-23,27,3,160,?,?,?,?,?,?,?,?,RMBL
2018-01-17,Gunnison,Park Cone,<TL,2926,-13,-1,-25,?,?,?,?,?,?,?,0.51,?,?,45.7,10.67,SNOTEL
2018-01-17,Gunnison,Judd Falls,<TL,2974,-4,?,?,-22,24,3,181,?,?,?,?,?,?,?,?,RMBL
2018-01-17,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,67.3,?,CoCoRaHS
2018-01-17,Gunnison,Mexican Cut,TL,3094,-4,?,?,-14,46,6,319,?,?,?,?,?,?,?,?,RMBL
2018-01-17,Gunnison,Butte,TL,3097,-2,0,-9,?,?,?,?,?,?,?,0.25,?,?,53.3,11.18,SNOTEL
2018-01-17,Gunnison,Irwin Guides StudyP,TL,3170,-1,-1,-18,-24,16,5,134,10,0.00,?,0.00,?,?,112.5,?,IrwinGuide
2018-01-17,Gunnison,Taylor Park,TL,3201,1,3,-16,-23,15,5,95,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-17,Gunnison,Upper Taylor,TL,3243,1,1,-13,?,?,?,?,?,?,?,0.00,?,?,45.7,12.45,SNOTEL
2018-01-17,Gunnison,Snodgrass Mt,TL,3332,-5,?,?,-14,47,2,203,?,?,?,?,?,?,?,?,RMBL
