CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-31,Steamboat,Range South,<TL,1928,10,13,0,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-31,Steamboat,Steamboat Springs 1,<TL,2042,-2,10,-6,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-31,Steamboat,U40-Steamboat (040W,<TL,2066,-2,9,-11,-7,66,3,260,5,0.00,0.00,?,?,?,?,?,CODOT
2018-01-31,Steamboat,Steamboat Sprngs,<TL,2096,-1,8,-6,-7,67,8,130,?,?,?,?,?,?,?,?,METAR
2018-01-31,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,33.0,?,CoCoRaHS
2018-01-31,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-31,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,1.3,?,CoCoRaHS
2018-01-31,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,57.1,?,CoCoRaHS
2018-01-31,Steamboat,Gypsum,<TL,2237,8,11,1,-10,27,10,188,31,?,0.00,0.00,?,?,?,?,RAWS
2018-01-31,Steamboat,Hangman,<TL,2388,6,10,2,-10,31,13,222,32,?,0.00,?,?,?,?,?,RAWS
2018-01-31,Steamboat,Yampa Ranger Statio,<TL,2402,4,10,1,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-31,Steamboat,Trapper North,<TL,2426,4,11,0,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-31,Steamboat,Dry Lake,<TL,2560,2,7,-2,-9,43,2,234,9,?,?,0.51,?,?,88.9,23.37,SNOTEL
2018-01-31,Steamboat,Dry Lake,<TL,2565,2,7,-1,-9,45,6,279,21,?,0.00,0.00,?,?,?,?,RAWS
2018-01-31,Steamboat,Elk River,<TL,2652,2,6,1,?,?,?,?,?,?,?,0.25,?,?,76.2,21.08,SNOTEL
2018-01-31,Steamboat,Elkhead Divide,<TL,2676,2,5,-1,?,?,?,?,?,?,?,0.00,?,?,78.7,19.81,SNOTEL
2018-01-31,Steamboat,Lynx Pass,<TL,2707,6,7,-1,?,?,?,?,?,?,?,0.00,?,?,50.8,14.48,SNOTEL
2018-01-31,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-31,Steamboat,Porcupine Cr,<TL,2725,4,8,-6,-10,34,19,244,45,?,0.00,?,?,?,?,?,RAWS
2018-01-31,Steamboat,Bear River,<TL,2768,5,7,3,?,?,?,?,?,?,?,0.25,?,?,55.9,15.24,SNOTEL
2018-01-31,Steamboat,Crosho,<TL,2774,5,9,3,?,?,?,?,?,?,?,0.25,?,?,38.1,10.41,SNOTEL
2018-01-31,Steamboat,Columbine,<TL,2792,2,7,-1,?,?,?,?,?,?,?,0.00,?,?,91.4,14.22,SNOTEL
2018-01-31,Steamboat,Buffalo Park,<TL,2817,4,7,-1,?,?,?,?,?,?,?,0.25,?,?,88.9,24.13,SNOTEL
2018-01-31,Steamboat,Lost Dog,<TL,2841,-1,4,-1,?,?,?,?,?,?,?,0.00,?,?,96.5,25.40,SNOTEL
2018-01-31,Steamboat,Zirkel,<TL,2847,1,5,-1,?,?,?,?,?,?,?,0.00,?,?,104.1,31.75,SNOTEL
2018-01-31,Steamboat,Rabbit Ears,<TL,2865,1,6,-1,?,?,?,?,?,?,?,0.25,?,?,94.0,23.62,SNOTEL
2018-01-31,Steamboat,Burro Mountain,<TL,2865,4,7,0,?,?,?,?,?,?,?,0.25,?,?,53.3,12.95,SNOTEL
2018-01-31,Steamboat,Steamboat Lake Stat,<TL,2871,3,5,0,-10,39,10,268,27,?,?,?,?,?,46.7,?,CAIC
2018-01-31,Steamboat,Willow Creek Pass,<TL,2908,2,7,-4,?,?,?,?,?,?,?,0.00,?,?,83.8,20.83,SNOTEL
2018-01-31,Steamboat,Trapper Lake,<TL,2957,3,6,2,?,?,?,?,?,?,?,0.00,?,?,15.2,6.60,SNOTEL
2018-01-31,Steamboat,Ripple Creek,TL,3152,0,4,-2,?,?,?,?,?,?,?,0.25,?,?,116.8,31.75,SNOTEL
2018-01-31,Steamboat,Tower,TL,3201,-3,1,-5,?,?,?,?,?,?,?,0.00,?,?,154.9,45.97,SNOTEL
2018-01-31,Steamboat,Storm Peak Observat,TL,3210,-6,-1,-6,-11,68,28,301,40,?,?,?,?,?,?,?,DRI
2018-01-31,Steamboat,Bison Lake,TL,3316,-1,0,-3,?,?,?,?,?,?,?,0.00,?,?,76.2,23.11,SNOTEL
2018-01-31,Gunnison,Paonia Reservoir nr,<TL,1975,1,14,-5,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-31,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,0,11,-7,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-31,Gunnison,Gunnison Arpt,<TL,2339,1,1,-13,-10,45,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-31,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-31,Gunnison,CW1428 Gunnison,<TL,2352,-1,6,-12,-11,44,0,298,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-31,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-31,Gunnison,Almont,<TL,2440,4,8,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-31,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-31,Gunnison,Crested Butte,<TL,2701,7,7,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-31,Gunnison,Crested Butte (RWIS,<TL,2721,6,6,-9,-13,24,14,0,34,0.00,0.00,?,?,?,?,?,CODOT
2018-01-31,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.18,?,?,?,?,HADS
2018-01-31,Gunnison,Taylor Park,<TL,2795,-16,8,-25,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-31,Gunnison,Kettle Ponds,<TL,2841,3,7,-3,-14,29,26,296,?,?,?,?,?,?,?,?,RMBL
