CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-27,Steamboat,Range South,<TL,1928,-4,1,-14,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-27,Steamboat,Steamboat Springs 1,<TL,2042,-7,-2,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-27,Steamboat,U40-Steamboat (040W,<TL,2066,-7,-1,-18,-14,59,3,180,6,0.00,0.00,?,?,?,?,?,CODOT
2018-01-27,Steamboat,Steamboat Sprngs,<TL,2096,-9,-4,-13,-14,66,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-27,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,?,40.6,?,CoCoRaHS
2018-01-27,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-27,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.03,?,0.0,0.03,5.1,?,CoCoRaHS
2018-01-27,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.10,?,?,?,66.0,?,CoCoRaHS
2018-01-27,Steamboat,Gypsum,<TL,2237,-3,2,-14,-14,41,6,154,14,?,0.00,0.00,?,?,?,?,RAWS
2018-01-27,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-27,Steamboat,Hangman,<TL,2388,-4,-2,-16,-15,43,6,172,11,?,0.00,?,?,?,?,?,RAWS
2018-01-27,Steamboat,Yampa Ranger Statio,<TL,2402,-4,-4,-15,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-27,Steamboat,Trapper North,<TL,2426,-4,-4,-16,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-27,Steamboat,Dry Lake,<TL,2560,-4,-4,-12,-12,51,2,317,6,?,?,0.00,?,?,?,22.35,SNOTEL
2018-01-27,Steamboat,Dry Lake,<TL,2565,-4,-4,-12,-14,48,8,287,19,?,0.10,0.00,?,?,?,?,RAWS
2018-01-27,Steamboat,Elk River,<TL,2652,-6,-5,-12,?,?,?,?,?,?,?,0.00,?,?,78.7,21.08,SNOTEL
2018-01-27,Steamboat,Elkhead Divide,<TL,2676,-5,-5,-12,?,?,?,?,?,?,?,0.00,?,?,83.8,19.81,SNOTEL
2018-01-27,Steamboat,Lynx Pass,<TL,2707,-5,-5,-20,?,?,?,?,?,?,?,0.00,?,?,58.4,13.97,SNOTEL
2018-01-27,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,2.5,?,?,?,CoCoRaHS
2018-01-27,Steamboat,Porcupine Cr,<TL,2725,-6,-4,-22,-16,43,11,123,16,?,0.05,0.05,?,?,?,?,RAWS
2018-01-27,Steamboat,Bear River,<TL,2768,-5,-5,-16,?,?,?,?,?,?,?,0.00,?,?,55.9,14.99,SNOTEL
2018-01-27,Steamboat,Crosho,<TL,2774,-4,-4,-16,?,?,?,?,?,?,?,0.00,?,?,40.6,10.41,SNOTEL
2018-01-27,Steamboat,Columbine,<TL,2792,-5,-5,-13,?,?,?,?,?,?,?,0.25,?,?,101.6,13.46,SNOTEL
2018-01-27,Steamboat,Buffalo Park,<TL,2817,-6,-6,-20,?,?,?,?,?,?,?,0.00,?,?,96.5,23.37,SNOTEL
2018-01-27,Steamboat,Lost Dog,<TL,2841,-7,-7,-10,?,?,?,?,?,?,?,0.25,?,?,96.5,25.15,SNOTEL
2018-01-27,Steamboat,Zirkel,<TL,2847,-6,-6,-11,?,?,?,?,?,?,?,0.25,?,?,109.2,30.48,SNOTEL
2018-01-27,Steamboat,Burro Mountain,<TL,2865,-4,-2,-14,?,?,?,?,?,?,?,0.25,?,?,?,12.45,SNOTEL
2018-01-27,Steamboat,Rabbit Ears,<TL,2865,-7,-7,-13,?,?,?,?,?,?,?,0.00,?,?,?,23.37,SNOTEL
2018-01-27,Steamboat,Steamboat Lake Stat,<TL,2871,-12,-6,-17,-14,84,2,68,13,?,?,?,?,?,46.5,?,CAIC
2018-01-27,Steamboat,Willow Creek Pass,<TL,2908,-6,-6,-16,?,?,?,?,?,?,?,0.00,?,?,91.4,20.57,SNOTEL
