CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-01,Steamboat,Range South,<TL,1928,7,12,1,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-01,Steamboat,Steamboat Springs 1,<TL,2042,0,6,-2,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-01,Steamboat,U40-Steamboat (040W,<TL,2066,1,6,-2,-4,66,2,110,14,0.00,0.00,?,?,?,?,?,CODOT
2018-02-01,Steamboat,Steamboat Sprngs,<TL,2096,-1,5,-1,-5,75,15,220,33,?,?,?,?,?,?,?,METAR
2018-02-01,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.3,0.00,30.5,?,CoCoRaHS
2018-02-01,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,?,?,CoCoRaHS
2018-02-01,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,1.3,?,CoCoRaHS
2018-02-01,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.03,?,0.5,?,57.1,?,CoCoRaHS
2018-02-01,Steamboat,Gypsum,<TL,2237,5,10,1,-6,44,8,221,19,?,0.00,?,?,?,?,?,RAWS
2018-02-01,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-02-01,Steamboat,Hangman,<TL,2388,2,9,-1,-7,52,16,290,34,?,0.00,?,?,?,?,?,RAWS
2018-02-01,Steamboat,Yampa Ranger Statio,<TL,2402,-2,5,-3,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-01,Steamboat,Trapper North,<TL,2426,-4,4,-4,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-01,Steamboat,Dry Lake,<TL,2560,-3,3,-3,-6,80,4,212,10,?,?,0.00,?,?,?,23.11,SNOTEL
2018-02-01,Steamboat,Dry Lake,<TL,2565,-4,2,-4,-7,84,13,237,24,?,0.00,?,?,?,?,?,RAWS
