CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-26,Steamboat,Range South,<TL,1928,0,1,-6,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-26,Steamboat,Steamboat Springs 1,<TL,2042,-4,6,-10,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-26,Steamboat,U40-Steamboat (040W,<TL,2066,-4,6,-13,-13,51,13,280,27,0.00,0.00,?,?,?,?,?,CODOT
2018-01-26,Steamboat,Steamboat Sprngs,<TL,2096,-5,5,-11,-12,58,11,230,?,?,?,?,?,?,?,?,METAR
2018-01-26,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.28,?,4.1,0.28,43.2,?,CoCoRaHS
2018-01-26,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,3.0,0.20,?,?,CoCoRaHS
2018-01-26,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,5.1,?,CoCoRaHS
2018-01-26,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.46,?,6.9,?,68.6,?,CoCoRaHS
2018-01-26,Steamboat,Gypsum,<TL,2237,-1,4,-6,-13,41,3,173,18,?,0.00,0.00,?,?,?,?,RAWS
2018-01-26,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,7.6,?,?,?,CoCoRaHS
2018-01-26,Steamboat,Hangman,<TL,2388,-4,6,-8,-16,40,11,134,24,?,0.00,?,?,?,?,?,RAWS
2018-01-26,Steamboat,Yampa Ranger Statio,<TL,2402,-7,6,-9,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-26,Steamboat,Trapper North,<TL,2426,-9,6,-11,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-26,Steamboat,Dry Lake,<TL,2560,-7,5,-8,-9,87,3,235,7,?,?,1.02,?,?,101.6,23.11,SNOTEL
2018-01-26,Steamboat,Dry Lake,<TL,2565,-9,5,-10,-12,81,14,234,21,?,0.03,0.03,?,?,?,?,RAWS
2018-01-26,Steamboat,Elk River,<TL,2652,-7,4,-10,?,?,?,?,?,?,?,0.25,?,?,81.3,20.83,SNOTEL
2018-01-26,Steamboat,Elkhead Divide,<TL,2676,-8,5,-10,?,?,?,?,?,?,?,0.25,?,?,83.8,19.81,SNOTEL
2018-01-26,Steamboat,Lynx Pass,<TL,2707,-6,4,-10,?,?,?,?,?,?,?,0.00,?,?,55.9,13.97,SNOTEL
2018-01-26,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,3.3,?,?,?,CoCoRaHS
2018-01-26,Steamboat,Porcupine Cr,<TL,2725,-9,6,-12,-14,71,8,261,18,?,0.00,0.00,?,?,?,?,RAWS
2018-01-26,Steamboat,Bear River,<TL,2768,-8,5,-10,?,?,?,?,?,?,?,0.00,?,?,61.0,14.99,SNOTEL
2018-01-26,Steamboat,Crosho,<TL,2774,-5,6,-9,?,?,?,?,?,?,?,0.00,?,?,43.2,10.41,SNOTEL
2018-01-26,Steamboat,Columbine,<TL,2792,-8,5,-10,?,?,?,?,?,?,?,0.51,?,?,101.6,13.46,SNOTEL
2018-01-26,Steamboat,Buffalo Park,<TL,2817,-8,4,-11,?,?,?,?,?,?,?,0.25,?,?,?,23.62,SNOTEL
2018-01-26,Steamboat,Lost Dog,<TL,2841,-9,4,-11,?,?,?,?,?,?,?,0.25,?,?,104.1,24.89,SNOTEL
2018-01-26,Steamboat,Zirkel,<TL,2847,-8,6,-11,?,?,?,?,?,?,?,0.76,?,?,111.8,30.23,SNOTEL
2018-01-26,Steamboat,Burro Mountain,<TL,2865,-6,4,-10,?,?,?,?,?,?,?,0.00,?,?,?,12.70,SNOTEL
2018-01-26,Steamboat,Rabbit Ears,<TL,2865,-10,5,-11,?,?,?,?,?,?,?,?,?,?,?,23.37,SNOTEL
2018-01-26,Steamboat,Steamboat Lake Stat,<TL,2871,-10,4,-13,-14,71,5,175,11,?,?,?,?,?,49.0,?,CAIC
2018-01-26,Steamboat,Willow Creek Pass,<TL,2908,-9,4,-10,?,?,?,?,?,?,?,0.25,?,?,91.4,20.83,SNOTEL
2018-01-26,Steamboat,Trapper Lake,<TL,2957,-8,3,-12,?,?,?,?,?,?,?,0.00,?,?,17.8,6.60,SNOTEL
2018-01-26,Steamboat,Ripple Creek,TL,3152,-11,2,-13,?,?,?,?,?,?,?,0.00,?,?,129.5,31.50,SNOTEL
2018-01-26,Steamboat,Tower,TL,3201,-12,0,-14,?,?,?,?,?,?,?,1.02,?,?,175.3,45.21,SNOTEL
2018-01-26,Steamboat,Storm Peak Observat,TL,3210,-15,-2,-16,-16,93,23,312,31,?,?,?,?,?,?,?,DRI
2018-01-26,Steamboat,Bison Lake,TL,3316,-12,-1,-14,?,?,?,?,?,?,?,0.00,?,?,86.4,22.86,SNOTEL
2018-01-26,Gunnison,Paonia Reservoir nr,<TL,1975,0,10,-4,?,?,?,?,?,?,?,0.20,?,?,?,?,HADS
2018-01-26,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-3,1,-8,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-26,Gunnison,Gunnison Arpt,<TL,2339,-4,-2,-5,-11,57,17,230,?,0.00,?,?,?,?,?,?,METAR
2018-01-26,Gunnison,CW1428 Gunnison,<TL,2352,-3,-1,-12,-15,40,6,263,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-26,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.05,?,0.5,0.05,?,?,CoCoRaHS
2018-01-26,Gunnison,Almont,<TL,2440,-4,-1,-14,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-26,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Gunnison,Crested Butte,<TL,2701,-7,3,-10,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-26,Gunnison,Crested Butte (RWIS,<TL,2721,-7,4,-9,-14,56,11,0,23,0.00,0.08,?,?,?,?,?,CODOT
2018-01-26,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-26,Gunnison,Taylor Park,<TL,2795,-24,4,-27,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-26,Gunnison,Kettle Ponds,<TL,2841,-10,?,?,-15,67,28,314,?,?,?,?,?,?,?,?,RMBL
2018-01-26,Gunnison,Billy Barr House,<TL,2905,-10,?,?,-13,79,9,328,?,?,?,?,?,?,?,?,RMBL
2018-01-26,Gunnison,Park Cone,<TL,2926,-7,4,-12,?,?,?,?,?,?,?,0.25,?,?,?,11.94,SNOTEL
2018-01-26,Gunnison,Judd Falls,<TL,2974,-10,?,?,-14,76,11,337,?,?,?,?,?,?,?,?,RMBL
2018-01-26,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.51,?,7.6,0.51,69.8,?,CoCoRaHS
2018-01-26,Gunnison,Mexican Cut,TL,3094,-14,?,?,-16,87,7,336,?,?,?,?,?,?,?,?,RMBL
2018-01-26,Gunnison,Butte,TL,3097,-9,3,-9,?,?,?,?,?,?,?,?,?,?,55.9,12.19,SNOTEL
2018-01-26,Gunnison,Irwin Guides StudyP,TL,3170,-11,2,-12,-15,72,7,228,20,0.00,?,0.00,?,?,81.5,?,IrwinGuide
2018-01-26,Gunnison,Taylor Park,TL,3201,-9,7,-12,-17,54,21,313,39,?,0.05,0.05,?,?,?,?,RAWS
2018-01-26,Gunnison,Upper Taylor,TL,3243,-11,4,-11,?,?,?,?,?,?,?,0.25,?,?,61.0,13.46,SNOTEL
2018-01-26,Gunnison,Snodgrass Mt,TL,3332,-14,?,?,-16,86,8,210,?,?,?,?,?,?,?,?,RMBL
2018-01-26,Gunnison,Crested Butte Mtn R,TL,3444,-15,-2,-15,?,?,20,313,31,?,?,?,?,?,?,?,CBMR
2018-01-26,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sangre,Cotopaxi 4.8 SSE CO,<TL,2256,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sangre,Copper Gulch,<TL,2266,2,12,-2,-16,25,19,282,35,?,0.00,0.00,?,?,?,?,RAWS
2018-01-26,Sangre,Great Sand Dunes 7.,<TL,2349,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,2.5,?,CoCoRaHS
2018-01-26,Sangre,San Luis 8.8 SW CO,<TL,2387,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sangre,Sand Dunes,<TL,2537,-4,7,-4,-11,59,10,300,37,?,0.00,0.00,?,?,?,?,RAWS
2018-01-26,Sangre,CW7195 Westcliffe,<TL,2640,-4,7,-4,-11,57,0,272,3,?,0.00,?,?,?,?,?,APRSWXNET
2018-01-26,Sangre,La Veta Pass (160W2,<TL,2882,-4,3,-8,-13,50,23,160,37,?,?,?,?,?,?,?,CODOT
2018-01-26,Sangre,Medano Pass,<TL,2932,-4,5,-5,?,?,?,?,?,?,?,0.00,?,?,7.6,1.52,SNOTEL
2018-01-26,Sangre,Hayden Pass,TL,3267,-8,-2,-10,?,?,?,?,?,?,?,0.00,?,?,22.9,5.08,MesoWest
2018-01-26,Sangre,South Colony,TL,3292,-9,1,-9,?,?,?,?,?,?,?,0.25,?,?,27.9,6.60,SNOTEL
2018-01-26,Sawatch,Nathrop 3.3 WSW CO,<TL,2427,?,?,?,?,?,?,?,?,?,?,?,0.0,?,6.3,?,CoCoRaHS
2018-01-26,Sawatch,Salida 9.1 NW CO,<TL,2537,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sawatch,CW3993 Poncha Sprin,<TL,2563,-4,8,-4,-9,71,3,301,14,?,0.00,?,?,?,?,?,APRSWXNET
2018-01-26,Sawatch,Sargents,<TL,2582,-5,6,-16,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-26,Sawatch,Sargents 0.3 NE CO,<TL,2627,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sawatch,Buena Vista 8.9 NNW,<TL,2631,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-26,Sawatch,Maysville 2.2 NE CO,<TL,2657,?,?,?,?,?,?,?,?,?,?,?,0.0,?,8.9,?,CoCoRaHS
