CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-13,Steamboat,Range South,<TL,1928,2,7,-8,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-13,Steamboat,Steamboat Springs 1,<TL,2042,-4,3,-11,?,?,?,?,?,?,?,0.18,?,?,?,?,HADS
2018-01-13,Steamboat,U40-Steamboat (040W,<TL,2066,-2,4,-10,-3,92,3,170,8,0.00,0.03,?,?,?,?,?,CODOT
2018-01-13,Steamboat,Steamboat Sprngs,<TL,2096,-6,1,-10,-6,96,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-13,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.56,?,5.3,0.56,39.4,?,CoCoRaHS
2018-01-13,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.20,?,0.5,0.20,1.3,?,CoCoRaHS
2018-01-13,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.84,?,11.7,?,59.7,?,CoCoRaHS
2018-01-13,Steamboat,Gypsum,<TL,2237,2,6,-8,-6,55,8,127,16,?,0.00,0.00,?,?,?,?,RAWS
2018-01-13,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,5.1,?,?,?,CoCoRaHS
2018-01-13,Steamboat,Hangman,<TL,2388,0,4,-7,-8,57,8,186,14,?,0.15,?,?,?,?,?,RAWS
2018-01-13,Steamboat,Yampa Ranger Statio,<TL,2402,1,1,-11,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-13,Steamboat,Trapper North,<TL,2426,0,0,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-13,Steamboat,Dry Lake,<TL,2560,-2,-1,-5,-4,84,0,?,0,?,?,0.25,?,?,83.8,19.81,SNOTEL
2018-01-13,Steamboat,Dry Lake,<TL,2565,-4,-2,-7,-7,82,6,248,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-13,Steamboat,Elk River,<TL,2652,-2,0,-5,?,?,?,?,?,?,?,0.51,?,?,76.2,18.54,SNOTEL
2018-01-13,Steamboat,Elkhead Divide,<TL,2676,-3,-1,-6,?,?,?,?,?,?,?,0.25,?,?,81.3,17.78,SNOTEL
2018-01-13,Steamboat,Lynx Pass,<TL,2707,-1,0,-6,?,?,?,?,?,?,?,0.51,?,?,50.8,12.19,SNOTEL
2018-01-13,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,2.5,?,?,?,CoCoRaHS
2018-01-13,Steamboat,Porcupine Cr,<TL,2725,-4,-1,-8,-9,73,14,248,18,?,0.10,0.10,?,?,?,?,RAWS
2018-01-13,Steamboat,Bear River,<TL,2768,-3,-2,-13,?,?,?,?,?,?,?,0.00,?,?,55.9,13.72,SNOTEL
2018-01-13,Steamboat,Crosho,<TL,2774,-1,-1,-9,?,?,?,?,?,?,?,0.51,?,?,45.7,9.65,SNOTEL
2018-01-13,Steamboat,Columbine,<TL,2792,-4,-2,-6,?,?,?,?,?,?,?,0.51,?,?,?,15.24,SNOTEL
2018-01-13,Steamboat,Buffalo Park,<TL,2817,-3,-2,-7,?,?,?,?,?,?,?,0.51,?,?,?,21.34,SNOTEL
2018-01-13,Steamboat,Lost Dog,<TL,2841,-4,-2,-6,?,?,?,?,?,?,?,0.51,?,?,106.7,22.10,SNOTEL
2018-01-13,Steamboat,Zirkel,<TL,2847,-3,-3,-6,?,?,?,?,?,?,?,0.76,?,?,114.3,27.18,SNOTEL
2018-01-13,Steamboat,Rabbit Ears,<TL,2865,-4,-4,-7,?,?,?,?,?,?,?,0.76,?,?,?,21.34,SNOTEL
2018-01-13,Steamboat,Burro Mountain,<TL,2865,0,0,-10,?,?,?,?,?,?,?,0.51,?,?,?,9.40,SNOTEL
2018-01-13,Steamboat,Steamboat Lake Stat,<TL,2871,-3,-1,-7,-7,76,3,68,9,?,?,?,?,?,47.0,?,CAIC
2018-01-13,Steamboat,Willow Creek Pass,<TL,2908,-3,-2,-12,?,?,?,?,?,?,?,0.00,?,?,?,18.03,SNOTEL
2018-01-13,Steamboat,Trapper Lake,<TL,2957,-4,-3,-10,?,?,?,?,?,?,?,1.27,?,?,43.2,10.67,SNOTEL
2018-01-13,Steamboat,Ripple Creek,TL,3152,-5,-3,-10,?,?,?,?,?,?,?,0.51,?,?,127.0,29.21,SNOTEL
2018-01-13,Steamboat,Tower,TL,3201,-7,-5,-9,?,?,?,?,?,?,?,2.29,?,?,?,40.89,SNOTEL
2018-01-13,Steamboat,Storm Peak Observat,TL,3210,-10,-7,-11,-10,100,29,200,37,?,?,?,?,?,?,?,DRI
