CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-01-14,Steamboat,Range South,<TL,1928,1,6,-10,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-01-14,Steamboat,Steamboat Springs 1,<TL,2042,2,2,-11,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-14,Steamboat,U40-Steamboat (040W,<TL,2066,-2,1,-10,-7,66,2,280,3,0.00,0.00,?,?,?,?,?,CODOT
2018-01-14,Steamboat,Steamboat Sprngs,<TL,2096,-5,0,-9,-6,93,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-14,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,35.6,?,CoCoRaHS
2018-01-14,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,1.3,?,CoCoRaHS
2018-01-14,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,58.4,?,CoCoRaHS
2018-01-14,Steamboat,Gypsum,<TL,2237,3,4,-7,-6,51,3,199,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-14,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Steamboat,Hangman,<TL,2388,0,4,-7,-7,59,8,173,13,?,0.00,?,?,?,?,?,RAWS
2018-01-14,Steamboat,Yampa Ranger Statio,<TL,2402,-1,1,-11,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-01-14,Steamboat,Trapper North,<TL,2426,-2,2,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-01-14,Steamboat,Dry Lake,<TL,2560,1,1,-5,-3,71,0,279,3,?,?,0.00,?,?,88.9,19.56,SNOTEL
2018-01-14,Steamboat,Dry Lake,<TL,2565,1,1,-6,-4,70,2,272,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-14,Steamboat,Elk River,<TL,2652,0,0,-7,?,?,?,?,?,?,?,0.25,?,?,76.2,18.80,SNOTEL
2018-01-14,Steamboat,Elkhead Divide,<TL,2676,-1,11,-7,?,?,?,?,?,?,?,0.00,?,?,81.3,17.78,SNOTEL
2018-01-14,Steamboat,Lynx Pass,<TL,2707,-2,-1,-12,?,?,?,?,?,?,?,0.25,?,?,48.3,12.19,SNOTEL
2018-01-14,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Steamboat,Porcupine Cr,<TL,2725,2,2,-16,-6,54,2,317,5,?,0.10,0.10,?,?,?,?,RAWS
2018-01-14,Steamboat,Bear River,<TL,2768,-5,0,-12,?,?,?,?,?,?,?,0.00,?,?,55.9,13.72,SNOTEL
2018-01-14,Steamboat,Crosho,<TL,2774,2,2,-10,?,?,?,?,?,?,?,0.00,?,?,40.6,9.91,SNOTEL
2018-01-14,Steamboat,Columbine,<TL,2792,-1,-1,-5,?,?,?,?,?,?,?,0.76,?,?,106.7,14.48,SNOTEL
2018-01-14,Steamboat,Buffalo Park,<TL,2817,-1,-1,-10,?,?,?,?,?,?,?,0.00,?,?,94.0,21.34,SNOTEL
2018-01-14,Steamboat,Lost Dog,<TL,2841,-3,-3,-5,?,?,?,?,?,?,?,0.25,?,?,104.1,22.35,SNOTEL
2018-01-14,Steamboat,Zirkel,<TL,2847,-1,-1,-5,?,?,?,?,?,?,?,0.25,?,?,109.2,27.43,SNOTEL
2018-01-14,Steamboat,Rabbit Ears,<TL,2865,-3,-2,-5,?,?,?,?,?,?,?,0.00,?,?,99.1,21.34,SNOTEL
2018-01-14,Steamboat,Burro Mountain,<TL,2865,1,2,-9,?,?,?,?,?,?,?,0.00,?,?,33.0,9.40,SNOTEL
2018-01-14,Steamboat,Steamboat Lake Stat,<TL,2871,-9,-2,-13,-10,90,2,85,7,?,?,?,?,?,46.0,?,CAIC
2018-01-14,Steamboat,Willow Creek Pass,<TL,2908,-3,-2,-14,?,?,?,?,?,?,?,0.00,?,?,76.2,18.03,SNOTEL
2018-01-14,Steamboat,Trapper Lake,<TL,2957,2,2,-10,?,?,?,?,?,?,?,0.25,?,?,35.6,10.41,SNOTEL
2018-01-14,Steamboat,Ripple Creek,TL,3152,-3,-3,-9,?,?,?,?,?,?,?,0.00,?,?,121.9,28.96,SNOTEL
2018-01-14,Steamboat,Tower,TL,3201,-5,-5,-7,?,?,?,?,?,?,?,0.25,?,?,?,41.15,SNOTEL
2018-01-14,Steamboat,Storm Peak Observat,TL,3210,-9,-8,-11,-9,100,3,167,4,?,?,?,?,?,?,?,DRI
2018-01-14,Steamboat,Bison Lake,TL,3316,-4,-4,-9,?,?,?,?,?,?,?,1.27,?,?,68.6,18.54,SNOTEL
2018-01-14,Gunnison,Paonia Reservoir nr,<TL,1975,-2,7,-10,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-14,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,-5,5,-10,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-14,Gunnison,Gunnison Arpt,<TL,2339,-7,-6,-17,-12,70,0,0,?,?,?,?,?,?,?,?,METAR
2018-01-14,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Gunnison,CW1428 Gunnison,<TL,2352,-7,2,-15,-13,59,0,126,?,?,?,?,?,?,?,?,APRSWXNET
2018-01-14,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Gunnison,Almont,<TL,2440,-5,4,-19,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-01-14,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Gunnison,Crested Butte,<TL,2701,-1,0,-22,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2018-01-14,Gunnison,Crested Butte (RWIS,<TL,2721,-8,-1,-18,-11,78,2,45,3,0.00,0.00,?,?,?,?,?,CODOT
2018-01-14,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.18,?,?,?,?,HADS
2018-01-14,Gunnison,Taylor Park,<TL,2795,-18,-1,-27,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-01-14,Gunnison,Kettle Ponds,<TL,2841,-7,?,?,-11,70,1,26,?,?,?,?,?,?,?,?,RMBL
2018-01-14,Gunnison,Billy Barr House,<TL,2905,-6,?,?,-9,76,4,129,?,?,?,?,?,?,?,?,RMBL
2018-01-14,Gunnison,Park Cone,<TL,2926,-10,0,-20,?,?,?,?,?,?,?,0.00,?,?,?,10.67,SNOTEL
2018-01-14,Gunnison,Judd Falls,<TL,2974,-4,?,?,-11,57,2,196,?,?,?,?,?,?,?,?,RMBL
2018-01-14,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,69.8,?,CoCoRaHS
2018-01-14,Gunnison,Mexican Cut,TL,3094,-1,?,?,-23,18,6,300,?,?,?,?,?,?,?,?,RMBL
2018-01-14,Gunnison,Butte,TL,3097,?,?,?,?,?,?,?,?,?,?,?,?,?,55.9,11.18,SNOTEL
2018-01-14,Gunnison,Irwin Guides StudyP,TL,3170,-1,-1,-15,-12,43,6,101,12,0.00,?,0.00,?,?,70.6,?,IrwinGuide
2018-01-14,Gunnison,Taylor Park,TL,3201,3,3,-12,-14,28,5,350,11,?,0.10,0.10,?,?,?,?,RAWS
2018-01-14,Gunnison,Upper Taylor,TL,3243,4,4,-9,?,?,?,?,?,?,?,0.00,?,?,50.8,12.70,SNOTEL
2018-01-14,Gunnison,Snodgrass Mt,TL,3332,-2,?,?,-21,22,4,165,?,?,?,?,?,?,?,?,RMBL
2018-01-14,Gunnison,Crested Butte Mtn R,TL,3444,-2,-2,-9,?,?,13,262,22,?,?,?,?,?,?,?,CBMR
2018-01-14,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Sangre,Cotopaxi 4.8 SSE CO,<TL,2256,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Sangre,Copper Gulch,<TL,2266,7,8,-9,-10,28,3,110,10,?,0.00,0.00,?,?,?,?,RAWS
2018-01-14,Sangre,Great Sand Dunes 7.,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,CoCoRaHS
2018-01-14,Sangre,San Luis 8.8 SW CO,<TL,2387,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2018-01-14,Sangre,Crestone 1.2 SSE CO,<TL,2430,?,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,CoCoRaHS
2018-01-14,Sangre,Sand Dunes,<TL,2537,4,6,-7,-8,42,6,290,11,?,0.00,0.00,?,?,?,?,RAWS
2018-01-14,Sangre,CW7195 Westcliffe,<TL,2640,5,5,-7,-14,23,0,63,11,?,0.00,?,?,?,?,?,APRSWXNET
2018-01-14,Sangre,La Veta Pass (160W2,<TL,2882,-1,3,-7,-9,50,19,165,29,?,?,?,?,?,?,?,CODOT
2018-01-14,Sangre,Medano Pass,<TL,2932,3,4,-9,?,?,?,?,?,?,?,0.00,?,?,0.0,0.76,SNOTEL
2018-01-14,Sangre,Hayden Pass,TL,3267,-2,-1,-6,?,?,?,?,?,?,?,0.00,?,?,10.2,4.06,MesoWest
2018-01-14,Sangre,South Colony,TL,3292,-7,1,-10,?,?,?,?,?,?,?,0.00,?,?,22.9,5.33,SNOTEL
2018-01-14,Sawatch,Nathrop 3.3 WSW CO,<TL,2427,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
