CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2017-12-02,Steamboat,Range South,<TL,1928,6,14,-5,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2017-12-02,Steamboat,Steamboat Springs 1,<TL,2042,8,8,-4,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-02,Steamboat,U40-Steamboat (040W,<TL,2066,6,7,-5,-4,47,6,340,6,0.00,0.00,?,?,?,?,?,CODOT
2017-12-02,Steamboat,Steamboat Sprngs,<TL,2096,6,6,-4,-2,58,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-02,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,?,?,0.0,0.00,0.0,?,CoCoRaHS
2017-12-02,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Steamboat,Gypsum,<TL,2237,12,12,-2,-3,37,10,212,21,?,0.00,0.00,?,?,?,?,RAWS
2017-12-02,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Steamboat,Hangman,<TL,2388,8,9,-1,-4,43,16,201,24,?,0.00,?,?,?,?,?,RAWS
2017-12-02,Steamboat,Yampa Ranger Statio,<TL,2402,10,10,-2,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2017-12-02,Steamboat,Trapper North,<TL,2426,8,8,-2,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2017-12-02,Steamboat,Dry Lake,<TL,2560,6,6,-1,-5,44,5,247,9,?,?,0.00,?,?,20.3,6.10,SNOTEL
2017-12-02,Steamboat,Dry Lake,<TL,2565,6,6,-1,-5,44,11,269,23,?,0.03,0.03,?,?,?,?,RAWS
2017-12-02,Steamboat,Elk River,<TL,2652,4,4,-2,?,?,?,?,?,?,?,0.00,?,?,17.8,6.60,SNOTEL
2017-12-02,Steamboat,Elkhead Divide,<TL,2676,5,5,-1,?,?,?,?,?,?,?,0.00,?,?,?,5.33,SNOTEL
2017-12-02,Steamboat,Lynx Pass,<TL,2707,6,7,0,?,?,?,?,?,?,?,0.25,?,?,12.7,5.84,SNOTEL
2017-12-02,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Steamboat,Porcupine Cr,<TL,2725,7,7,-3,-4,46,11,200,24,?,0.00,0.00,?,?,?,?,RAWS
2017-12-02,Steamboat,Bear River,<TL,2768,5,6,-3,?,?,?,?,?,?,?,0.00,?,?,25.4,8.89,SNOTEL
2017-12-02,Steamboat,Crosho,<TL,2774,7,7,-1,?,?,?,?,?,?,?,0.00,?,?,10.2,3.81,SNOTEL
2017-12-02,Steamboat,Columbine,<TL,2792,5,5,-2,?,?,?,?,?,?,?,?,?,?,30.5,7.37,SNOTEL
2017-12-02,Steamboat,Buffalo Park,<TL,2817,6,6,-2,?,?,?,?,?,?,?,0.00,?,?,33.0,10.67,SNOTEL
2017-12-02,Steamboat,Lost Dog,<TL,2841,4,4,0,?,?,?,?,?,?,?,0.00,?,?,424.2,9.40,SNOTEL
2017-12-02,Steamboat,Zirkel,<TL,2847,3,3,-1,?,?,?,?,?,?,?,0.25,?,?,35.6,10.16,SNOTEL
2017-12-02,Steamboat,Rabbit Ears,<TL,2865,4,4,-1,?,?,?,?,?,?,?,0.00,?,?,27.9,8.13,SNOTEL
2017-12-02,Steamboat,Burro Mountain,<TL,2865,6,6,1,?,?,?,?,?,?,?,0.51,?,?,10.2,4.06,SNOTEL
2017-12-02,Steamboat,Steamboat Lake Stat,<TL,2871,4,4,-4,-4,55,4,135,12,?,?,?,?,?,3.6,?,CAIC
2017-12-02,Steamboat,Willow Creek Pass,<TL,2908,3,5,-2,?,?,?,?,?,?,?,0.00,?,?,45.7,12.19,SNOTEL
2017-12-02,Steamboat,Trapper Lake,<TL,2957,5,5,1,?,?,?,?,?,?,?,0.00,?,?,5.1,3.81,SNOTEL
2017-12-02,Steamboat,Ripple Creek,TL,3152,1,1,-2,?,?,?,?,?,?,?,0.00,?,?,53.3,16.26,SNOTEL
2017-12-02,Steamboat,Tower,TL,3201,1,1,-4,?,?,?,?,?,?,?,0.25,?,?,63.5,18.29,SNOTEL
2017-12-02,Steamboat,Storm Peak Observat,TL,3210,-1,-1,-5,-7,65,3,251,3,?,?,?,?,?,?,?,DRI
2017-12-02,Steamboat,Bison Lake,TL,3316,1,1,-2,?,?,?,?,?,?,?,0.00,?,?,22.9,9.91,SNOTEL
2017-12-02,Gunnison,Paonia Reservoir nr,<TL,1975,5,15,-3,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Blue Mesa Dam nr Gu,<TL,2240,5,12,-3,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Gunnison Arpt,<TL,2339,6,6,-4,-4,47,0,0,?,?,?,?,?,?,?,?,METAR
2017-12-02,Gunnison,Gunnison 0.8 NNW CO,<TL,2349,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Gunnison,CW1428 Gunnison,<TL,2352,5,11,-4,-5,49,0,279,?,?,?,?,?,?,?,?,APRSWXNET
2017-12-02,Gunnison,Gunnison 6.6 N CO,<TL,2422,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,?,?,CoCoRaHS
2017-12-02,Gunnison,Almont,<TL,2440,7,9,-4,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Parlin 2.7 ESE CO,<TL,2562,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
2017-12-02,Gunnison,Crested Butte,<TL,2701,6,7,-4,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Crested Butte (RWIS,<TL,2721,6,7,-3,-4,51,6,5,19,0.00,0.00,?,?,?,?,?,CODOT
2017-12-02,Gunnison,Silver Jack Reservo,<TL,2721,?,?,?,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Taylor Park,<TL,2795,-16,6,-21,?,?,?,?,?,?,?,0.00,?,?,?,?,HADS
2017-12-02,Gunnison,Kettle Ponds,<TL,2841,5,?,?,-5,47,6,8,?,?,?,?,?,?,?,?,RMBL
2017-12-02,Gunnison,Billy Barr House,<TL,2905,3,?,?,-5,54,5,9,?,?,?,?,?,?,?,?,RMBL
2017-12-02,Gunnison,Park Cone,<TL,2926,4,6,-1,?,?,?,?,?,?,?,0.25,?,?,17.8,5.84,SNOTEL
2017-12-02,Gunnison,Judd Falls,<TL,2974,3,?,?,-6,54,6,13,?,?,?,?,?,?,?,?,RMBL
2017-12-02,Gunnison,Crested Butte 6.2 N,<TL,2991,?,?,?,?,?,?,?,?,?,0.00,?,0.0,0.00,21.6,?,CoCoRaHS
2017-12-02,Gunnison,Mexican Cut,TL,3094,-1,?,?,-7,63,6,241,?,?,?,?,?,?,?,?,RMBL
2017-12-02,Gunnison,Butte,TL,3097,4,5,1,?,?,?,?,?,?,?,0.00,?,?,17.8,4.83,SNOTEL
2017-12-02,Gunnison,Irwin Guides StudyP,TL,3170,2,3,0,-6,58,6,175,14,0.00,?,0.00,?,?,9.1,?,IrwinGuide
2017-12-02,Gunnison,Taylor Park,TL,3201,3,5,-3,-6,51,10,250,34,?,0.05,0.05,?,?,?,?,RAWS
2017-12-02,Gunnison,Upper Taylor,TL,3243,4,5,-2,?,?,?,?,?,?,?,0.25,?,?,10.2,6.35,SNOTEL
2017-12-02,Gunnison,Snodgrass Mt,TL,3332,0,?,?,-7,61,2,60,?,?,?,?,?,?,?,?,RMBL
2017-12-02,Gunnison,Crested Butte Mtn R,TL,3444,-2,0,-4,?,?,6,234,13,?,?,?,?,?,?,?,CBMR
2017-12-02,Sangre,Cotopaxi 4.9 SE CO,<TL,2194,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,CoCoRaHS
