CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-19,Steamboat,Range South,<TL,1928,3,12,2,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-19,Steamboat,Steamboat Springs 1,<TL,2042,-1,10,-1,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-19,Steamboat,U40-Steamboat (040W,<TL,2066,3,9,-2,-4,58,19,240,32,0.00,0.03,?,?,?,?,?,CODOT
2018-02-19,Steamboat,Steamboat Sprngs,<TL,2096,-1,9,-1,-6,71,17,230,58,?,?,?,?,?,?,?,METAR
2018-02-19,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.08,?,1.3,0.08,43.2,?,CoCoRaHS
2018-02-19,Steamboat,Steamboat Springs 1,<TL,2163,?,?,?,?,?,?,?,?,?,?,?,1.3,0.05,?,?,CoCoRaHS
2018-02-19,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,1.3,0.00,1.3,?,CoCoRaHS
2018-02-19,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.08,?,1.3,?,78.7,?,CoCoRaHS
2018-02-19,Steamboat,Gypsum,<TL,2237,4,11,1,-2,65,6,174,52,?,0.00,?,?,?,?,?,RAWS
2018-02-19,Steamboat,Clark 0.7 NW CO,<TL,2239,?,?,?,?,?,?,?,?,?,0.00,?,0.0,?,?,?,CoCoRaHS
2018-02-19,Steamboat,Hangman,<TL,2388,0,8,0,-6,66,35,179,64,?,0.00,?,?,?,?,?,RAWS
2018-02-19,Steamboat,Yampa Ranger Statio,<TL,2402,1,9,-2,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-19,Steamboat,Trapper North,<TL,2426,-1,7,-3,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-19,Steamboat,Dry Lake,<TL,2560,0,7,-1,-3,79,7,220,19,?,?,0.25,?,?,104.1,31.50,SNOTEL
2018-02-19,Steamboat,Dry Lake,<TL,2565,-2,6,-3,-5,80,26,228,61,?,0.20,?,?,?,?,?,RAWS
2018-02-19,Steamboat,Elk River,<TL,2652,-3,5,-3,?,?,?,?,?,?,?,0.25,?,?,111.8,28.96,SNOTEL
2018-02-19,Steamboat,Elkhead Divide,<TL,2676,-5,4,-5,?,?,?,?,?,?,?,0.51,?,?,?,26.67,SNOTEL
2018-02-19,Steamboat,Lynx Pass,<TL,2707,-1,5,-2,?,?,?,?,?,?,?,0.00,?,?,76.2,19.05,SNOTEL
2018-02-19,Steamboat,Walden 16.3 WSW CO,<TL,2717,?,?,?,?,?,?,?,?,?,?,?,1.3,?,?,?,CoCoRaHS
2018-02-19,Steamboat,Porcupine Cr,<TL,2725,-2,6,-3,-6,75,19,199,56,?,0.05,?,?,?,?,?,RAWS
2018-02-19,Steamboat,Bear River,<TL,2768,?,?,?,?,?,?,?,?,?,?,?,?,?,91.4,20.57,SNOTEL
2018-02-19,Steamboat,Crosho,<TL,2774,-1,6,-2,?,?,?,?,?,?,?,0.00,?,?,76.2,17.53,SNOTEL
2018-02-19,Steamboat,Columbine,<TL,2792,0,4,-3,?,?,?,?,?,?,?,0.25,?,?,134.6,43.69,SNOTEL
