CAIC_Weather_Date,BC Zone,Station,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,Provider
2018-02-26,Steamboat,Range South,<TL,1928,0,2,-12,?,?,?,?,?,?,?,?,?,?,?,?,MesoWest
2018-02-26,Steamboat,Steamboat Springs 1,<TL,2042,-4,-3,-16,?,?,?,?,?,?,?,0.03,?,?,?,?,HADS
2018-02-26,Steamboat,U40-Steamboat (040W,<TL,2066,-2,-2,-18,-13,39,5,165,8,0.00,0.00,?,?,?,?,?,CODOT
2018-02-26,Steamboat,Steamboat Sprngs,<TL,2096,-7,-4,-15,-14,56,0,0,?,?,?,?,?,?,?,?,METAR
2018-02-26,Steamboat,Steamboat Springs 0,<TL,2150,?,?,?,?,?,?,?,?,?,0.03,?,0.5,0.03,58.4,?,CoCoRaHS
2018-02-26,Steamboat,Wolcott 2.3 N CO,<TL,2181,?,?,?,?,?,?,?,?,?,0.00,?,?,?,6.3,?,CoCoRaHS
2018-02-26,Steamboat,Steamboat Springs 1,<TL,2195,?,?,?,?,?,?,?,?,?,0.00,?,?,?,90.2,?,CoCoRaHS
2018-02-26,Steamboat,Gypsum,<TL,2237,6,6,-14,-13,25,8,208,19,?,0.00,?,?,?,?,?,RAWS
2018-02-26,Steamboat,Hangman,<TL,2388,0,0,-16,-15,31,8,172,14,?,0.00,?,?,?,?,?,RAWS
2018-02-26,Steamboat,Yampa Ranger Statio,<TL,2402,-1,-1,-11,?,?,?,?,?,?,?,?,?,?,?,?,HADS
2018-02-26,Steamboat,Trapper North,<TL,2426,-2,-2,-12,?,?,?,?,?,?,?,?,?,?,?,?,UPR
2018-02-26,Steamboat,Dry Lake,<TL,2560,1,1,-13,-14,32,3,203,10,?,?,0.00,?,?,132.1,34.80,SNOTEL
2018-02-26,Steamboat,Dry Lake,<TL,2565,1,1,-13,-15,30,11,216,19,?,0.08,?,?,?,?,?,RAWS
