,Unnamed: 0,Unnamed: 0.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm
20,539,19,2018-01-21,South San Juan,>TL,3590.5,-14.0,-6.0,-15.0,-15.5,90.0,18.0,221.0,27.0,0.0,0.05,0.0,3.8,1.27,3.8,8.64,yes,0
21,565,19,2018-01-22,South San Juan,>TL,3590.5,-11.5,-11.0,-17.5,-25.5,30.5,23.0,189.0,39.5,0.0,0.03,0.0,8.4,0.56,14.0,8.38,yes,0
22,591,19,2018-01-23,South San Juan,>TL,3590.5,-7.5,-7.5,-12.5,-25.5,22.5,6.5,323.5,21.0,0.0,0.0,0.0,0.0,0.1,12.7,8.64,no,1
23,617,19,2018-01-24,South San Juan,>TL,3590.5,-5.5,-5.5,-10.0,-19.0,32.5,16.5,214.5,27.0,0.0,0.0,0.0,0.0,0.0,12.7,8.64,no,2
24,643,19,2018-01-25,South San Juan,>TL,3590.5,-5.5,-3.0,-8.0,-21.5,27.0,36.5,205.5,54.5,0.0,0.0,0.0,0.0,0.0,11.4,8.89,no,3
25,669,19,2018-01-26,South San Juan,>TL,3590.5,-12.0,-5.0,-14.0,-13.5,90.0,22.5,226.0,41.0,0.0,0.0,0.0,7.6,0.64,20.3,9.4,yes,0
26,695,19,2018-01-27,South San Juan,>TL,3590.5,-10.0,-10.0,-14.0,-30.0,18.5,23.5,212.5,38.0,0.0,0.0,0.0,0.0,0.18,15.2,9.14,no,1
27,721,19,2018-01-28,South San Juan,>TL,3590.5,-2.5,-2.5,-10.0,-15.5,37.0,12.5,328.5,38.0,0.0,0.0,0.0,0.0,0.0,14.0,9.4,no,2
28,747,19,2018-01-29,South San Juan,>TL,3590.5,-0.5,0.0,-5.0,-15.0,33.5,7.5,295.5,17.0,0.0,0.0,0.0,0.0,0.0,12.7,9.4,no,3
29,773,19,2018-01-30,South San Juan,>TL,3590.5,-2.0,1.5,-5.0,-13.5,41.0,25.5,209.0,42.0,0.0,0.0,0.0,0.0,0.0,11.4,9.4,no,4
30,800,20,2018-01-31,South San Juan,>TL,3590.5,-3.0,-0.5,-6.5,-14.0,43.0,28.0,210.0,41.0,0.0,0.0,0.2,0.0,0.0,10.2,9.4,no,5
