,Unnamed: 0,Unnamed: 0.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm
0,23,23,2018-01-01,Vail/Summit,<TL,2644.2,-0.15,2.55,-11.15,-14.35,40.3,2.85,169.4,8.0,0.035,0.075,0.0,0.0,0.0,15.74,5.678,no,11
1,49,23,2018-01-02,Vail/Summit,<TL,2637.1052631578946,-3.5789473684210527,2.3157894736842106,-11.36842105263158,-16.157894736842106,43.26315789473684,3.789473684210527,210.94736842105263,10.842105263157897,0.0,0.10052631578947367,0.0,0.0,0.0,14.352631578947367,5.493684210526316,no,12
2,75,23,2018-01-03,Vail/Summit,<TL,2637.1052631578946,-2.1578947368421053,0.7894736842105263,-14.26315789473684,-17.894736842105264,34.473684210526315,2.3684210526315788,194.05263157894737,7.0,0.0,0.027894736842105264,0.03947368421052632,0.0,0.0,14.252631578947366,5.506842105263158,no,13
3,101,23,2018-01-04,Vail/Summit,<TL,2637.1052631578946,-0.2631578947368421,3.1052631578947367,-10.421052631578947,-19.42105263157895,28.73684210526316,1.7368421052631582,152.5263157894737,7.0,0.0368421052631579,0.08,0.07894736842105263,0.0,0.0,14.215789473684213,5.671052631578947,no,14
4,127,23,2018-01-05,Vail/Summit,<TL,2637.1052631578946,2.0526315789473686,4.947368421052632,-8.526315789473685,-14.0,35.473684210526315,3.789473684210527,260.0,10.578947368421053,0.09210526315789473,0.08684210526315789,0.07894736842105263,0.0,0.0,13.79473684210526,5.776315789473684,no,15
5,153,23,2018-01-06,Vail/Summit,<TL,2637.1052631578946,3.4210526315789487,5.63157894736842,-5.157894736842105,-8.052631578947368,51.68421052631579,2.421052631578948,185.10526315789474,9.157894736842103,0.09210526315789473,0.11473684210526315,0.0,0.0,0.0,14.989473684210527,5.776315789473684,no,16
6,179,23,2018-01-07,Vail/Summit,<TL,2638.7,-0.35,5.65,-2.55,-4.85,84.05,5.3,254.35,13.65,0.08,0.6349999999999999,0.5589999999999999,7.829999999999997,0.6554999999999999,18.635,6.7565,yes,0
7,205,23,2018-01-08,Vail/Summit,<TL,2637.1052631578946,1.1052631578947372,3.3157894736842106,-9.31578947368421,-9.631578947368421,50.57894736842106,2.263157894736842,151.5263157894737,7.105263157894738,0.01105263157894737,0.09578947368421054,0.02894736842105264,0.0,0.0,16.3,6.6168421052631565,no,1
8,231,23,2018-01-09,Vail/Summit,<TL,2637.1052631578946,6.157894736842105,8.157894736842103,-1.8421052631578947,-0.7368421052631579,65.94736842105263,3.736842105263158,128.73684210526315,6.7368421052631575,0.0,0.1326315789473684,0.05,0.3263157894736842,0.06157894736842105,19.126315789473683,6.93684210526316,no,2
9,257,23,2018-01-10,Vail/Summit,<TL,2637.1052631578946,2.5789473684210527,9.0,-2.1578947368421053,-1.631578947368421,79.47368421052632,2.421052631578948,210.0,5.63157894736842,0.08473684210526318,0.053157894736842105,0.09842105263157896,0.0,0.0,19.30526315789474,6.871052631578947,no,3
10,283,23,2018-01-11,Vail/Summit,<TL,2658.684210526316,-5.0,3.6315789473684217,-8.526315789473685,-11.157894736842103,76.63157894736842,5.157894736842105,254.73684210526315,17.842105263157894,0.0,0.35,0.2689473684210526,4.426315789473684,0.1936842105263158,19.94736842105263,7.513684210526315,yes,0
11,309,23,2018-01-12,Vail/Summit,<TL,2658.684210526316,-2.3684210526315788,-2.1578947368421053,-8.421052631578947,-6.105263157894738,91.10526315789473,6.2631578947368425,237.73684210526315,17.473684210526315,0.014210526315789476,0.1705263157894737,0.34157894736842104,3.6,0.15,21.368421052631586,7.055789473684211,yes,0
12,335,23,2018-01-13,Vail/Summit,<TL,2658.1111111111113,-0.9444444444444444,0.05555555555555555,-9.777777777777779,-7.166666666666668,76.16666666666667,5.0,246.16666666666663,13.833333333333336,0.011666666666666664,0.2094444444444445,0.26666666666666666,4.3055555555555545,0.34,21.93333333333333,8.240000000000002,yes,0
13,361,23,2018-01-14,Vail/Summit,<TL,2664.4736842105262,-0.3157894736842105,1.2105263157894737,-9.842105263157897,-7.894736842105262,58.894736842105246,2.3157894736842106,180.42105263157902,6.526315789473684,0.0,0.08947368421052633,0.024736842105263158,0.06842105263157895,0.0,29.294736842105266,8.194736842105263,no,1
14,387,23,2018-01-15,Vail/Summit,<TL,2658.1111111111113,-3.111111111111111,3.9444444444444446,-9.5,-9.722222222222221,65.8888888888889,4.722222222222221,246.38888888888889,10.944444444444445,0.0,0.026666666666666658,0.043333333333333335,0.0,0.0,28.45,8.170555555555557,no,2
15,413,23,2018-01-16,Vail/Summit,<TL,2634.5,-6.4444444444444455,-1.3888888888888888,-17.444444444444443,-21.11111111111111,37.611111111111114,1.7777777777777777,156.38888888888889,6.166666666666668,0.0,0.01833333333333333,0.0016666666666666663,0.0,0.0,19.061111111111114,7.987777777777778,no,3
