,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
0,0,20,20,2018-01-01,South San Juan,TL,3230.2,2.333333333333333,4.666666666666667,-5.466666666666668,-20.666666666666668,20.2,8.4,233.9333333333333,21.0,0.0,0.0,0.03333333333333333,0.0,0.0,12.233333333333333,4.436000000000001,no,11,0
1,1,46,20,2018-01-02,South San Juan,TL,3230.2,1.2,3.866666666666666,-7.866666666666666,-25.86666666666667,14.066666666666665,10.4,67.53333333333333,37.73333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,13.14,4.384,no,12,0
2,2,72,20,2018-01-03,South San Juan,TL,3230.2,4.066666666666666,5.066666666666666,-5.7333333333333325,-23.4,13.533333333333333,8.133333333333333,218.06666666666663,17.933333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,12.193333333333333,4.402,no,13,0
3,3,98,20,2018-01-04,South San Juan,TL,3230.2,3.066666666666667,5.6,-5.466666666666668,-27.86666666666667,9.666666666666666,0.8,46.13333333333333,6.266666666666668,0.0,0.0,0.05,0.0,0.0,13.366666666666667,4.384666666666667,no,14,0
4,4,124,20,2018-01-05,South San Juan,TL,3230.2,4.133333333333334,5.533333333333332,-4.133333333333334,-10.733333333333333,38.0,12.0,232.53333333333333,19.866666666666667,0.0,0.0,0.184,0.0,0.0,12.293333333333333,4.4366666666666665,no,15,0
5,5,150,20,2018-01-06,South San Juan,TL,3230.2,1.3333333333333333,5.266666666666667,-3.6666666666666665,-12.133333333333333,48.4,14.133333333333333,220.86666666666667,24.66666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,13.073333333333332,4.385999999999999,no,16,0
6,6,176,20,2018-01-07,South San Juan,TL,3230.2,0.06666666666666668,3.6,-6.7333333333333325,-12.866666666666667,43.0,11.933333333333335,237.86666666666667,36.2,0.0,0.08866666666666669,0.5786666666666667,1.3000000000000005,0.5600000000000003,21.646666666666665,5.112666666666667,yes,0,0
7,7,202,20,2018-01-08,South San Juan,TL,3230.2,6.466666666666668,7.066666666666666,-4.533333333333333,-11.2,31.6,10.8,205.6,22.6,0.0,0.0,0.386,0.0,0.0,20.413333333333334,5.315999999999999,no,1,0
8,8,228,20,2018-01-09,South San Juan,TL,3230.2,3.333333333333333,8.066666666666666,-1.8,-5.7333333333333325,67.53333333333333,24.466666666666665,209.73333333333332,37.86666666666667,0.0,0.01533333333333333,0.16199999999999998,0.0,0.12999999999999995,20.706666666666663,5.451999999999999,no,2,0
9,9,254,20,2018-01-10,South San Juan,TL,3230.2,-1.3333333333333333,4.733333333333333,-2.2666666666666666,-5.266666666666667,92.66666666666669,20.8,217.8,34.4,0.0,0.03333333333333333,0.6639999999999999,0.0,0.0,33.31333333333333,6.552666666666667,no,3,1
