,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
10,10,268,8,2018-01-11,Gunnison,<TL,2618.875,-5.875,1.6875,-11.9375,-13.9375,55.8125,14.9375,305.0,21.6875,0.0,0.715,0.184375,10.15625,1.08875,44.7375,10.22375,yes,0,0
11,11,294,8,2018-01-12,Gunnison,<TL,2603.1764705882347,-5.411764705882354,-1.7647058823529411,-11.941176470588234,-7.705882352941178,79.41176470588233,6.352941176470589,219.82352941176467,16.352941176470587,0.0,0.07941176470588236,0.08470588235294117,1.4764705882352942,0.09705882352941177,76.2,10.95058823529412,yes,0,0
12,12,320,8,2018-01-13,Gunnison,<TL,2619.0625,-8.6875,0.125,-18.8125,-12.6875,69.875,1.75,89.25,10.0,0.0,0.06562499999999999,0.076875,1.71875,0.11875,73.7,10.73375,yes,0,0
13,13,346,8,2018-01-14,Gunnison,<TL,2603.1764705882347,-6.588235294117648,0.7647058823529411,-18.294117647058822,-12.0,66.82352941176471,1.5882352941176472,80.94117647058823,6.705882352941178,0.0,0.0,0.031764705882352945,0.0,0.0,69.8,10.730000000000002,no,1,2
14,14,372,8,2018-01-15,Gunnison,<TL,2605.75,-6.0625,1.4375,-17.9375,-13.625,53.8125,4.1875,141.5,15.25,0.0,0.0,0.07250000000000001,0.0,0.0,48.5625,10.73375,no,2,0
15,15,398,8,2018-01-16,Gunnison,<TL,2603.1764705882347,-9.117647058823527,3.4117647058823533,-18.94117647058824,-17.764705882352942,51.17647058823529,1.1176470588235294,111.82352941176471,4.0588235294117645,0.0,0.0,0.03411764705882353,0.0,0.0,50.68823529411765,10.699411764705884,no,3,0
16,16,424,8,2018-01-17,Gunnison,<TL,2603.1764705882347,-9.411764705882351,-0.7058823529411765,-21.058823529411768,-19.647058823529417,42.941176470588225,1.6470588235294117,177.11764705882354,5.882352941176473,0.0,0.0,0.11941176470588236,0.0,0.0,48.24117647058824,10.730000000000002,no,4,0
17,17,450,8,2018-01-18,Gunnison,<TL,2603.1764705882347,-8.529411764705884,0.2352941176470588,-17.941176470588232,-15.705882352941178,56.411764705882355,1.2352941176470589,157.35294117647058,8.058823529411764,0.0,0.0,0.0,0.0,0.0,48.08823529411765,10.95058823529412,no,5,0
18,18,476,8,2018-01-19,Gunnison,<TL,2603.1764705882347,-3.294117647058824,2.2941176470588243,-15.176470588235292,-11.352941176470587,51.470588235294116,1.8235294117647056,169.11764705882354,11.647058823529413,0.0,0.0,0.07176470588235295,0.0,0.0,48.08823529411765,11.129411764705882,no,6,0
19,19,502,8,2018-01-20,Gunnison,<TL,2603.1764705882347,-4.176470588235294,6.705882352941178,-11.588235294117649,-8.764705882352942,62.235294117647065,4.941176470588236,213.35294117647058,16.470588235294116,0.0,0.0,0.12470588235294118,0.0,0.0,47.79411764705882,11.1,no,7,1
20,20,528,8,2018-01-21,Gunnison,<TL,2619.0625,-8.5625,4.5,-22.25,-12.625,67.25,20.125,289.8125,31.625,0.0,0.36375,0.185625,6.0875,0.42375,68.6,11.58875,yes,0,1
21,21,554,8,2018-01-22,Gunnison,<TL,2619.0625,-11.375,-7.3125,-21.0,-18.8125,57.6875,3.625,132.9375,6.0625,0.1225,0.01625,0.18125,0.3125,0.0,52.7,11.465,no,1,0
22,22,580,8,2018-01-23,Gunnison,<TL,2603.1764705882347,-10.823529411764708,-5.0,-21.529411764705888,-16.411764705882348,61.17647058823529,0.7058823529411765,109.52941176470587,5.705882352941178,0.0,0.0,0.07588235294117647,0.0,0.0,52.58823529411765,11.448235294117648,no,2,0
23,23,606,8,2018-01-24,Gunnison,<TL,2603.1764705882347,-9.647058823529411,-4.0,-22.058823529411764,-16.941176470588232,54.941176470588225,1.9411764705882355,86.0,6.117647058823527,0.0,0.0,0.04411764705882353,0.0,0.0,50.08823529411765,11.238823529411764,no,3,0
24,24,632,8,2018-01-25,Gunnison,<TL,2603.1764705882347,-10.117647058823527,-0.4705882352941176,-20.0,-15.941176470588234,56.647058823529406,1.7058823529411764,162.7647058823529,6.647058823529411,0.0,0.0,0.004705882352941177,0.0,0.0,50.08823529411765,11.459411764705882,no,4,1
25,25,658,8,2018-01-26,Gunnison,<TL,2619.0625,-8.625,2.625,-12.125,-13.75,63.125,14.625,202.0625,21.6875,0.0,0.25875000000000004,0.059375,4.43125,0.36625,69.8,11.97125,yes,0,0
26,26,684,8,2018-01-27,Gunnison,<TL,2603.1764705882347,-12.235294117647054,-4.176470588235294,-24.294117647058826,-20.47058823529412,49.17647058823529,1.8823529411764703,112.82352941176471,10.823529411764708,0.0,0.07411764705882352,0.1211764705882353,1.3235294117647058,0.18,53.03529411764707,11.489999999999998,yes,0,0
27,27,710,8,2018-01-28,Gunnison,<TL,2603.1764705882347,-6.647058823529411,-1.9411764705882355,-19.11764705882353,-15.941176470588234,46.235294117647065,2.9411764705882355,115.76470588235294,10.411764705882351,0.0,0.0,0.005882352941176471,0.0,0.0,52.89411764705882,11.519411764705879,no,1,0
28,28,736,8,2018-01-29,Gunnison,<TL,2603.1764705882347,-5.117647058823528,3.0588235294117645,-16.352941176470587,-12.294117647058822,57.0,2.3529411764705883,122.70588235294115,10.823529411764708,0.0,0.0,0.004705882352941177,0.0,0.0,50.38235294117647,11.739999999999998,no,2,3
29,29,762,8,2018-01-30,Gunnison,<TL,2578.9375,-4.6875,4.6875,-15.5,-14.875,45.125,3.0,144.75,16.5,0.0,0.0,0.078125,0.0,0.0,50.1,11.711875,no,3,0
30,30,788,8,2018-01-31,Gunnison,<TL,2603.1764705882347,0.6470588235294118,7.0588235294117645,-10.647058823529411,-12.705882352941178,31.94117647058824,12.176470588235292,158.35294117647058,33.588235294117645,0.0,0.0,0.02117647058823529,0.0,0.0,48.61176470588234,12.0,no,4,0
