,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
0,0,21,21,2017-12-01,Steamboat,<TL,2540.833333333333,3.1333333333333333,8.5,-2.4,-3.5,69.3,6.0,112.16666666666669,17.466666666666665,0.0,0.0,0.17733333333333334,0.0,0.0,30.526666666666674,7.162000000000001,no,11,0
1,1,47,21,2017-12-02,Steamboat,<TL,2540.833333333333,6.7,7.2,-1.9,-4.133333333333334,48.8,7.1,199.9,15.166666666666664,0.0,0.004,0.034666666666666665,0.0,0.0,30.85333333333334,7.0710000000000015,no,12,0
2,2,73,21,2017-12-03,Steamboat,<TL,2529.6774193548385,7.387096774193548,9.838709677419354,0.25806451612903225,-4.096774193548387,45.354838709677416,13.451612903225806,151.48387096774192,30.677419354838708,0.0,0.0,0.05645161290322581,0.0,0.0,30.625806451612906,7.219354838709678,no,13,0
3,3,99,21,2017-12-04,Steamboat,<TL,2537.78125,-5.5625,9.0625,-9.6875,-10.40625,77.4375,7.5,155.375,16.5,0.0,0.0759375,0.3390625,4.05625,0.3853125,18.45625,8.2059375,yes,0,0
4,4,125,21,2017-12-05,Steamboat,<TL,2537.78125,-6.4375,-3.78125,-15.5625,-12.34375,67.71875,2.78125,113.34375,7.5625,0.0,0.015625,0.2884375,1.575,0.0259375,23.29375,8.205,yes,0,0
5,5,151,21,2017-12-06,Steamboat,<TL,2548.8387096774195,-6.935483870967742,-2.419354838709677,-14.06451612903226,-13.290322580645164,71.19354838709677,7.0,223.90322580645162,17.258064516129032,0.0,0.06258064516129032,0.15225806451612905,0.0,0.0,25.045161290322586,8.158709677419356,no,1,0
6,6,177,21,2017-12-07,Steamboat,<TL,2548.8387096774195,-9.741935483870966,-5.548387096774193,-16.387096774193548,-14.032258064516132,80.45161290322581,2.4516129032258065,177.09677419354838,6.612903225806452,0.0,0.0,0.1625806451612903,2.5612903225806454,0.0,34.00967741935484,8.292580645161292,yes,0,0
7,7,203,21,2017-12-08,Steamboat,<TL,2537.78125,-3.0625,-2.71875,-12.125,-9.78125,73.28125,3.125,102.96875,6.875,0.0,0.1134375,0.29281250000000003,2.08125,0.02125,21.73125,8.525000000000002,yes,0,0
8,8,229,21,2017-12-09,Steamboat,<TL,2529.6774193548385,-1.9677419354838708,1.3548387096774193,-13.193548387096774,-10.129032258064516,71.54838709677419,2.903225806451613,139.1290322580645,8.03225806451613,0.0,0.03741935483870968,0.08354838709677419,0.0,0.0,21.493548387096773,8.341612903225808,no,1,0
9,9,255,21,2017-12-10,Steamboat,<TL,2540.833333333333,-0.7,3.033333333333333,-12.233333333333333,-10.5,61.13333333333333,2.0,162.56666666666666,4.866666666666666,0.0,0.0,0.05833333333333333,0.0,0.0,36.21333333333335,8.382000000000001,no,2,0
10,10,281,21,2017-12-11,Steamboat,<TL,2540.833333333333,-0.43333333333333335,4.1,-11.1,-12.5,50.53333333333333,3.0,161.1,7.466666666666668,0.0,0.0,0.05,0.0,0.0,35.77333333333333,8.339333333333334,no,3,0
11,11,307,21,2017-12-12,Steamboat,<TL,2540.833333333333,2.333333333333333,5.433333333333334,-8.333333333333334,-10.0,50.73333333333333,3.066666666666667,143.4,6.466666666666668,0.0,0.0,0.09166666666666666,0.0,0.0,23.04000000000001,8.516,no,4,0
12,12,333,21,2017-12-13,Steamboat,<TL,2540.833333333333,0.8,6.666666666666668,-7.033333333333332,-10.6,54.93333333333333,2.1333333333333333,156.23333333333332,4.966666666666667,0.0,0.0,0.16033333333333336,0.0,0.0,23.06333333333333,8.770333333333333,no,5,0
13,13,359,21,2017-12-14,Steamboat,<TL,2548.8387096774195,-3.0,4.032258064516129,-6.645161290322582,-9.161290322580646,69.80645161290322,7.387096774193548,186.9354838709677,20.06451612903226,0.0,0.022580645161290318,0.16516129032258062,2.9967741935483865,0.2435483870967741,17.116129032258065,9.182903225806454,yes,0,0
14,14,385,21,2017-12-15,Steamboat,<TL,2540.833333333333,-1.9666666666666663,0.1,-13.833333333333336,-11.766666666666667,59.76666666666666,3.866666666666666,153.66666666666666,9.133333333333333,0.0,0.03166666666666667,0.07633333333333334,0.0,0.0,24.52666666666667,8.837666666666667,no,1,0
15,15,411,21,2017-12-16,Steamboat,<TL,2540.833333333333,-0.8333333333333334,3.533333333333333,-9.2,-13.233333333333333,51.3,2.4,188.5,8.533333333333333,0.0,0.025,0.21766666666666665,0.0,0.0,26.43333333333333,9.084,no,2,0
16,16,437,21,2017-12-17,Steamboat,<TL,2540.833333333333,-3.433333333333333,1.9666666666666663,-12.3,-9.7,70.33333333333333,3.3666666666666667,155.9,8.633333333333333,0.0,0.0,0.05,0.0,0.0,25.730000000000004,9.025666666666666,no,3,0
17,17,463,21,2017-12-18,Steamboat,<TL,2540.833333333333,-3.1,0.16666666666666666,-11.066666666666665,-8.466666666666667,74.8,2.033333333333333,201.03333333333333,6.0,0.0,0.0,0.025,0.0,0.0,25.83333333333333,9.084,no,4,0
18,18,489,21,2017-12-19,Steamboat,<TL,2540.833333333333,-0.06666666666666668,1.8333333333333333,-10.033333333333333,-7.8,63.0,3.6333333333333333,165.93333333333334,7.2,0.0,0.0,0.084,0.0,0.0,27.64666666666667,8.863666666666663,no,5,0
