,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
6,6,171,15,2017-12-07,Sawatch,<TL,2690.375,-5.125,-1.125,-17.0625,-19.625,31.1875,8.0,157.25,22.8125,0.0,0.0,0.0,0.0,0.0,14.0,2.03,no,3,0
7,7,197,15,2017-12-08,Sawatch,<TL,2690.375,2.875,3.5,-8.875,-15.1875,25.5,9.9375,166.9375,27.3125,0.0,0.003125,0.025,0.1875,0.05,14.0,2.03,no,4,0
8,8,223,15,2017-12-09,Sawatch,<TL,2690.375,3.5625,7.5,-9.375,-18.4375,18.5625,7.3125,174.9375,13.0,0.0,0.001875,0.001875,0.0,0.0,14.0,2.03,no,5,0
9,9,249,15,2017-12-10,Sawatch,<TL,2691.866666666667,5.066666666666666,8.066666666666666,-7.6,-21.066666666666666,13.533333333333333,5.2,149.0,9.133333333333333,0.0,0.0,0.0,0.0,0.0,14.0,2.03,no,6,0
10,10,275,15,2017-12-11,Sawatch,<TL,2691.866666666667,6.4,9.666666666666666,-6.7333333333333325,-19.466666666666665,13.333333333333336,4.933333333333334,156.6,12.466666666666667,0.0,0.002,0.002,0.0,0.0,12.699999999999996,2.03,no,7,0
11,11,301,15,2017-12-12,Sawatch,<TL,2674.266666666667,8.0,10.266666666666667,-5.7333333333333325,-13.4,20.33333333333333,4.866666666666666,171.4,10.6,0.0,0.0,0.016666666666666666,0.0,0.0,11.400000000000002,2.29,no,8,0
12,12,327,15,2017-12-13,Sawatch,<TL,2674.266666666667,4.666666666666667,12.066666666666665,-4.333333333333333,-17.6,20.066666666666666,8.533333333333333,183.4,19.133333333333333,0.0,0.0,0.0,0.0,0.0,11.400000000000002,2.03,no,9,0
13,13,353,15,2017-12-14,Sawatch,<TL,2675.5,-1.5,9.0,-6.357142857142858,-6.571428571428571,68.35714285714286,6.857142857142858,150.57142857142858,12.214285714285715,0.0,0.14285714285714285,0.1,4.75,0.3492857142857143,9.535714285714286,1.1707142857142856,yes,0,0
14,14,379,15,2017-12-15,Sawatch,<TL,2674.266666666667,2.066666666666667,3.2,-12.333333333333336,-16.6,24.66666666666667,5.7333333333333325,119.33333333333331,11.933333333333335,0.0,0.10066666666666667,0.07266666666666666,0.08666666666666667,0.0,5.920000000000001,2.54,no,1,0
15,15,405,15,2017-12-16,Sawatch,<TL,2674.714285714286,1.7142857142857142,6.571428571428571,-5.571428571428571,-14.571428571428573,28.714285714285715,1.5714285714285714,199.85714285714286,3.928571428571429,0.0,0.03714285714285714,0.022857142857142857,0.2785714285714286,0.055714285714285716,6.514285714285713,2.54,no,2,0
