,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
30,30,2405,9,2018-03-02,Gunnison,>TL,3658.0,-5.0,-5.0,-10.0,-14.0,50.0,28.0,217.0,50.0,0.0,0.0,0.25,0.0,0.0,0.0,3.56,no,7,1
31,31,2432,9,2018-03-03,Gunnison,>TL,3658.0,-3.0,-3.0,-8.0,-18.0,31.0,11.0,189.0,28.0,0.0,0.0,0.25,0.0,0.03,0.0,3.05,no,8,0
32,32,2459,9,2018-03-04,Gunnison,>TL,3658.0,-8.0,-1.0,-9.0,-18.0,43.0,29.0,232.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,no,9,0
33,33,2486,9,2018-03-05,Gunnison,>TL,3658.0,-17.0,-8.0,-21.0,-20.0,77.0,8.0,210.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,10,0
34,34,2513,9,2018-03-06,Gunnison,>TL,3658.0,-13.0,-13.0,-18.0,-26.0,31.0,11.0,310.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,11,0
35,35,2540,9,2018-03-07,Gunnison,>TL,3658.0,-7.0,-7.0,-13.0,-33.0,11.0,21.0,248.0,40.0,0.0,0.0,0.25,0.0,0.0,0.0,0.76,no,12,0
36,36,2567,9,2018-03-08,Gunnison,>TL,3658.0,-7.0,-6.0,-8.0,-19.0,35.0,33.0,254.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,13,0
37,37,2594,9,2018-03-09,Gunnison,>TL,3658.0,-4.0,-4.0,-7.0,-16.0,41.0,13.0,252.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,no,14,0
38,38,2621,9,2018-03-10,Gunnison,>TL,3658.0,-8.0,-4.0,-9.0,-15.0,58.0,29.0,236.0,59.0,0.0,0.0,0.25,0.0,0.15,22.9,1.02,no,15,0
39,39,2648,9,2018-03-11,Gunnison,>TL,3658.0,-5.0,-5.0,-8.0,-24.0,20.0,6.0,212.0,13.0,0.0,0.0,0.0,0.0,0.0,22.9,0.51,no,16,0
40,40,2675,9,2018-03-12,Gunnison,>TL,3658.0,-6.0,-1.0,-7.0,-11.0,71.0,10.0,256.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,no,17,1
41,41,2702,9,2018-03-13,Gunnison,>TL,3658.0,-3.0,-3.0,-7.0,-10.0,57.0,2.0,106.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,no,18,2
42,42,2729,9,2018-03-14,Gunnison,>TL,3658.0,-4.0,-2.0,-6.0,-8.0,76.0,20.0,219.0,33.0,0.0,0.0,0.25,0.0,0.0,0.0,0.76,no,19,0
43,43,2756,9,2018-03-15,Gunnison,>TL,3658.0,-7.0,1.0,-7.0,-8.0,92.0,25.0,244.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,20,0
44,44,2783,9,2018-03-16,Gunnison,>TL,3658.0,-12.0,-4.0,-13.0,-14.0,89.0,36.0,248.0,63.0,0.0,0.0,0.0,0.0,0.05,0.0,1.02,no,21,2
